caption,sentence,object_a,object_b,predicted,gold
"infersent ('middle part', ExtractMiddlePart(processing=None))","Sure enough, my daughter moved quickly from my hand-me-down laptop to her own (faster, newer) MacBook and iphone.",laptop,iphone,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))",Groovy makes writing Java programs far easier.,Java,Groovy,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))",Z-Bench actually transforms your truck into a mini-toybox since loading your motorcycle does not get safer than using Z-Bench with a ramp.,truck,motorcycle,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))","after tons of failures from Kingston (i know sandisk is better), i stick to Intel or Samsung only - data loss is worth more than a few hundred to me",Intel,Kingston,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","They had better enter it in sports car racing like Ford is doing with the new Mustang which has already won four races against BMW M3s, Porsche 911s, Nissan 350Zs, and other cars in Grand-Am Cup.",Ford,BMW,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))",None of that necessarily makes 2012 facebook better or worse than 2004 google.,google,facebook,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))",The only thing better than a cold glass of beer is tea with Miss McGill.,beer,tea,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","Wi-Fi, Ethernet, and other connection methods transfer files more quickly than Bluetooth does, and those networking technologies are better for recurring connections (such as in an office network).",Ethernet,Bluetooth,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","It does seem Amazon is using a lower quality display in new Kindle's, so you want the best looking screen maybe better to go with Kindle Keyboard, Nook STR or new Sony-T1.",Sony,Amazon,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))",So they're better at utilizing these features across the suite that Microsoft and a little bit better than IBM.,Microsoft,IBM,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))","Tomorrow, the ps2 and some WALL-E (I can not play that game on the ds anymore, cuz it is sooooo much slower, more boring, and all you can do is make/throw cubes).",ds,ps2,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","It's better than B&N (no file table access at all) or Amazon (hard reset every time to update filetable), but still not as simple as Sony.",Sony,Amazon,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))",Ubuntu/Mint is definitely slower than Windows 7 and Windows 8 is faster than that.,Windows 7,Windows 8,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","One you match a better product with the power of so many manufacturers pushing (HP, Toshiba, Asus, Dell, Sony, etc) it's a mathematical certainty that Microsoft will dominate once again.",Microsoft,Dell,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","Further he claims that while youtube ""hides behind"" the safe harbor of the DMCA, hulu has s superior advantage because it is able to license its conten t:",youtube,hulu,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","Instead of pizza, it'll be easier to choose a salad or healthy sandwich .",pizza,sandwich,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","Even better alternatives for soda are water, unsweetened iced tea, and low-fat milk, she suggests.",milk,soda,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))",I traded in a much nicer Samsung cell phone for a lesser (in terms of bells and whistles) Nokia phone because I just like their layout better.,Nokia,Samsung,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))",If you can ally with the market leader (IBM) you can use market dominance to beat products of vastly superior quality (Apple computers).,Apple,IBM,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","Maybe things will be better in oregon in 2 to 5 yrs but right now they have the second highest unemployment rate in the country, right behind michigan.",michigan,oregon,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))",This printer has always been slow but it's even slower now that I'm using a USB connection instead of Ethernet.,USB,Ethernet,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","@hguser it is not recommended in Ruby to use global variables, like you know its not recommended in JavaScript to avoid naming conflicts, find better way to handle your variables than declaring them global -  bjhaid Feb 23 '12 at 16:45",Ruby,JavaScript,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))","Reliability for domestic autos is much better for long term reliability than you think, In JD Powers survey for long term reliability, cars on the road for four years, domestic nameplates held 3 of the top 5 spots, Buick was in 2nd place Lexus placed 1st, Cadillac and Lincoln also placed in the top 5.",Cadillac,Lexus,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","FMHR trader Stephanie Link is a bull on Coca-Cola, while Mike Murphy likes Pepsi's stock better.",Coca-Cola,Pepsi,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","one I know who's seen Ruby code argues that Perl is better -- but then,",Ruby,Perl,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","Also nice: The Sony Vaio VPCSC1AFM/S (yes, they really could've named this model better) and Toshiba Satellite E305 feature backlit keyboards, solid-state hybrid hard drives (for 50% faster boot time), Intel Wireless Display (to stream HD content wirelessly to your HDTV), and built-in Blu-ray drives.",Sony,Intel,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))","The discussion turned to having other people work on the project, and why I felt people who knew Lisp would be better to attract than people who knew, say, Java.",Java,Lisp,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))",Sorry but if you claim you are an IT tech and you can't figure out how to make Windows 8 work better for you than windows 7 or Windows XP then I do believe you are just a self proclaimed IT tech.,Windows XP,Windows 8,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))",I've only eaten at the Red Sage cafe and not the much nicer full restaurant downstairs.,restaurant,cafe,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))","Only Nevada (14.4 percent), michigan (13 percent) and california (12.4 percent) were worse.",california,michigan,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","I don't know if Sony would be better than Dell, or any other make for that matter.",Sony,Dell,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))","Python would be a much better choice in my view for a variety of reasons (and I say this though I'm a Perl nut!), or hell, if you teach them Lisp they'll be horribly screwed up for the rest of their lives but at least they'll understand how registers and OOP work.",Python,Lisp,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))",10 Reasons Why Ruby Is Better Than PHP - Reason #5,Ruby,PHP,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","This is better, but still you have some JavaScript code (even if simpler) in a Python/.zpt",Python,JavaScript,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))","Not all users have automatic updates, but as users move from OS'es that don't (Windows XP) to ones that do (Windows 7 and Windows 8), it results in better security.",Windows XP,Windows 8,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","The Wildcats have beaten 2 solid Pac-10 teams in Stanford and oregon State, and also own a better than it seems win over Central michigan.",michigan,oregon,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))",Fantasy football is now a memory and the transition to fantasy golf couldn't come at a better time.,football,golf,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))","Those happy devs raising the roof at WWDC weren't just applauding the fact that Apple now has a trendy new ""ego language""   à la Go or even Java: for them Swift, promises to make their lives an awful lot easier - if they can be bothered to go pick up a new language after years using Objective-C, anyway.",Java,Objective-C,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))","I have quite a few halloween and Christmas movies, but not so many thanksgiving holiday movies as they seem harder to come by.",thanksgiving,halloween,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))","Intel says that the new powerful Chromebooks will be able to easily load rich web apps up to four times faster faster as well as boost performance for Google Hangouts with multiple parties, making it more acceptable for video conferencing while on-the-go.",Google,Intel,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))","The more basic pizza, ""You Ain't Seen Nothing Yet,"" fared a little better, because the toppings of sausage and green olives were a bit more traditional, but, still, the crust was lousy.",pizza,sausage,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))","While it is certainly true that few companies posted big wins in the equity markets this week, it remains striking that Google underperformed Oracle, IBM, Apple, Microsoft, and Yahoo! (all of whom posted losses much closer to those of NASDAQ) and HP did even worse.",Google,IBM,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","As good as michigan has been defensively this season, virginia has been even better.",virginia,michigan,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))","However, it is a thing to be aware of if you're writing world class 3D Windoze apps, but not in determining whether OpenGL is better than Direct3D.",OpenGL,Direct3D,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))","Can you Show How Groovy is ""Better Java""?",Java,Groovy,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))",My first choice was Asus then Gigabyte.,Gigabyte,Asus,NONE,ARG
"infersent ('middle part', ExtractMiddlePart(processing=None))",For Toyota to step up sales in Europe it needs more and better diesel engines and BMW is a master of diesel technology for engines small and large.,Toyota,BMW,ARG,NONE
"infersent ('middle part', ExtractMiddlePart(processing=None))",football is one thing; basketball should be easier.,football,basketball,NONE,ARG
