_unit_id,_created_at,_updated_at,a,also_acceptable,b,expected_label,id,marker,raw_text,text_html,text_readable,label_gold,label_gold_reason
1532714618,1/5/2018 16:45:25,1/5/2018 17:20:40,Microsoft,"",Google,"",J1546754182,TRUE,"We are negotiating at the moment with hardware producers such as Dell and Hewlett-Packard to better position our product in the market in the wake of the European Union ruling, he said.","Jeeeshh... <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> is worse than <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> of the 90s.",Jeeeshh... *Google* is worse than §Microsoft$ of the 90s.,,
1532714619,1/5/2018 16:45:25,1/5/2018 17:20:40,Ford,"",Chevrolet,"",P2545585453,TRUE,"Google Docs, IBM Docs, and Apache's free OpenOffice Writer are relatively well known but not-so-well used alternatives that vie for Word customers, largely without undermining Word's solid base.","The likes of <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, BMW, Audi, Mercedes, Toyota etc don't even have to try to market a car in Europe because it just happens, but <span style=""color: #6CB219; font-weight: bold"">Chevrolet:[OBJECT_B]</span> along with their Corvette brand has to work at it much harder.","The likes of *Ford*, BMW, Audi, Mercedes, Toyota etc don't even have to try to market a car in Europe because it just happens, but §Chevrolet$ along with their Corvette brand has to work at it much harder.",,
1532714620,1/5/2018 16:45:25,1/5/2018 17:46:54,Apple,"",Sony,"",B326787789,TRUE,Right now Apple is worse then Microsoft ever was.,"<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> would be better off competing with Nintendo than <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> and MS.",*Apple* would be better off competing with Nintendo than §Sony$ and MS.,,
1532714621,1/5/2018 16:45:25,1/5/2018 17:18:06,Cadillac,"",Buick,"",D439543914,TRUE,it is way better looking car then any Toyota or Nissan.,"<span style=""color: #9A14B2; font-weight: bold"">Cadillac:[OBJECT_A]</span> & its sisters(Pontiac,<span style=""color: #6CB219; font-weight: bold"">Buick:[OBJECT_B]</span> and Olds)dominated the professional car market due to the fact that these were available in a heavy duty commercial chassais that were economical to purchase by coach builders,were solid foundations for a wide variety of coach styles and once in service,were reliable and very easy to maintain & repair.","*Cadillac* & its sisters(Pontiac,§Buick$ and Olds)dominated the professional car market due to the fact that these were available in a heavy duty commercial chassais that were economical to purchase by coach builders,were solid foundations for a wide variety of coach styles and once in service,were reliable and very easy to maintain & repair.",,
1532714622,1/5/2018 16:45:25,1/6/2018 18:37:56,Ferrari,"",BMW,"",R2887764650,FALSE,So much better than the recent adidas templates and the nike templates.,"Those names are <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Ferrari:[OBJECT_B]</span>, and Pierce Brosnan.","Those names are *BMW*, §Ferrari$, and Pierce Brosnan.",,
1532714623,1/5/2018 16:45:25,1/5/2018 17:16:33,Ford,"",Toyota,"",R2849421508,TRUE,That is what NVIDIA (not MSI mind you) compared it to.. and 2x faster than a 560.,"This is why <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> is doing better than <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span>+Holden.",This is why *Toyota* is doing better than §Ford$+Holden.,,
1532714624,1/5/2018 16:45:25,1/5/2018 17:13:02,Dell,"",Hewlett-Packard,"",S3028679716,TRUE,"Once Apple, Amazon, Microsoft, Sony, etc,etc...One of the big boys with hardware, software, and multiple viewing platform options pull it all together and then sign content deals equal to or better than Netflix...they will crumble.","We are negotiating at the moment with hardware producers such as <span style=color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Hewlett-Packard:[OBJECT_B]</span> to better position our product in the market in the wake of the European Union ruling,"" he said.","We are negotiating at the moment with hardware producers such as *Dell* and §Hewlett-Packard$ to better position our product in the market in the wake of the European Union ruling, he said.",,
1532714625,1/5/2018 16:45:25,1/5/2018 17:23:21,Google,"",IBM,"",F824332430,TRUE,"Also, Audi is selling better than BMW and Mercedes-Benz in Germany, which is the companies' home market, obviously.","<span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> Docs, <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> Docs, and Apache's free OpenOffice Writer are relatively well known but not-so-well used alternatives that vie for Word customers, largely without undermining Word's solid base.","*Google* Docs, §IBM$ Docs, and Apache's free OpenOffice Writer are relatively well known but not-so-well used alternatives that vie for Word customers, largely without undermining Word's solid base.",,
1532714626,1/5/2018 16:45:25,1/5/2018 17:42:18,Microsoft,"",Apple,"",N2107539802,TRUE,"The Civic was redesigned to better compete with new entrants in the competitive small-car segment, including the Chevrolet Cruze, Ford Focus and Hyundai Elantra.","Right now <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> is worse then <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> ever was.",Right now *Apple* is worse then §Microsoft$ ever was.,,
1532714627,1/5/2018 16:45:25,1/5/2018 17:50:01,Toyota,"",Nissan,"",J1418735461,TRUE,i dont like the 130 dollar price tag of the adidas and nike shoes but if they are far superior ill pick either of those.,"it is way better looking car then any <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>.",it is way better looking car then any *Toyota* or §Nissan$.,,
1532714628,1/5/2018 16:45:25,1/5/2018 17:18:18,Nike,"",Adidas,"",N2260454391,TRUE,"Though better than the previous model, the Mustang's rear seat is still not as welcoming as the Chrysler Sebring's or Toyota Solara's.","So much better than the recent <span style=""color: #9A14B2; font-weight: bold"">Adidas:[OBJECT_A]</span> templates and the <span style=""color: #6CB219; font-weight: bold"">Nike:[OBJECT_B]</span> templates.",So much better than the recent *Adidas* templates and the §Nike$ templates.,,
1532714629,1/5/2018 16:45:25,1/5/2018 17:41:36,Nvidia,"",MSI,"",O2367771573,TRUE,Sony MP3 Player 8Gb Excellent little player - much better sound quality than Apple stuff.,"That is what <span style=""color: #9A14B2; font-weight: bold"">Nvidia:[OBJECT_A]</span> (not <span style=""color: #6CB219; font-weight: bold"">MSI:[OBJECT_B]</span> mind you) compared it to.. and 2x faster than a 560.",That is what *Nvidia* (not §MSI$ mind you) compared it to.. and 2x faster than a 560.,,
1532714630,1/5/2018 16:45:25,1/5/2018 17:19:25,Microsoft,"",Amazon,"",L1886565499,TRUE,"Why is anyone waiting for Intel anyway, Sun Microsystems, IBM, and HP all have 64-bit systems that are rock-solid and have years of experience to offer.","Once Apple, <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>, Sony, etc,etc...One of the big boys with hardware, software, and multiple viewing platform options pull it all together and then sign content deals equal to or better than Netflix...they will crumble.","Once Apple, *Amazon*, §Microsoft$, Sony, etc,etc...One of the big boys with hardware, software, and multiple viewing platform options pull it all together and then sign content deals equal to or better than Netflix...they will crumble.",,
1532714631,1/5/2018 16:45:25,1/5/2018 17:13:25,Audi,"",Mercedes-Benz,"",B211959458,TRUE,Angiulo told me that Microsoft was working harder than ever with its hardware partners -- with Dell and HP and all the other companies -- to make the experience of touch both on Windows 7 and Window 8 better.,"Also, <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> is selling better than BMW and <span style=""color: #6CB219; font-weight: bold"">Mercedes-Benz:[OBJECT_B]</span> in Germany, which is the companies' home market, obviously.","Also, *Audi* is selling better than BMW and §Mercedes-Benz$ in Germany, which is the companies' home market, obviously.",,
1532714632,1/5/2018 16:45:25,1/5/2018 17:14:32,Ford,"",Chevrolet,"",P2436777828,TRUE,"Nikon, Canon and Pentax all have much better camera technology than Leica (which still makes great lenses but not for the price they charge!).","The Civic was redesigned to better compete with new entrants in the competitive small-car segment, including the <span style=""color: #9A14B2; font-weight: bold"">Chevrolet:[OBJECT_A]</span> Cruze, <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Focus and Hyundai Elantra.","The Civic was redesigned to better compete with new entrants in the competitive small-car segment, including the *Chevrolet* Cruze, §Ford$ Focus and Hyundai Elantra.",,
1532714633,1/5/2018 16:45:25,1/5/2018 17:21:24,Nike,"",Adidas,"",G1055248150,TRUE,Honda (-41.46%) and Nissan (-33.10%).,"i dont like the 130 dollar price tag of the <span style=""color: #9A14B2; font-weight: bold"">Adidas:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Nike:[OBJECT_B]</span> shoes but if they are far superior ill pick either of those.",i dont like the 130 dollar price tag of the *Adidas* and §Nike$ shoes but if they are far superior ill pick either of those.,,
1532714634,1/5/2018 16:45:25,1/5/2018 17:09:57,Toyota,"",Chrysler,"",R2890206008,TRUE,"Making matters worse for the company is the fact that its sales were eclipsed last month by Chrysler Group LLC, an automaker that almost ceased to exist a couple of years ago and one which historically has always trailed far behind Toyota.","Though better than the previous model, the Mustang's rear seat is still not as welcoming as the <span style=""color: #9A14B2; font-weight: bold"">Chrysler:[OBJECT_A]</span> Sebring's or <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Solara's.","Though better than the previous model, the Mustang's rear seat is still not as welcoming as the *Chrysler* Sebring's or §Toyota$ Solara's.",,
1532714635,1/5/2018 16:45:25,1/5/2018 17:19:22,Apple,"",Sony,"",N2262612824,TRUE,"I am in no way suggesting the Acura, Infiniti, Lexus or Cadillac represented on this forum are ""inferior"" in ANY way.","<span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> MP3 Player 8Gb Excellent little player - much better sound quality than <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> stuff.",*Sony* MP3 Player 8Gb Excellent little player - much better sound quality than §Apple$ stuff.,,
1532714636,1/5/2018 16:45:25,1/5/2018 17:23:40,IBM,"",Intel,"",T3175338655,TRUE,"The authors also describe how forward-thinking Western firms like 3M, Apple, Renault-Nissan, Facebook, GE, Google, IBM, and PepsiCo are already applying these principles of jugaad to innovate faster, cheaper, and better-and to win.","Why is anyone waiting for <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> anyway, Sun Microsystems, <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>, and HP all have 64-bit systems that are rock-solid and have years of experience to offer.","Why is anyone waiting for *Intel* anyway, Sun Microsystems, §IBM$, and HP all have 64-bit systems that are rock-solid and have years of experience to offer.",,
1532714637,1/5/2018 16:45:25,1/5/2018 17:48:16,Microsoft,"",Dell,"",B298870042,TRUE,"Finally, the show will highlight concepts such as Better Place, which has teamed up with Renault-Nissan to propose an electric vehicle with replaceable battery packs, cutting the often extended periods required to recharge EVs.","Angiulo told me that <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> was working harder than ever with its hardware partners -- with <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> and HP and all the other companies -- to make the experience of touch both on Windows 7 and Window 8 better.",Angiulo told me that *Microsoft* was working harder than ever with its hardware partners -- with §Dell$ and HP and all the other companies -- to make the experience of touch both on Windows 7 and Window 8 better.,,
1532714638,1/5/2018 16:45:25,1/5/2018 17:16:12,Nikon,"",Leica,"",L1805177339,TRUE,"Intel® Core Atom Processor RK3288C 11.6"" LED backlight Display, 1366X768 Resolution Google Chrome Operating System Mali-T764HD Graphics 4GB  on-board Memory 16GB eMMC Solid State Drive Integrated Sound System, HDMI Wireless (802.11b/g/n","<span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span>, Canon and Pentax all have much better camera technology than <span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> (which still makes great lenses but not for the price they charge!).","*Nikon*, Canon and Pentax all have much better camera technology than §Leica$ (which still makes great lenses but not for the price they charge!).",,
1532714639,1/5/2018 16:45:25,1/5/2018 17:46:40,Honda,"",Nissan,"",G958990690,FALSE,"Several examples can be found of Sony products having higher prices on laptops and TV's with the same (or better) specs and quality of competitors like Toshiba, Samsung or LG.","<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> (-41.46%) and <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> (-33.10%).",*Honda* (-41.46%) and §Nissan$ (-33.10%).,,
1532714640,1/5/2018 16:45:25,1/28/2018 09:51:12,Toyota,"",Chrysler,"",K1667848424,TRUE,"If so, should the Intel/Apple deal come to pass, ARMH will disappear off most radars faster than Amelia Earhart.","Making matters worse for the company is the fact that its sales were eclipsed last month by <span style=""color: #9A14B2; font-weight: bold"">Chrysler:[OBJECT_A]</span> Group LLC, an automaker that almost ceased to exist a couple of years ago and one which historically has always trailed far behind <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>.","Making matters worse for the company is the fact that its sales were eclipsed last month by *Chrysler* Group LLC, an automaker that almost ceased to exist a couple of years ago and one which historically has always trailed far behind §Toyota$.",,
