,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,expected_label,id,label_gold,marker,raw_text,text_html,text_readable,type
137,1532714516,False,finalized,4,1/5/2018 17:19:14,BETTER,0.7731,Toyota,,BMW,B,B235325358,,True,"Microsoft Reader was an early entry in the e-reader space, and in many ways is still superior to the offerings of Amazon, Barnes & Noble, and others.","A mid-size <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> sedan equipped with a diesel engine returned better fuel economy on a 545-mile, London-to-Geneva, run than a gasoline-powered <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Prius.","A mid-size *BMW* sedan equipped with a diesel engine returned better fuel economy on a 545-mile, London-to-Geneva, run than a gasoline-powered §Toyota$ Prius.",brands
138,1532714517,False,finalized,3,1/5/2018 17:26:01,BETTER,0.6796,Microsoft,,Google,B,F824334293,,True,"Yes, Raaj, Apple does pricing and licensing better than Microsoft.","<span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> Docs sounds better than <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> Word.",*Google* Docs sounds better than §Microsoft$ Word.,brands
139,1532714518,False,finalized,3,1/5/2018 17:21:47,BETTER,0.3433,Sony,,Amazon,B,C347275538,,True,Apple is a much better company than google though.,"As a Netflix subscriber (and also short since $140) I do agree with most of the comments about the indy-type films being better views than Starz content; however, I can get the indy stuff elsewhere, most of the Stars -- especially <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> content is the high priced stuff that's harder to find elsewhere (ie <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>, Hulu).","As a Netflix subscriber (and also short since $140) I do agree with most of the comments about the indy-type films being better views than Starz content; however, I can get the indy stuff elsewhere, most of the Stars -- especially *Sony* content is the high priced stuff that's harder to find elsewhere (ie §Amazon$, Hulu).",brands
140,1532714519,False,finalized,3,1/5/2018 17:23:17,NONE,1.0,Ferrari,,BMW,B,K1664007662,,False,"Photography, How to Take Better Pictures, Recommended Cameras, Nikon, Canon and LEICA Camera and Lens Reviews, and more!","Mainly in rallying, <span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span>, Porsche, <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>, Merc, and F1.","Mainly in rallying, *Ferrari*, Porsche, §BMW$, Merc, and F1.",brands
141,1532714520,False,finalized,4,1/5/2018 17:22:36,BETTER,1.0,Nokia,,Samsung,B,D540985727,,True,"Custom seat covers for your BMW, Mercedes, Bentley, Porsche, or Ferrari","Currently, <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">Nokia:[OBJECT_B]</span> in almost all terms - manufacturing, logistics, marketing, etc, etc, etc.","Currently, *Samsung* is better than §Nokia$ in almost all terms - manufacturing, logistics, marketing, etc, etc, etc.",brands
142,1532714521,False,finalized,3,1/5/2018 17:12:40,BETTER,1.0,Microsoft,,Apple,B,E716131739,,True,Amazon literally bulldozed upcoming competitors like Microsoft and Google by using its far superior product offerings and extensive networks.,"Finally, the concept was perfected by <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> - and later poorly copied by <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>.","Finally, the concept was perfected by *Apple* - and later poorly copied by §Microsoft$.",brands
143,1532714522,False,finalized,3,1/5/2018 17:15:17,BETTER,0.7068,Microsoft,,Amazon,B,K1713879383,,True,The temperature results are a bit off kilter simply because the NVIDIA cards are retail cards with better coolers than reference designs; that explains the 52C temperature under load on the MSI GTX 550 Ti.,"<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> Reader was an early entry in the e-reader space, and in many ways is still superior to the offerings of <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>, Barnes & Noble, and others.","*Microsoft* Reader was an early entry in the e-reader space, and in many ways is still superior to the offerings of §Amazon$, Barnes & Noble, and others.",brands
144,1532714523,False,finalized,3,1/5/2018 17:17:00,BETTER,1.0,Microsoft,,Apple,B,T3227133911,,True,Nokia Lumia 620 Does Better than the Samsung Galaxy S3 in BenchMark Tests,"Yes, Raaj, <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> does pricing and licensing better than <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>.","Yes, Raaj, *Apple* does pricing and licensing better than §Microsoft$.",brands
145,1532714524,False,finalized,4,1/5/2018 17:22:36,BETTER,1.0,Apple,,Google,B,B326332270,,True,"Other partners in the Better Buildings Challenge, including Nissan, Ford, GM, Kohl's and the cities of Atlanta and Fort Worth, Texas will work on cutting water consumption.","<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> is a much better company than <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> though.",*Apple* is a much better company than §Google$ though.,brands
146,1532714525,False,finalized,3,1/5/2018 17:25:56,NONE,1.0,Nikon,,Leica,,M1995814917,,True,"Dell, Hewlett-Packard, IBM, Lenovo, and Sun Microsystems are among the vendors launching products at the same time Intel officially introduces Nehalem EP server processors, which are based on a new microarchitecture with an integrated memory controller for better performance.","Photography, How to Take Better Pictures, Recommended Cameras, <span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span>, Canon and <span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> Camera and Lens Reviews, and more!","Photography, How to Take Better Pictures, Recommended Cameras, *Nikon*, Canon and §Leica$ Camera and Lens Reviews, and more!",brands
147,1532714526,False,finalized,4,1/5/2018 17:16:53,NONE,0.7628,Ferrari,,BMW,,D542975658,,False,"If these ""home-theater PCs"" take off, Toshiba, Mitsubishi, Sony and the rest of Japan Inc. had better watch out for brutal competition from the likes of Dell, Compaq and Gateway.","Custom seat covers for your <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, Mercedes, Bentley, Porsche, or <span style=""color: #6CB219; font-weight: bold"">Ferrari:[OBJECT_B]</span>","Custom seat covers for your *BMW*, Mercedes, Bentley, Porsche, or §Ferrari$",brands
148,1532714527,False,finalized,3,1/5/2018 17:17:16,BETTER,0.667,Google,,Amazon,,B231892910,,True,The biggest offenders are motorola and samsung.,"<span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> literally bulldozed upcoming competitors like Microsoft and <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> by using its far superior product offerings and extensive networks.",*Amazon* literally bulldozed upcoming competitors like Microsoft and §Google$ by using its far superior product offerings and extensive networks.,brands
149,1532714528,False,finalized,3,1/5/2018 17:18:37,BETTER,1.0,Nvidia,,MSI,,Q2734031608,,True,"Hi guys, Im pretty new to Ford, having owned VW, Renault (twice) Vauxhall (whoops) and BMW, ive now joined the focus bandwagon as myself and the future wife wanted a new car with better mpg than 30 to 35 from a 1.4 clio!! Anyway, i like to do the DIY route and fix things myself, but i am a little lost with this one.....","The temperature results are a bit off kilter simply because the <span style=""color: #9A14B2; font-weight: bold"">Nvidia:[OBJECT_A]</span> cards are retail cards with better coolers than reference designs; that explains the 52C temperature under load on the <span style=""color: #6CB219; font-weight: bold"">MSI:[OBJECT_B]</span> GTX 550 Ti.",The temperature results are a bit off kilter simply because the *Nvidia* cards are retail cards with better coolers than reference designs; that explains the 52C temperature under load on the §MSI$ GTX 550 Ti.,brands
150,1532714529,False,finalized,3,1/5/2018 17:08:30,BETTER,1.0,Nokia,,Samsung,,L1813332889,,True,"The hardware (Sony) feels cheap and easy to break compared to my 4-year old Dell, which feels solid.","<span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> Lumia 620 Does Better than the <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> Galaxy S3 in BenchMark Tests",*Nokia* Lumia 620 Does Better than the §Samsung$ Galaxy S3 in BenchMark Tests,brands
151,1532714530,False,finalized,3,1/5/2018 17:45:48,NONE,1.0,Ford,,Nissan,,M1939893394,,True,Sony Electronics was showing off the final design of their new Internet TV (better known as the world's first HDTV powered by Google TV ) at IFA in Berlin and we filmed a quick 360 video of the hardware.,"Other partners in the Better Buildings Challenge, including <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span>, GM, Kohl's and the cities of Atlanta and Fort Worth, Texas will work on cutting water consumption.","Other partners in the Better Buildings Challenge, including *Nissan*, §Ford$, GM, Kohl's and the cities of Atlanta and Fort Worth, Texas will work on cutting water consumption.",brands
152,1532714531,False,finalized,3,1/5/2018 17:17:26,NONE,1.0,Dell,,Hewlett-Packard,,E563994405,,True,"Also nice: The Sony Vaio VPCSC1AFM/S (yes, they really could've named this model better) and Toshiba Satellite E305 feature backlit keyboards, solid-state hybrid hard drives (for 50% faster boot time), Intel Wireless Display (to stream HD content wirelessly to your HDTV), and built-in Blu-ray drives.","<span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Hewlett-Packard:[OBJECT_B]</span>, IBM, Lenovo, and Sun Microsystems are among the vendors launching products at the same time Intel officially introduces Nehalem EP server processors, which are based on a new microarchitecture with an integrated memory controller for better performance.","*Dell*, §Hewlett-Packard$, IBM, Lenovo, and Sun Microsystems are among the vendors launching products at the same time Intel officially introduces Nehalem EP server processors, which are based on a new microarchitecture with an integrated memory controller for better performance.",brands
153,1532714532,False,finalized,3,1/5/2018 17:21:04,OTHER,1.0,Sony,,Dell,,H1098290399,,True,"11/2/07) this year on Nov. 1, the good news for new CEO Robert Nardelli and his two vice-chairmen-incumbent Tom LaSorda and former Toyota Motor (TM) North America boss James Press-is that they have the autonomy to make decisions much faster than Chrysler could under Daimler (DAI).","If these ""home-theater PCs"" take off, Toshiba, Mitsubishi, <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> and the rest of Japan Inc. had better watch out for brutal competition from the likes of <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span>, Compaq and Gateway.","If these ""home-theater PCs"" take off, Toshiba, Mitsubishi, *Sony* and the rest of Japan Inc. had better watch out for brutal competition from the likes of §Dell$, Compaq and Gateway.",brands
154,1532714533,False,finalized,3,1/5/2018 17:16:11,NONE,0.6833,Samsung,,Motorola,,O2416991142,,False,I did some input lag tests and it was far faster then my Sony XBR TVs and my Dell U2410.,"The biggest offenders are <span style=""color: #9A14B2; font-weight: bold"">Motorola:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span>.",The biggest offenders are *Motorola* and §Samsung$.,brands
155,1532714534,False,finalized,3,1/5/2018 17:18:45,NONE,1.0,Ford,,BMW,,G941309725,,True,How many of us know why a given model of Nike is better (worse) than a given pair of Adidas?,"Hi guys, Im pretty new to <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, having owned VW, Renault (twice) Vauxhall (whoops) and <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>, ive now joined the focus bandwagon as myself and the future wife wanted a new car with better mpg than 30 to 35 from a 1.4 clio!! Anyway, i like to do the DIY route and fix things myself, but i am a little lost with this one.....","Hi guys, Im pretty new to *Ford*, having owned VW, Renault (twice) Vauxhall (whoops) and §BMW$, ive now joined the focus bandwagon as myself and the future wife wanted a new car with better mpg than 30 to 35 from a 1.4 clio!! Anyway, i like to do the DIY route and fix things myself, but i am a little lost with this one.....",brands
156,1532714535,False,finalized,3,1/5/2018 17:12:30,WORSE,1.0,Sony,,Dell,,P2512395764,,True,Samsung Galaxy - HTC? Motorola?,"The hardware (<span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span>) feels cheap and easy to break compared to my 4-year old <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span>, which feels solid.","The hardware (*Sony*) feels cheap and easy to break compared to my 4-year old §Dell$, which feels solid.",brands
157,1532714536,False,finalized,3,1/5/2018 17:11:08,NONE,1.0,Google,,Sony,,N2262519295,,True,Partnerships with Microsoft & Intel make building your new system easier than ever.,"<span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> Electronics was showing off the final design of their new Internet TV (better known as the world's first HDTV powered by <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> TV ) at IFA in Berlin and we filmed a quick 360 video of the hardware.",*Sony* Electronics was showing off the final design of their new Internet TV (better known as the world's first HDTV powered by §Google$ TV ) at IFA in Berlin and we filmed a quick 360 video of the hardware.,brands
158,1532714537,False,finalized,4,1/5/2018 18:32:11,NONE,1.0,Sony,,Intel,,B216868262,,True,"Presently, U.S. companies are making very good cars, but the perception is that the Honda Civic is inherently better than the Ford Focus.","Also nice: The <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> Vaio VPCSC1AFM/S (yes, they really could've named this model better) and Toshiba Satellite E305 feature backlit keyboards, solid-state hybrid hard drives (for 50% faster boot time), <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Wireless Display (to stream HD content wirelessly to your HDTV), and built-in Blu-ray drives.","Also nice: The *Sony* Vaio VPCSC1AFM/S (yes, they really could've named this model better) and Toshiba Satellite E305 feature backlit keyboards, solid-state hybrid hard drives (for 50% faster boot time), §Intel$ Wireless Display (to stream HD content wirelessly to your HDTV), and built-in Blu-ray drives.",brands
