id	sentence	a	b	without_marker
1712	In this type of embodiment, the host interface 118 may comprise various interfaces such as Fibre Channel, Ethernet, InfiniBand, SCSI, HIPPI, Token Ring, Arcnet, FDDI, LocalTalk, ESCON, FICON, ATM, SAS, SATA, iSCSI, and the like.	ARCNET	HIPPI	False
1713	claim 25 , wherein said predetermined protocol comprises one of the following protocols: Infiniband, Ethernet, TCP/IP, HIPPI, Token Ring, Arcnet, FDDI, LocalTalk, ESCON, FICON, ATM, SAS, SATA, and combinations thereof.	ARCNET	HIPPI	False
1714	The host transport medium 108 and protocol may be any that enable data transfers between the host computers 104 and the storage controller, including but not limited to Fibre Channel, Infiniband, Ethernet, TCP/IP, Small Computer Systems Interface (SCSI), HIPPI, Token Ring, Arcnet, FDDI, LocalTalk, ESCON, FICON, ATM, Serial Attached SCSI (SAS), Serial Advanced Technology Attachment (SATA), or combinations thereof.	ARCNET	HIPPI	False
1715	Portions of the network 114 may include, but are not limited to, links, switches, routers, hubs, directors, etc. performing the following protocols: FibreChannel (FC), Ethernet, Infiniband, TCP/IP, Small Computer Systems Interface (SCSI), HIPPI, Token Ring, Arcnet, FDDI, LocalTalk, ESCON, FICON, ATM, Serial Attached SCSI (SAS), Serial Advanced Technology Attachment (SATA), and the like, and relevant combinations thereof.	ARCNET	HIPPI	False
1716	The host transport medium 108 and the protocols performed on it may include, but are not limited to, FibreChannel (FC), Ethernet, Infiniband, TCP/IP, Small Computer Systems Interface (SCSI), HIPPI, Token Ring, Arcnet, FDDI, LocalTalk, ESCON, FICON, ATM, SAS, SATA, and the like, and relevant combinations thereof.	ARCNET	HIPPI	False
1717	Also, although embodiments have been described in which the I/O ports are FibreChannel I/O ports, the I/O ports may be any of various I/O port types, including but not limited to Ethernet, Infiniband, TCP/IP, Small Computer Systems Interface (SCSI), HIPPI, Token Ring, Arcnet, FDDI, LocalTalk, ESCON, FICON, ATM, Serial Attached SCSI (SAS), Serial Advanced Technology Attachment (SATA), iSCSI, and the like, and relevant combinations thereof.	ARCNET	HIPPI	False
1718	This aspect of HIPPI makes it quite different from protocols such as Ethernet, FDDI, or 802.5 Token Ring.	Token ring	HIPPI	False
1719	.1 1 10 100 1985 1989 1994 1999 2004 2009 Bandwidth (GB/s) Ethernet Token Ring ATM FDDI FCS IB HiPPI ServerNet Mem.	Token ring	HIPPI	False
1720	64: FireWire (IEEE 1394), Token Ring, and serial lines.	Token ring	IEEE 1394	False
1721	59: FireWire (IEEE 1394), Token Ring, and serial lines.	Token ring	IEEE 1394	False
1722	Examples of other bus connection standards are IEEE 1394, IBM Token Ring, Powerline, Interbus, CAN and wireless transmission standards such as IEEE 802.11b and HIPERLAN/2.	Token ring	IEEE 1394	False
1723	Examples of packets are InfiniBand packets, Ethernet packets, IEEE 1394 (FireWire) packets, Fibre-Channel packets, Token Ring packets, SONET packets, and USB (Universal Serial Bus) packets.	Token ring	IEEE 1394	False
1724	The network connection ( 102 ) can be to any one of the many types of networks available such as Ethernet, Universal Serial Bus, Token Ring, or IEEE 1394 (FIREWIRE).	Token ring	IEEE 1394	False
1725	The LAN 134 may be implemented using a wired network (e.g., Ethernet, Token Ring, IEEE 1394, universal serial bus ("USB"), etc.) or a wireless network (e.g., IEEE 802.11 (Wi-Fi®), Bluetooth®, 900 MHz, etc.).	Token ring	IEEE 1394	False
1726	Already defined link-layer mappings for transporting IPv6 include Ethernet, Point-to-Point Protocol (PPP), Fiber Distributed Data Interface (FDDI), Token Ring, Asynchronous Transfer Mode (ATM), Frame Relay, and IEEE 1394.	Token ring	IEEE 1394	False
1727	The LAN 234 may be implemented using a wired network (e.g., Ethernet, Token Ring, IEEE 1394, universal serial bus ("USB"), etc.) or a wireless network (e.g., IEEE 802.11 (Wi-Fi®), Bluetooth®, 900 MHz, etc.).	Token ring	IEEE 1394	False
1728	However, wired connections such as serial interfaces, parallel interfaces, USB interfaces, Fire Wire (IEEE 1394), Ethernet and token ring network among others may also be implemented in the present invention.	Token ring	IEEE 1394	False
1729	[0039] Input interface 144 is an interface for receiving input such as image data from external equipment, for which local connection interfaces, e.g., network interfaces such as Ethernet.RTM., Token Ring, and FDDI standards, serial interfaces such as USB and IEEE 1394, parallel interfaces such as SCSI, IEEE 1284, and wireless communication interfaces such as Bluetooth, IEEE 802.11,	Token ring	IEEE 1394	False
1730	Having lived through the various Ethernet/token ring/100VG LAN wars, not to mention Internet Protocol vs IPX vs ISO, and other contenders like DECnet and SNA, let me say I am skeptical about how IEEE 1394's specific attributes will ensure its longevity.	DECnet	IEEE 1394	False
1731	unused networking like /net/bluetooth/ , /net/wimax/ , /net/decnet/ , etcetera	DECnet	Bluetooth	True
1732	+0100 @@ -1,26 +0,0 @@ - -Maintainers and developers for networking code sections - -Code Section Bug Report Contact --------------------+------------------------------------------- -802 [other ] alan@xxxxxxxxxxxxxxxxxxx - [token ring ] p.norton@xxxxxxxxxxxx -appletalk jschlst@xxxxxxxxx -ax25 g4klx@xxxxxxxxxxxxxxxxx -bridge buytenh@xxxxxxx -core alan@xxxxxxxxxxxxxxxxxxx -decnet SteveW@xxxxxxx -ethernet alan@xxxxxxxxxxxxxxxxxxx -ipv4 davem@xxxxxxxxxxxxxxxx,Eric.Schenk@xxxxxxxxxx -ipv6 davem@xxxxxxxxxxxxxxxx,Eric.Schenk@xxxxxxxxxx -ipx acme@xxxxxxxxxxxxxxxx -spx jschlst@xxxxxxxxx -irda dagb@xxxxxxxxx -lapb g4klx@xxxxxxxxxxxxxxxxx -netrom g4klx@xxxxxxxxxxxxxxxxx -rose g4klx@xxxxxxxxxxxxxxxxx -wanrouter gene@xxxxxxxxxxxxxx, jaspreet@sangoma and dm@xxxxxxxxxxx -unix alan@xxxxxxxxxxxxxxxxxxx -x25 g4klx@xxxxxxxxxxxxxxxxx -bluetooth maxk@xxxxxxxxxxxx -8021q greearb@xxxxxxxxxxxxxxx, vlan@xxxxxxxxxxxxxxxx	DECnet	Bluetooth	True
1733	IEEE 1394 Collaborates with IEEE 802.11	IEEE 802.11	IEEE 1394	False
1734	Among the connectivity options are Ethernet, Bluetooth, IEEE 1394, IEEE 802.11 and Universal Serial Bus.	IEEE 802.11	IEEE 1394	False
1735	I/O ports 14 are capable of communicating in multiple protocols, including IEEE 1394 (firewire), IEEE 802.11, and JetSend.	IEEE 802.11	IEEE 1394	False
1736	Accordingly, examples of communication network interfaces 220 include Ethernet, IEEE 802.11, universal serial bus (USB), IEEE 1394, tip/ring, or other interface.	IEEE 802.11	IEEE 1394	False
1737	Apple has given the industry IEEE 802.11 wireless networking and IEEE 1394 high-speed serial connectivity, both of which have enjoyed wide-spread adoption by other vendors.	IEEE 802.11	IEEE 1394	False
1738	[0050] When such an arrangement is employed, the information communication apparatus 100 functions as a bridge between the IEEE 1394 protocol and the IEEE 802.11 protocol.	IEEE 802.11	IEEE 1394	False
1739	Cluster 101 is based on IEEE 1394, cluster 102 is based on IP technology, while cluster 103 is a wireless network based for example on IEEE 802.11.	IEEE 802.11	IEEE 1394	False
1740	DSL, SDSL, ASDL, VDSL, Home Phoneline Network Alliance (HPNA), AC powerline networking, IEEE 1394-1995 "Firewire" and localized wireless networks such as Bluetooth and IEEE 802.11.	IEEE 802.11	IEEE 1394	False
1741	The packet conversion processing unit 1102 is a unit for executing a packet conversion processing between the IEEE 802.11 network and the IEEE 1394 bus.	IEEE 802.11	IEEE 1394	False
1742	However, since IEEE 802.11 and IEEE 1394 have the different physical characteristics from each other, problems may occur due to this reason.	IEEE 802.11	IEEE 1394	False
1743	Each of I/O interfaces 657 and 658 may be an Ethernet, IEEE 1394, IEEE 802.11, or other interface such as is known in the art.	IEEE 802.11	IEEE 1394	False
1744	Such standardized data communication protocols include, without limitation: Bluetooth; IEEE 802.11 (any variation thereof); Ethernet; IEEE 1394 (Firewire); GPRS; USB; IEEE 802.15.4 (ZigBee); or IrDA (infrared).	IEEE 802.11	IEEE 1394	False
1745	The results show that Bluetooth performs significantly better than IEEE 802.11	IEEE 802.11	Bluetooth	False
1746	The USB 3.0 port enables 10 times faster file transfer while the bluetooth and WLAN IEEE 802.11 ac standards enable network communications.	IEEE 802.11	Bluetooth	False
1747	The EOS-1D X is compatible with the new WFT-E6A Wireless File Transmitter for wireless LAN and Bluetooth transfer with the IEEE 802.11 a/b/g/n standards, performing up to 2.5x faster than previous models.	IEEE 802.11	Bluetooth	False
1748	In our case, we have an embedded computer configured by a low-power processor, 64 Mbytes of main memory, solid state disk of 1 Gbyte, serial communications interfaces (RS-232/485), network interface IEEE 802.11 and a Bluetooth interface.	IEEE 802.11	Bluetooth	False
1749	Exemplary embodiments can conveniently take advantage of the higher data rates, the lower cost, and the superior (as compared with CDMA and other public wireless networks) building coverage of IEEE 802.11 wireless local area networks (WLAN), Bluetooth, and other private wireless networks.	IEEE 802.11	Bluetooth	False
1750	For the price tag of Rs.15,949 the specs of this Dual SIM device looks decent and support all the basic connectivity option including G-sensor, P-Sensor, L-Sensor, FM radio, Wifi, GPS, Multi-touch, Dual SIM, Bluetooth with EDR & A2DP, Wi-Fi : IEEE 802.11 b/g/n, supports Wi-Fi hotspot and micro USB 2.0.	IEEE 802.11	Bluetooth	False
1751	The Lenovo 80MG0000US has 16 GB SSD which makes all essential data and entertainment files handy.The Lenovo 80MG0000US has one USB 3.0 ports which enables 10 times faster file transfer and has WLAN IEEE 802.11 a/b/g/n/ac and Bluetooth 4.0 for network communication.	IEEE 802.11	Bluetooth	False
1752	The only time i feel like i want more power is when I am already on the highway traveling at a decent rate (60-80) of speed and you romp it.	POWER	ROMP	False
1753	A good script, okay leads and some mobile direction make "The Abduction Club," an enjoyable costume romp that would have been even better with star power in the saddle.	POWER	ROMP	False
1754	The rushing identity on display Saturday in the Nittany Lions' 35-7 romp over Illinois included a power tailback and a shifty tailback taking turns behind an offensive line that gets better every week.	POWER	ROMP	False
1755	But it won't be any worse than the earlier one for Turkoglu, who hardly was up to filling the power-forward shoes of Amar'e Stoudemire, now talked about as a league MVP candidate for his scoring romp with the New York Knicks.	POWER	ROMP	False
1756	i gained a tad better mileage with it, maybe a bit more power(haha,i do romp on it alot since i have my exhaust and intake ) and im not really worried about warranty, as in when i clean the filter i never over oil it.	POWER	ROMP	False
1757	He might have been a little hesitant at first but David Ortiz let it slip after Wednesday's 12-5 romp over the Royals that he believes this is the best Red Sox lineup he has ever been a part of, even better than the ones that he and Manny Ramirez helped power as the Sox won the World Series in 2004 and 2007.	POWER	ROMP	False
1758	4x4 EVO2 roars onto the XboxTM video game system as a first-wave launch title this Fall.Features:Awe inspiring graphics utilizing the extreme power of the custom Xchip, allowing for higher polygon counts and ensuring the most realistically beautiful romp down a dusty road at dusk you will ever take.The phrase 'easy to learn, hard to master' seems to describe the racing action against the superior Artificial Intelligence (AI)., i.e., that large truck that just crushed in your passenger door while overtaking you for the lead, and the spoils.70+	POWER	ROMP	False
1759	" Prism AC Power Cord - These cords provide a solid, quiet platform for electrical current to flow.	POWER	Prism	False
1760	It's pretty good for low power, wide field stuff - especially when used with a decent dielectric prism.	POWER	Prism	False
1761	It's also about innovationsthat deliver a better user experience, like Chimera and our power-saving PRISM 2 technology.	POWER	Prism	False
1762	The sooner we end this folly of conventional nuclear power (and its later dreadful PRISM developments), the better for mankind.	POWER	Prism	False
1763	No better are these sick little mall-rats who, like the left, see everything in the universe through the prism of power and control.	POWER	Prism	False
1764	Roof prism design: Advantage: better power-to-weight ratio, focuses more finely (though not as closely); good for hawk watching and shorebirding; water resistant and durable.	POWER	Prism	False
1765	Regarding cost though, the standardised-design, factory-built, modular S-PRISM, is likely to be cost competitive or better than current generation nuclear power.	POWER	Prism	False
1766	Shipley's passes, Manica's kickoff return power romp	ROMP	POWER	False
1767	Historically, the party out of power should romp to victory.	ROMP	POWER	False
1768	Canucks Surrender Three Power-Play Goals in Red Wings Romp	ROMP	POWER	False
1769	Primal Fear was an unrestrained power metal romp.	ROMP	POWER	False
1770	Spitfires opener blasts 98 as Kent power to Oval romp	ROMP	POWER	False
1771	Our first date was an hours-long power-sex romp.	ROMP	POWER	False
1772	"Miss Mistreater" is a heavy, mid-paced American power metal romp with another smoking' guitar solo.	ROMP	POWER	False
1773	This is an enjoyable romp in to the bombastic world of power trio ELP.	ROMP	POWER	False
1774	It's a testament to his staying power that his romp down memory lane is so enjoyable.	ROMP	POWER	False
1775	My painting takes a fun romp through pop culture, consumerism, corporate power and politics.	ROMP	POWER	False
1776	Minnesota's full power and glory was on display during its romp over Illinois last night.	ROMP	POWER	False
1777	GraphPad's other major statistics program, InStat (review coming someday), is based on Prism but has a different focus; it has not been updated for a while, and runs under Rosetta on Intel Macs (natively on PowerPC models).	PowerPC	Prism	False
1778	'sparc', 'alpha', 'powerpc' etc.	PowerPC	Alpha	False
1779	Alpha and powerpc missing	PowerPC	Alpha	False
