id,caption,sentence,object_a,object_b,predicted,gold
960,middle_paths_unrestricted_16,The wii version is inferior to the ps3 version in many ways though.,wii,ps3,BETTER,WORSE
1804,middle_paths_unrestricted_16,"And I heard that the new MBA are coming with the Toshiba SSD (That is slower) and the Samsung SSD (that is much faster).... my question is, how do I know with one Im getting before I buy it !! because I don't want to spend all that money to get the best MBA and when I see I get the slower SSD....",Toshiba,Samsung,NONE,WORSE
2160,middle_paths_unrestricted_16,The Kingston Memorial Centre is also near the property at a distance of about 2.0km (distances - Google Maps).,Kingston,Google,BETTER,NONE
442,middle_paths_unrestricted_16,"1. BMW, 40 points / Chevrolet, 40 3. Ferrari, 27 4. Porsche, 23",BMW,Ferrari,NONE,BETTER
1640,middle_paths_unrestricted_16,The oregon Parks were a bit nicer but I liked the california Coast more.,oregon,california,WORSE,BETTER
1673,middle_paths_unrestricted_16,Perl proto-typing and development is that much faster than C or Java.,Perl,Java,NONE,BETTER
2239,middle_paths_unrestricted_16,Darryl Charles: football players are worse than basketball players:,football,basketball,BETTER,WORSE
1749,middle_paths_unrestricted_16,"My main sport was football, but I was determined to get better at golf,"" Norwood says.",football,golf,NONE,WORSE
233,middle_paths_unrestricted_16,Allen downloaded the free versions of both databases and found MySQL 4 easier to use than PostgreSQL.,MySQL,PostgreSQL,NONE,BETTER
784,middle_paths_unrestricted_16,"Lee, Ruby is as old as Java.",Ruby,Java,BETTER,NONE
1749,middle_paths_unrestricted_16,So the standard (C)Python is not necessarily slower than Java or C#.,Python,Java,WORSE,NONE
81,middle_paths_unrestricted_16,Samsung said it will ship a 2.5-inch 128 solid state drive in Q2 while Toshiba has announced plans to produce solid-state drives ranging in capacity from 32GB to 128GB for notebook PCs by May.,Samsung,Toshiba,BETTER,NONE
1138,middle_paths_unrestricted_16,"I changed employers once after that in order to get out of california...AFTER getting a solid (and better) offer in oregon, where I stayed until I retired.",california,oregon,NONE,WORSE
500,middle_paths_unrestricted_16,"I decided to upgrade to the 2807, a Samsung 6768 (1080P 67 inches; yup bigger is better) and a low budget Toshiba dvd (with HDMI out).",Samsung,Toshiba,BETTER,NONE
1664,middle_paths_unrestricted_16,"Java has an impoverished model of abstraction; Groovy is a decent alternative (I find its syntax and a few language features a little weird at times, but when you come from a Lisp/Smalltalk background, languages with extensive syntax always seem a little crude :)",Java,Groovy,NONE,WORSE
243,middle_paths_unrestricted_16,california is doing worse than pennsylvania and Ohio ... the two Rust Belt states that have figured prominently in the presidential primary elections because of their lost manufacturing jobs.,california,pennsylvania,BETTER,WORSE
1565,middle_paths_unrestricted_16,Windows 8 slower out of the traps than predecessor Windows 7 - StatCounter,Windows 8,Windows 7,NONE,WORSE
2419,middle_paths_unrestricted_16,"Java is not losing out to PHP (and the like) due to lack of focus on the present, not inferior technology.",Java,PHP,BETTER,NONE
321,middle_paths_unrestricted_16,"While the ps2 was a lousy DVD player, the ps3 is a fantastic Blu-ray player.",ps2,ps3,BETTER,WORSE
518,middle_paths_unrestricted_16,"My Brit friends Denny and Gillian are continually disgusted by my affection for ""eggy bread"" and maple syrup, or worse-sausage studded with apple and raisins.",bread,sausage,NONE,BETTER
122,middle_paths_unrestricted_16,faster Samsung SSDs in some units and significantly slower Toshiba SSDs in others).,Samsung,Toshiba,NONE,BETTER
511,middle_paths_unrestricted_16,OO (with Smalltalk being much more heavily OO than Java).,Smalltalk,Java,BETTER,WORSE
1324,middle_paths_unrestricted_16,Groovy makes writing Java programs far easier.,Groovy,Java,NONE,BETTER
110,middle_paths_unrestricted_16,"Microsoft, and distract the DOJ from worse dangers such as Intel.",Microsoft,Intel,NONE,BETTER
688,middle_paths_unrestricted_16,Why make it harder on yourself by using such an advanced language as Perl when you can have an easier and more successful time with PHP.,Perl,PHP,NONE,WORSE
350,middle_paths_unrestricted_16,"Only california is projected to lose more graduates than michigan, and only Vermont will shrink faster.",california,michigan,BETTER,WORSE
2129,middle_paths_unrestricted_16,Will the michigan-Alabama game this September be better than last year's oregon-LSU game?,michigan,oregon,BETTER,NONE
1041,middle_paths_unrestricted_16,"Google offering are still inferior to OpenOffice/Libreoffice, much less Microsoft Office.",Google,Microsoft,NONE,WORSE
1144,middle_paths_unrestricted_16,"Come on now Windows 8 may not be Windows 7 in popularity but it is actually a better, faster and more secure OS.",Windows 8,Windows 7,NONE,BETTER
1449,middle_paths_unrestricted_16,I have several web sites where I have migrated from MySQL to SQLite and I couldn't be happier: it's faster with less CPU and memory footprint.,MySQL,SQLite,NONE,WORSE
429,middle_paths_unrestricted_16,I'm having a difficult time believing that PHP is between 100 and 150 times slower than Java.,PHP,Java,BETTER,WORSE
1906,middle_paths_unrestricted_16,"But those with a broader portfolio -- like Hewlett-Packard and IBM -- will be able to weather the storm better than the likes of Dell,"" Kumar said.",Hewlett-Packard,Dell,NONE,BETTER
508,middle_paths_unrestricted_16,"Not all users have automatic updates, but as users move from OS'es that don't (Windows XP) to ones that do (Windows 7 and Windows 8), it results in better security.",Windows XP,Windows 8,NONE,WORSE
1358,middle_paths_unrestricted_16,PHP is definitely far worse that Perl .,PHP,Perl,BETTER,WORSE
1682,middle_paths_unrestricted_16,I have tried using Perl (slow) and AWK (faster but still slow) - does anyone have any suggestions or pointers toward alternative approaches?,Perl,AWK,NONE,WORSE
2226,middle_paths_unrestricted_16,I've been using PostgreSQL 9.2 (officially released today) and it performs substantially better than MySQL.,PostgreSQL,MySQL,NONE,BETTER
869,middle_paths_unrestricted_16,The introduction of G3 Power PC microprocessor made ​​by Apple faster than computers that run on Intel processors.,Apple,Intel,NONE,BETTER
206,middle_paths_unrestricted_16,"Yes, CUDA has been around longer, receives more support, and is a better product in almost all ways then OpenCL.",CUDA,OpenCL,NONE,BETTER
3,middle_paths_unrestricted_16,"mit is harder to graduate from (on average probably, at minimum certainly) than HYP or stanford.",mit,stanford,BETTER,WORSE
1480,middle_paths_unrestricted_16,"I can wax lyrical about the technical superiority of languages like Self, Smalltalk and Lisp as compared to lesser languages like Java and C# (and even Ruby and Python), but this doesn't matter a jot if people just aren't 'comfortable' with these supposedly 'superior' languages.",Lisp,Python,NONE,BETTER
2034,middle_paths_unrestricted_16,"While Direct3D works, OpenGL seems to give better texture quality and smoother frame rate in CS1.6.",Direct3D,OpenGL,NONE,WORSE
295,middle_paths_unrestricted_16,AbuBakr Akram: The reason why Sony Vegas isn't stable for most of you is because it's one of the FEW video editing softwares that perform better with AMD's OpenCL than they do with Nvidia's CUDA cores.,OpenCL,CUDA,NONE,BETTER
1628,middle_paths_unrestricted_16,Nokia is talking big but all the leaks suggest a inferior phone compared to the Samsung.,Nokia,Samsung,NONE,WORSE
683,middle_paths_unrestricted_16,But I'm not convinced it works in JavaScript any better than it works in Perl.,JavaScript,Perl,NONE,WORSE
2338,middle_paths_unrestricted_16,"(To get around this, I use the built in Bluetooth FTP; it's much slower than using a USB connection would be otherwise though.)",Bluetooth,USB,NONE,WORSE
1160,middle_paths_unrestricted_16,"harvard, not mit.",harvard,mit,BETTER,NONE
616,middle_paths_unrestricted_16,"But with the 3.73 rear axle as tested, the Chevrolet Silverado finished in third place pulling the trailer from 0 to 60-mph in 22.6 seconds, 6.5-seconds behind the Toyota Tundra and 1.1-seconds slower than the Dodge Ram.",Chevrolet,Toyota,BETTER,WORSE
280,middle_paths_unrestricted_16,The process of converting it to Java resulted in a 100x speed up - despite Perl possibly having a faster regex implementation.,Java,Perl,NONE,BETTER
541,middle_paths_unrestricted_16,"For example he was acclaiming, that Nokia N8 has a worse camera, than SE Satio or Samsung S8500.",Nokia,Samsung,BETTER,WORSE
2155,middle_paths_unrestricted_16,"Other JVM languages - Java is a solid od workhorse, but the real innovation is happening with the new JVM langauges (Scala, Clojure in particular).",Java,Scala,BETTER,WORSE
885,middle_paths_unrestricted_16,In the Cafe Promenade the pizza was good but the sandwich selection could have been better compared to Carnival.,pizza,sandwich,WORSE,BETTER
1297,middle_paths_unrestricted_16,Mobile Nokia 15           Motorola 6           HTC 10,Nokia,Motorola,NONE,BETTER
2231,middle_paths_unrestricted_16,Lemon juice clabbers milk slower so it works better.,juice,milk,NONE,WORSE
391,middle_paths_unrestricted_16,Python is easier to read (Matlab is more like Ruby or Lua).,Python,Ruby,WORSE,BETTER
1914,middle_paths_unrestricted_16,"Jimmy Clark wrote: To be concise, the application in this post written in Java may perform faster that the application written in Perl.",Java,Perl,NONE,BETTER
1265,middle_paths_unrestricted_16,5 Reasons Microsoft SkyDrive is Better Than Google Drive,Microsoft,Google,NONE,BETTER
546,middle_paths_unrestricted_16,"However the bandwidth (5.3 GB/second), clock speed (166MHz max) and bus size (256-bit) of the psp GPU is far inferior to that in the ps2.",psp,ps2,BETTER,WORSE
1619,Bag-Of-Words,"Plus, unlike hockey or, worse, soccer, football and baseball allow for a lot of downtime.",hockey,football,NONE,WORSE
1770,Bag-Of-Words,"I haven't tried it with this modem, but on my ADSL line the superior performance of Ethernet over USB modems is striking, particularly in terms of responsiveness.",Ethernet,USB,NONE,BETTER
1883,Bag-Of-Words,"Actually, Sony can be even nastier than Microsoft when it comes to licensing games for their platform.",Sony,Microsoft,BETTER,WORSE
1827,Bag-Of-Words,"Ford has indicated in recent monthly sales reports that it believes it could better compete with the Toyota Camry, Honda Accord and Nissan Altima in the midsize sales race if it had better production capacity for the Fusion.",Ford,Nissan,BETTER,NONE
1907,Bag-Of-Words,"youtube just won't cut it for a screencast, so I found hosting the video myself (amazon S3), was a better solution.",youtube,amazon,NONE,WORSE
2231,Bag-Of-Words,There are not many companies better poised to take a run at Microsoft than IBM and Sun in their heydays.,Microsoft,IBM,BETTER,NONE
13,Bag-Of-Words,"As good as michigan has been defensively this season, virginia has been even better.",michigan,virginia,NONE,WORSE
1646,Bag-Of-Words,"The whole Florida line didn't play well versus missouri, but was better against georgia.",missouri,georgia,BETTER,NONE
1651,Bag-Of-Words,"In addition, having already previewed Samsung i7110, we have to admit that the Nokia ergonomics are a whole lot better.",Samsung,Nokia,NONE,WORSE
1680,Bag-Of-Words,"DWTS : ""They prefer a nice, solid Chrysler Town & Country to that newfangled Toyota Prius.""",Chrysler,Toyota,NONE,BETTER
1368,Bag-Of-Words,"The discussion turned to having other people work on the project, and why I felt people who knew Lisp would be better to attract than people who knew, say, Java.",Lisp,Java,BETTER,NONE
2296,Bag-Of-Words,"And until Chevrolet can make a better vehicle than Kia or Toyota, I will be driving an inferior vehcile because I buy American when I can.I for one abhor the idea of a global economy and a global government but with the forces pushing us in that direction, I am still looking for ways to fend it off.",Chevrolet,Toyota,NONE,WORSE
820,Bag-Of-Words,Pick your beverage for better nutrition - milk for a calcium boost or juice instead of soda.,milk,soda,NONE,BETTER
1118,Bag-Of-Words,"harvard Head Coach Tim Murphy on the team's win versus cornell and the upcoming game versus Lehigh Overall, our win was a very solid effort.",harvard,cornell,NONE,BETTER
350,Bag-Of-Words,"Secondly the ""BMW"" tax is the wrong analogy, better is comparing Toyota to Chrysler, you'll pay a small premium but get a vastly better car.",BMW,Toyota,NONE,WORSE
