caption,sentence,object_a,object_b,predicted,gold
"unigrams ('full sentence', ExtractRawSentence(processing=None))","On March 30, Dell released eight new black-and-white printers as the PC maker looks to better compete against Hewlett-Packard, which continues to dominate the printing and imaging market.",Dell,Hewlett-Packard,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","All said, I feel Honda and Toyota are considerably more reliable and just better overall cars than Nissan.",Toyota,Nissan,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Nintendo, Microsoft, Sony from best to worse in that exact order.",Microsoft,Sony,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Windows 8 is rock solid, performs better than Windows 7 and feels zippy throughout!",Windows 7,Windows 8,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","1,248 cc DDIs engine borrowed & shared with Fiat is a class leading peppy engine producing good power & healthy torque much better than the likes of Ford Figo, Nissan Micra and Renault Pulse.",Nissan,Renault,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",The wii version is inferior to the ps3 version in many ways though.,wii,ps3,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Open standards are better than propietary ones, and you should know by now that's also my POV, but actual applications are better than none and OpenCL it's been here for only 1 year or so, and it's not yet as good as CUDA.",CUDA,OpenCL,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","The developers explained that Direct3D, the 3D component of DirectX, was a miserable hack and was very much inferior to OpenGL",OpenGL,Direct3D,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","For another, while the current Apple TV is noticeably slower than the Amazon Fire TV, that shouldn't be the case for much longer.",Apple,Amazon,BETTER,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Those numbers, Cadillac points out, are better than the horsepower and torque numbers for comparable V6 engines driving such competitive vehicles as the Mercedes-Benz E-Class and the Lexus ES 350.",Cadillac,Lexus,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Halloween is the best holiday in my opinion, even slightly better than my birthday or Christmas !",holiday,birthday,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","And, one for institutional (soda fountains) use which is, thicker and better for fountain drinks like chocolate egg creams.",chocolate,soda,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","From this benchmark alone, you can see, that Perl is superior to Ruby",Ruby,Perl,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","The ds versions looks really good, but wii could look alot better.",wii,ds,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",Why should cricketers and hockey players not be able to earn a decent living like footballers or basketball players do?,basketball,hockey,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Likewise, its no doubt easier to get a job programming Java or C, rather than Lisp or J.",Java,Lisp,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","mom luckly for me grant's babysitter, soledad, had cooked up some soup and grilled some chicken that was better and even easier than me calling out for pizza!",soup,pizza,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",The Nikon SP is superior to the Leica M's when it comes to using sync cords.,Nikon,Leica,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","lacrosse was harder than Soccer by far, and still didn't come close to football.",football,lacrosse,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Not only is Coca-Cola the perfect thirst-quencher, and far superior to Pepsi, it literally has the power to bring the dead back to life.",Coca-Cola,Pepsi,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","We enjoyed a meal at Café Baghdad (great soup, lousy pizza, reasonable prices) overlooking the Plaza.",soup,pizza,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","CUDA is still strong because it has better support, but we all want OpenCL to win out in the long run (even if they have to update it majorly before that happens)",CUDA,OpenCL,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Then you are in a very tiny minority because even after the massive discount that Microsoft gave at a time when many people are looking to retire Windows XP, Windows 8 has barely better marketshare than Vista.",Windows XP,Windows 8,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","I am asking this because I want to get a better Video Card than the MSI Nvidia GeForce 6600 256MB PCIe Video Card that is in the system now, however I need to know if I can shop for PCI Express 2.0 cards at newegg.",Nvidia,MSI,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Tim Bray, Sun's director of Web technologies, said some scripting languages, such as Python, can be easier to learn than Java, but others, such as Perl, are harder.",Python,Perl,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","While Direct3D works, OpenGL seems to give better texture quality and smoother frame rate in CS1.6.",OpenGL,Direct3D,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",It can be done on the iphone but editing is much easier on the IPad or a laptop computer.,laptop,iphone,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","The entity may even provide sample Java code, but Perl is a far better solution.",Java,Perl,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Compared with Windows XP, Windows Vista does a better job of helping to prevent hostile programs and Web sites from attacking your PC.",Windows XP,Windows Vista,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",JavaScript is widely considered even worse than PHP and yet is unavoidable in Web development.,PHP,JavaScript,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Most of us would agree that it is ""better"" to be a doctor than a nurse, or to drive a BMW rather than a Honda.",Honda,BMW,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",Your answer suggests me that it is easier to get rid of the extension in Python than in PHP and ASP.NET.,Python,PHP,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Windows 8 is much faster then Windows 7, i have experienced.",Windows 7,Windows 8,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","I don't think it could've worked out any better with what happened (at dartmouth) at the end of the game up there, and then obviously our rival (harvard).""",harvard,dartmouth,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Some languages like Python don't give you a way to make the errors go away, but for better or worse PHP does.",Python,PHP,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",@9:08 At no time has the softball stadium been superior to baseball.,baseball,softball,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Fortunately, I got Verizon wireless broadband for my laptop today and it works OK from my uncle's farm, better than the cell phone, which works poorly.",phone,laptop,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",The consensus seems to be that Java killed Smalltalk.,Java,Smalltalk,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","I like Java very much but it causes severe RSI, so Groovy is a welcome addition it makes life easier for the 10% of the APIs/language we use 90% of the time.",Java,Groovy,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",Nike didn't look to the designs of Adidas to make a better sneaker.,Nike,Adidas,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Sony, Grass Valley, Lightworks, even the inferior Apple.",Apple,Sony,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Apple has also add the ability to connect the Apple TV with a Bluetooth keyboard (?!), which allows users to enter text for search much faster that using the four-way remote control, and likely faster than the Remote app for iOS, once you factor in connection and navigation time.",iOS,Apple TV,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","The hardware (Sony) feels cheap and easy to break compared to my 4-year old Dell, which feels solid.",Sony,Dell,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",And harvard is a better school than princeton.,harvard,princeton,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","In fact, Amazon did poorly in Google overall in general.",Google,Amazon,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Clearly, the Nissan NV Cargo NV1500 is a better financial choice over the Toyota Sienna, when considering MSRP.",Toyota,Nissan,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","1. BMW, 40 points / Chevrolet, 40 3. Ferrari, 27 4. Porsche, 23",Ferrari,BMW,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Early adopters of Windows 8 will find the new operating system to be like Windows 7, but optimized and faster.",Windows 7,Windows 8,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",Also note that in most cases the Direct3D rendering performed much better then the OpenGL...,OpenGL,Direct3D,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",When the Apple Intel developer test machines came out people raved about how much faster they were than the G5s.,Apple,Intel,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",is better supported than the MySQL/SQLite one).,MySQL,SQLite,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Once I know Java, is jsp easier to learn than PHP?",Java,PHP,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",What better ingredient to pair with cranberry juice than tea!,tea,juice,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",It's definitely faster than using MySQL or PostgreSQL for what you want to do though... -  Aaron Aug 18 '11 at 18:56,MySQL,PostgreSQL,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","More open to possibilities that once seemed outlandish, Apple couldn't have found a better enterprise partner than IBM.",Apple,IBM,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",Soriano produced a steel prototype in Palo Alto that was never put into production - timber was easier.,steel,timber,NONE,WORSE
