,id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
1159,T3162554580,compsci,Ruby,Python,While Ruby was an order of magnitude slower than Python there was no contest.,1.0,1.0,0,5,0,WORSE,5,3,2,"While <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> was an order of magnitude slower than <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> there was no contest.",5,1.0,1.0
1071,B321647935,brands,Sony,Amazon,"A PC World article proclaimed the current Sony Touch Edition superior to the Kindle without knowing that the Kindle has free 24-hr web access to sites everywhere, for U.S. residents, though it is far better to access mainly-text sites, since it is slow otherwise, and the writer assumed one can buy books only from Amazon, which regular readers of this blog know is completely untrue.",0.6638,1.0,1,0,4,NONE,4,3,2,"A PC World article proclaimed the current <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> Touch Edition superior to the Kindle without knowing that the Kindle has free 24-hr web access to sites everywhere, for U.S. residents, though it is far better to access mainly-text sites, since it is slow otherwise, and the writer assumed one can buy books only from <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>, which regular readers of this blog know is completely untrue.",5,0.79828,0.8
910,R2822853821,compsci,Windows XP,Windows Vista,This excellent PC optimizer helps your computer run faster by accelerating some key components of Windows Vista and Windows XP.,0.6615,1.0,1,0,4,NONE,4,3,2,"This excellent PC optimizer helps your computer run faster by accelerating some key components of <span style=""color: #9A14B2; font-weight: bold"">Windows Vista:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span>.",5,0.7968999999999999,0.8
763,F847872585,brands,Ferrari,Renault,"Hardly Red Bull, Ferrari or Lotus/Renault/Enstone.",1.0,1.0,0,0,5,NONE,5,3,2,"Hardly Red Bull, <span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span> or Lotus/<span style=""color: #6CB219; font-weight: bold"">Renault:[OBJECT_B]</span>/Enstone.",5,1.0,1.0
1282,G995632985,jbt,fishing,camping,Hunting Seat Insulated Cooler Outdoor Camo Folding Swivel Sport camping fishing Brand New Free Shipping.,1.0,1.0,0,0,5,NONE,5,3,2,"Hunting Seat Insulated Cooler Outdoor Camo Folding Swivel Sport <span style=""color: #9A14B2; font-weight: bold"">camping:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">fishing:[OBJECT_B]</span> Brand New Free Shipping.",5,1.0,1.0
1547,F740336680,brands,Ford,Chrysler,"Ford, G.M., & Chrysler must have known that.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, G.M., & <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span> must have known that.",5,1.0,1.0
2258,H1178208532,jbt,milk,tea,I liked the mothers milk tea better.,0.6899,0.5,0,2,3,NONE,3,3,2,"I liked the mothers <span style=""color: #9A14B2; font-weight: bold"">milk:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">tea:[OBJECT_B]</span> better.",5,0.6139399999999999,0.6
404,J1411796379,brands,Honda,BMW,"It isn't Honda good, but it is better than my old 2001 330Ci which felt like shifting a rubber band in 1-2 (even with the BMW SSK).",0.6178,0.5103,3,0,2,BETTER,3,3,2,"It isn't <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> good, but it is better than my old 2001 330Ci which felt like shifting a rubber band in 1-2 (even with the <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> SSK).",5,0.5748,0.6
284,S3038148398,jbt,harvard,stanford,"We couldn't have picked better partners than Duke, harvard, and stanford, and look forward to working with the editors.",1.0,1.0,0,0,5,NONE,5,3,2,"We couldn't have picked better partners than Duke, <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span>, and <span style=""color: #6CB219; font-weight: bold"">stanford:[OBJECT_B]</span>, and look forward to working with the editors.",5,1.0,1.0
1178,T3175699804,jbt,milk,soda,Why is soda $5 per gallon when milk is so much better for you?,0.3574,1.0,1,3,1,WORSE,3,3,2,"Why is <span style=""color: #9A14B2; font-weight: bold"">soda:[OBJECT_A]</span> $5 per gallon when <span style=""color: #6CB219; font-weight: bold"">milk:[OBJECT_B]</span> is so much better for you?",5,0.61444,0.6
1610,T3156524109,jbt,georgia,oregon,"While Alabama proved they are leagues ahead of Notre Dame, oregon may have provided better competition, like Texas A&M and georgia did against the Crimson Tide.",1.0,1.0,3,0,2,BETTER,3,3,2,"While Alabama proved they are leagues ahead of Notre Dame, <span style=""color: #9A14B2; font-weight: bold"">oregon:[OBJECT_A]</span> may have provided better competition, like Texas A&M and <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span> did against the Crimson Tide.",5,1.0,0.6
1489,Q2776181630,jbt,amazon,facebook,"They can give you a social experience, but they can't really make your life better, only full of more content (amazon) or better connected to your friends (facebook).",0.6715,1.0,0,1,4,NONE,4,3,2,"They can give you a social experience, but they can't really make your life better, only full of more content (<span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span>) or better connected to your friends (<span style=""color: #6CB219; font-weight: bold"">facebook:[OBJECT_B]</span>).",5,0.8029,0.8
177,B241856606,jbt,amazon,facebook,Analysts have forecast solid to strong results from facebook and amazon.,1.0,1.0,0,0,6,NONE,6,4,2,"Analysts have forecast solid to strong results from <span style=""color: #9A14B2; font-weight: bold"">facebook:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">amazon:[OBJECT_B]</span>.",6,1.0,1.0
988,G1055757376,jbt,phone,laptop,I don't need my phone to be faster than my laptop.,0.6562,1.0,2,1,2,BETTER,2,3,2,"I don't need my <span style=""color: #9A14B2; font-weight: bold"">phone:[OBJECT_A]</span> to be faster than my <span style=""color: #6CB219; font-weight: bold"">laptop:[OBJECT_B]</span>.",5,0.79372,0.4
616,T3207621434,jbt,basketball,softball,Woodside's strong year came despite a mediocre season in boys basketball (11-11) along with an unusual 5-14 finish in softball.,0.6694,0.5111,0,2,3,NONE,3,3,2,"Woodside's strong year came despite a mediocre season in boys <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span> (11-11) along with an unusual 5-14 finish in <span style=""color: #6CB219; font-weight: bold"">softball:[OBJECT_B]</span>.",5,0.60608,0.6
847,M1979682139,jbt,virginia,pennsylvania,"pennsylvania, Maryland, virginia?",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">pennsylvania:[OBJECT_A]</span>, Maryland, <span style=""color: #6CB219; font-weight: bold"">virginia:[OBJECT_B]</span>?",5,1.0,1.0
1006,F844526082,jbt,thanksgiving,halloween,"halloween is a short 12 days away, so there is no better time to start planning your thanksgiving meal.",0.65,1.0,0,1,4,NONE,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">halloween:[OBJECT_A]</span> is a short 12 days away, so there is no better time to start planning your <span style=""color: #6CB219; font-weight: bold"">thanksgiving:[OBJECT_B]</span> meal.",5,0.79,0.8
162,H1094540240,jbt,ps2,gamecube,If the gamecube did not have better games than the ps2 that is my point.,0.3408,1.0,1,1,3,NONE,3,3,2,"If the <span style=""color: #9A14B2; font-weight: bold"">gamecube:[OBJECT_A]</span> did not have better games than the <span style=""color: #6CB219; font-weight: bold"">ps2:[OBJECT_B]</span> that is my point.",5,0.60448,0.6
631,I1263629787,compsci,Python,Perl,"In general, interpreters ( e.g. , Python, Perl, R, MATLAB) are considered slower than compiled source code ( e.g. , C, FORTRAN).",0.6368,1.0,0,0,5,NONE,5,3,2,"In general, interpreters ( e.g. , <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>, R, MATLAB) are considered slower than compiled source code ( e.g. , C, FORTRAN).",5,0.7820800000000001,1.0
879,M1957806557,brands,Sony,Intel,"Overall, they conclude that the next generation cell product needs minor hardware change to scale efficiently for double precision work, but that the first generation is already between 3 and 60 times faster, and between 10 and 200 times more power efficient, than its competitors - numbers to keep in mind when you think about Apple's triumph in arranging to get dual core Xeon CPUs from Intel for only slightly more than than four times the $89 Sony is estimated to pay for an 8+1 cell at 3.2Ghz.",1.0,1.0,2,0,3,NONE,3,3,2,"Overall, they conclude that the next generation cell product needs minor hardware change to scale efficiently for double precision work, but that the first generation is already between 3 and 60 times faster, and between 10 and 200 times more power efficient, than its competitors - numbers to keep in mind when you think about Apple's triumph in arranging to get dual core Xeon CPUs from <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> for only slightly more than than four times the $89 <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> is estimated to pay for an 8+1 cell at 3.2Ghz.",5,1.0,0.6
2235,I1295321063,brands,Microsoft,Intel,"- Intel is far, far worse than Microsoft has ever been at anti-competitive practices.""",0.6724,1.0,1,4,0,WORSE,4,3,2,"- <span style=color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> is far, far worse than <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> has ever been at anti-competitive practices.""",5,0.8034399999999999,0.8
67,L1859752334,compsci,Java,Smalltalk,Objective C is more like Smalltalk than C++/Java/etc.,1.0,0.5,1,0,4,NONE,4,3,2,"Objective C is more like <span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span> than C++/<span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>/etc.",5,0.8,0.8
578,R2847365742,jbt,steel,stone,"This is the ultimate Sharpening stone for faster, easier, razor-Sharp edges, It shapes polishes and finishes the hardest steel, gardening tools, shop... more",1.0,1.0,0,0,5,NONE,5,3,2,"This is the ultimate Sharpening <span style=""color: #9A14B2; font-weight: bold"">stone:[OBJECT_A]</span> for faster, easier, razor-Sharp edges, It shapes polishes and finishes the hardest <span style=""color: #6CB219; font-weight: bold"">steel:[OBJECT_B]</span>, gardening tools, shop... more",5,1.0,1.0
487,O2325300969,compsci,Ruby,Python,"Sure, C# is a lot nicer than C, but Python & Ruby are a lot nicer than C#.",0.7036,1.0,0,0,5,NONE,5,3,2,"Sure, C# is a lot nicer than C, but <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> are a lot nicer than C#.",5,0.82216,1.0
1478,K1693990146,compsci,Sed,AWK,"Maybe Unix is decent for server tasks, you know if you're an AWK/bash/Sed guru you can do cool shit on console and wow your pimply MIT women, you know... that is, until you start comparing that dinosaur shit with modern PowerShell for instance... but desktop Unix software?",1.0,1.0,0,0,5,NONE,5,3,2,"Maybe Unix is decent for server tasks, you know if you're an <span style=""color: #9A14B2; font-weight: bold"">AWK:[OBJECT_A]</span>/bash/<span style=""color: #6CB219; font-weight: bold"">Sed:[OBJECT_B]</span> guru you can do cool shit on console and wow your pimply MIT women, you know... that is, until you start comparing that dinosaur shit with modern PowerShell for instance... but desktop Unix software?",5,1.0,1.0
222,F789139835,brands,Sony,Intel,"full tower, thermaltake 750w ps + 500w ps, asus p5w dh mobo, 2g ram, dual Intel w/thermaltake cooler, asus eax1900xtx vid w/512m, 2 seagate 120g HD, 2 Sony cd/dvd drives, digiwave HDTV cable card.",1.0,1.0,0,0,4,NONE,4,3,1,"full tower, thermaltake 750w ps + 500w ps, asus p5w dh mobo, 2g ram, dual <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> w/thermaltake cooler, asus eax1900xtx vid w/512m, 2 seagate 120g HD, 2 <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> cd/dvd drives, digiwave HDTV cable card.",4,1.0,1.0
1229,J1495046078,compsci,Java,Haskell,"I used Haskell because it seemed (and was) easier to express problems like these equations, and test them than what you might expect in something like C++ or Java.",0.6981,0.5,2,0,3,NONE,3,3,2,"I used <span style=""color: #9A14B2; font-weight: bold"">Haskell:[OBJECT_A]</span> because it seemed (and was) easier to express problems like these equations, and test them than what you might expect in something like C++ or <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.",5,0.61886,0.6
1268,D506807501,brands,Google,Sony,"Compared to most tablets, actually looks rather cheap, and if Sony had worked on getting mobile developers on board at an earlier stage, the device could have launched with a PlayStation Mobile store better equipped to deal with the App Store and Google Play.",1.0,1.0,0,0,5,NONE,5,3,2,"Compared to most tablets, actually looks rather cheap, and if <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> had worked on getting mobile developers on board at an earlier stage, the device could have launched with a PlayStation Mobile store better equipped to deal with the App Store and <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Play.",5,1.0,1.0
897,D414062616,jbt,pizza,sausage,"BUT then I had a hard time finding Italian sausage, and decent pizza.",1.0,1.0,0,0,5,NONE,5,3,2,"BUT then I had a hard time finding Italian <span style=""color: #9A14B2; font-weight: bold"">sausage:[OBJECT_A]</span>, and decent <span style=""color: #6CB219; font-weight: bold"">pizza:[OBJECT_B]</span>.",5,1.0,1.0
2154,T3175912509,brands,Google,Sony,"Why it's better: Record and convert files of your favorite media for smartphones & Tablets by Samsung, Apple, Google, Amazon Kindle, LG, Sony, HTC, Nokia, Microsoft and additional manufacturers with the new Audials 11 and its innovative device profiles.",1.0,1.0,0,0,5,NONE,5,3,2,"Why it's better: Record and convert files of your favorite media for smartphones & Tablets by Samsung, Apple, <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, Amazon Kindle, LG, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span>, HTC, Nokia, Microsoft and additional manufacturers with the new Audials 11 and its innovative device profiles.",5,1.0,1.0
768,J1436997053,compsci,Java,Python,It's also much easier to make a dog's breakfast of object programming in Python than in Java.,1.0,1.0,5,0,0,BETTER,5,3,2,"It's also much easier to make a dog's breakfast of object programming in <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> than in <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.",5,1.0,1.0
415,O2377465418,jbt,california,virginia,"That's not as good as Utah or virginia with their A- grades, but better than california with its C-....",1.0,0.5116,4,0,1,BETTER,4,3,2,"That's not as good as Utah or <span style=""color: #9A14B2; font-weight: bold"">virginia:[OBJECT_A]</span> with their A- grades, but better than <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span> with its C-....",5,0.80464,0.8
1315,M1940649025,compsci,Python,Perl,"Others, easier languages like Python or Perl.",1.0,1.0,0,0,5,NONE,5,3,2,"Others, easier languages like <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>.",5,1.0,1.0
648,A116919786,brands,Honda,BMW,"A BMW G650GS or Honda NC700 will better that, so if small capacity is a sacrifice you are making to save on fuel, there is no need - you can do better with an entirely different choice of bike.",0.6689,1.0,0,0,5,NONE,5,3,2,"A <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> G650GS or <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> NC700 will better that, so if small capacity is a sacrifice you are making to save on fuel, there is no need - you can do better with an entirely different choice of bike.",5,0.80134,1.0
748,M1977473866,brands,Intel,Kingston,"PC setup : Cooler Master Storm SNIPER Black Edition Cooler Master 850 Watts Silent PRO Intel (R) Core (TM) i7-2600 CPU @ 3,40Ghz ASUS SABERTOOTH Z77 socket 1155 ASUS GTX 670 2GB ASUS VE248 Led Monitor Kingston HYPER X 1600 Mhz 4g X 4 Cyborg R.A.T. 9 mice Cyborg F.L.Y. 5 Logitech G51 Surround Sound System SteelSeries Merc Stealtth keyboard SENNHEISER PC 333D GAME headset",1.0,1.0,0,0,6,NONE,6,4,2,"PC setup : Cooler Master Storm SNIPER Black Edition Cooler Master 850 Watts Silent PRO <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> (R) Core (TM) i7-2600 CPU @ 3,40Ghz ASUS SABERTOOTH Z77 socket 1155 ASUS GTX 670 2GB ASUS VE248 Led Monitor <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span> HYPER X 1600 Mhz 4g X 4 Cyborg R.A.T. 9 mice Cyborg F.L.Y. 5 Logitech G51 Surround Sound System SteelSeries Merc Stealtth keyboard SENNHEISER PC 333D GAME headset",6,1.0,1.0
