_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,orig__golden,a,b,id,label_gold,label_gold_reason,marker,raw_text,text_html,text_readable,type
1622486400,false,finalized,2,3/10/2018 16:40:41,NONE,1.0,False,IBM,Dell,L1753985145,,,True,"Much as Dell occasionally lets slip it's talking to AMD - the better, it's believed, to encourage Intel to be more supportive - so Apple may seek to influence IBM by approaching other processor makers.","Much as <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> occasionally lets slip it's talking to AMD - the better, it's believed, to encourage Intel to be more supportive - so Apple may seek to influence <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> by approaching other processor makers.","Much as *Dell* occasionally lets slip it's talking to AMD - the better, it's believed, to encourage Intel to be more supportive - so Apple may seek to influence §IBM$ by approaching other processor makers.",brands
1622486401,false,finalized,2,3/10/2018 16:39:14,NONE,1.0,False,Ford,Honda,D400007857,,,True,"But I would bet that a loaded, $30,000 Honda Accord offers more refinement and an EcoBoost Ford Fusion is faster.","But I would bet that a loaded, $30,000 <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> Accord offers more refinement and an EcoBoost <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Fusion is faster.","But I would bet that a loaded, $30,000 *Honda* Accord offers more refinement and an EcoBoost §Ford$ Fusion is faster.",brands
1622486402,false,finalized,2,3/10/2018 16:42:32,NONE,1.0,False,Audi,Lexus,E642381108,,,True,"Either costs are cut and the engineers are limited to what they can or can't do so they don't waste time trying and therefore poorly engineered vehicles are marketed and sales go down because for the same price as this piece of crap you can buy a finely engineered BMW X5, Audi Q7, Toyota Sequoia, or a Lexus RX 400h.","Either costs are cut and the engineers are limited to what they can or can't do so they don't waste time trying and therefore poorly engineered vehicles are marketed and sales go down because for the same price as this piece of crap you can buy a finely engineered BMW X5, <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> Q7, Toyota Sequoia, or a <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span> RX 400h.","Either costs are cut and the engineers are limited to what they can or can't do so they don't waste time trying and therefore poorly engineered vehicles are marketed and sales go down because for the same price as this piece of crap you can buy a finely engineered BMW X5, *Audi* Q7, Toyota Sequoia, or a §Lexus$ RX 400h.",brands
1622486403,false,finalized,2,3/10/2018 16:44:06,NONE,1.0,False,Advil,Motrin,A90907386,,,False,5 Compelling Reasons why Infant Tylenol beats Motrin and Advil!,"5 Compelling Reasons why Infant Tylenol beats <span style=""color: #9A14B2; font-weight: bold"">Motrin:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>!",5 Compelling Reasons why Infant Tylenol beats *Motrin* and §Advil$!,brands
1622486404,false,finalized,2,3/10/2018 16:44:55,BETTER,1.0,False,Ford,BMW,I1288428640,,,True,"In some ways, especially with the Ford heavy duty trucks, they are superior to BMW and Cadillac, imo.)","In some ways, especially with the <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> heavy duty trucks, they are superior to <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> and Cadillac, imo.)","In some ways, especially with the *Ford* heavy duty trucks, they are superior to §BMW$ and Cadillac, imo.)",brands
1622486405,false,finalized,2,3/10/2018 16:44:06,WORSE,1.0,False,IBM,Intel,H1193400328,,,True,"Imagine how hard it will be for Intel to make the case that its chips are somehow worth the price tag when IBM, HP, Dell, and Sun are all selling faster, cheaper, more capable chips.","Imagine how hard it will be for <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> to make the case that its chips are somehow worth the price tag when <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>, HP, Dell, and Sun are all selling faster, cheaper, more capable chips.","Imagine how hard it will be for *Intel* to make the case that its chips are somehow worth the price tag when §IBM$, HP, Dell, and Sun are all selling faster, cheaper, more capable chips.",brands
1622486406,false,finalized,2,3/10/2018 16:44:18,NONE,1.0,False,Google,Kingston,S2986370236,,,False,"Using Google Maps to get directions from Kingston, Ontario to London, England step 17 says ""Swim Across the Atlantic Ocean""!! Very weird!","Using <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> Maps to get directions from <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span>, Ontario to London, England step 17 says ""Swim Across the Atlantic Ocean""!! Very weird!","Using *Google* Maps to get directions from §Kingston$, Ontario to London, England step 17 says ""Swim Across the Atlantic Ocean""!! Very weird!",brands
1622486407,false,finalized,2,3/10/2018 16:40:41,NONE,1.0,False,Google,Amazon,F757511274,,,True,For real! Every decent plan begins with a Google search!! Amazon .,"For real! Every decent plan begins with a <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> search!! <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> .",For real! Every decent plan begins with a *Google* search!! §Amazon$ .,brands
1622486408,false,finalized,2,3/10/2018 16:48:21,BETTER,1.0,False,Ford,Nissan,G981429168,,,True,"However, the Ford seems more solid than the Titan, and the feedback from the steering was judged to be more informative than in the Nissan.","However, the <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> seems more solid than the Titan, and the feedback from the steering was judged to be more informative than in the <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>.","However, the *Ford* seems more solid than the Titan, and the feedback from the steering was judged to be more informative than in the §Nissan$.",brands
1622486409,false,finalized,2,3/10/2018 16:38:44,NONE,1.0,False,Microsoft,IBM,F758888327,,,True,"For some reason, Oracle, Microsoft, and IBM are able to make life easier for small developers.","For some reason, Oracle, <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span>, and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> are able to make life easier for small developers.","For some reason, Oracle, *Microsoft*, and §IBM$ are able to make life easier for small developers.",brands
1622486410,false,finalized,2,3/10/2018 16:43:53,BETTER,1.0,False,Coca-Cola,Pepsi,M2047625883,,,True,P.S.: I think Pepsi works better in flavored colas than Coke because Cokes trademark acidity (which I enjoy most in its old-relable regular Coca-Cola form) sometimes conflicts with the other flavors.,"P.S.: I think <span style=""color: #9A14B2; font-weight: bold"">Pepsi:[OBJECT_A]</span> works better in flavored colas than Coke because Cokes trademark acidity (which I enjoy most in its old-relable regular <span style=""color: #6CB219; font-weight: bold"">Coca-Cola:[OBJECT_B]</span> form) sometimes conflicts with the other flavors.",P.S.: I think *Pepsi* works better in flavored colas than Coke because Cokes trademark acidity (which I enjoy most in its old-relable regular §Coca-Cola$ form) sometimes conflicts with the other flavors.,brands
1622486411,false,finalized,2,3/10/2018 16:36:41,BETTER,1.0,False,Samsung,Toshiba,I1248890093,,,True,"In December 2011, I bought a Toshiba ultrabook, which is way faster than the Samsung laptop.","In December 2011, I bought a <span style=""color: #9A14B2; font-weight: bold"">Toshiba:[OBJECT_A]</span> ultrabook, which is way faster than the <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> laptop.","In December 2011, I bought a *Toshiba* ultrabook, which is way faster than the §Samsung$ laptop.",brands
1622486412,false,finalized,2,3/10/2018 16:51:47,BETTER,1.0,False,Nokia,Samsung,S3049946984,,,True,We haveanalysed that Nokia is better than Samsung .,"We haveanalysed that <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> .",We haveanalysed that *Nokia* is better than §Samsung$ .,brands
1622486413,false,finalized,2,3/10/2018 17:07:57,BETTER,1.0,False,Apple,Amazon,M1938093329,,,True,Other can see that Amazon and Best Buy are selling Macs better than Apple can.,"Other can see that <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> and Best Buy are selling Macs better than <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> can.",Other can see that *Amazon* and Best Buy are selling Macs better than §Apple$ can.,brands
1622486414,false,finalized,2,3/10/2018 16:41:04,NONE,1.0,False,Samsung,Toshiba,I1391720806,,,True,"I think the management team at the eight leading PC brands -- Acer, Asus, Dell, HP, Lenovo, Samsung, Sony, and Toshiba -- all have better common sense than that.","I think the management team at the eight leading PC brands -- Acer, Asus, Dell, HP, Lenovo, <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span>, Sony, and <span style=""color: #6CB219; font-weight: bold"">Toshiba:[OBJECT_B]</span> -- all have better common sense than that.","I think the management team at the eight leading PC brands -- Acer, Asus, Dell, HP, Lenovo, *Samsung*, Sony, and §Toshiba$ -- all have better common sense than that.",brands
1622486415,false,finalized,2,3/10/2018 16:36:12,NONE,1.0,False,Samsung,Toshiba,F744217009,,,True,"For example, I see both Samsung & Toshiba have 2 80GB models, my guess is that the ""newer"" the model number the better.","For example, I see both <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">Toshiba:[OBJECT_B]</span> have 2 80GB models, my guess is that the ""newer"" the model number the better.","For example, I see both *Samsung* & §Toshiba$ have 2 80GB models, my guess is that the ""newer"" the model number the better.",brands
1622486416,false,finalized,2,3/10/2018 16:39:50,NONE,1.0,False,Honda,Nissan,G959044885,,,False,"Honda, Nissan, Subaru, Mitsubishi, ..","<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>, Subaru, Mitsubishi, ..","*Honda*, §Nissan$, Subaru, Mitsubishi, ..",brands
1622486417,false,finalized,2,3/10/2018 16:42:54,NONE,1.0,False,Toyota,Honda,I1342469343,,,False,I salute Honda and Toyota .,"I salute <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> .",I salute *Honda* and §Toyota$ .,brands
1622486418,false,finalized,2,3/10/2018 16:38:44,NONE,1.0,False,Nissan,Renault,M2006505766,,,True,"Please, DV8, will you all enlighten us as to how much money has been invested in Better Place by Deutsch Bank, and how many Better Place compatible EV's will be coming off the Renault-Nissan lines, and when they are plugged in on average 22 hours a day, what that will do for Blees accusation that there is 'no demand for wind when it blows'.","Please, DV8, will you all enlighten us as to how much money has been invested in Better Place by Deutsch Bank, and how many Better Place compatible EV's will be coming off the <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span>-<span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> lines, and when they are plugged in on average 22 hours a day, what that will do for Blees accusation that there is 'no demand for wind when it blows'.","Please, DV8, will you all enlighten us as to how much money has been invested in Better Place by Deutsch Bank, and how many Better Place compatible EV's will be coming off the *Renault*-§Nissan$ lines, and when they are plugged in on average 22 hours a day, what that will do for Blees accusation that there is 'no demand for wind when it blows'.",brands
1622486419,false,finalized,2,3/10/2018 16:40:50,NONE,1.0,False,Sony,Amazon,D425093440,,,True,"But while Sony tries to tackle Amazon, the Kindle is currently restricted to the U.S. and its about to be overtaken by other e-readers with superior tech-like Plastic Logic's device, which also supports ePub.","But while <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> tries to tackle <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>, the Kindle is currently restricted to the U.S. and its about to be overtaken by other e-readers with superior tech-like Plastic Logic's device, which also supports ePub.","But while *Sony* tries to tackle §Amazon$, the Kindle is currently restricted to the U.S. and its about to be overtaken by other e-readers with superior tech-like Plastic Logic's device, which also supports ePub.",brands
1622486420,false,finalized,2,3/10/2018 16:39:04,BETTER,1.0,False,Coca-Cola,Pepsi,F737040473,,,True,"For all you people who think that Pepsi is WAY better than Coca-Cola, you will find your beverage of choice as well.","For all you people who think that <span style=""color: #9A14B2; font-weight: bold"">Pepsi:[OBJECT_A]</span> is WAY better than <span style=""color: #6CB219; font-weight: bold"">Coca-Cola:[OBJECT_B]</span>, you will find your beverage of choice as well.","For all you people who think that *Pepsi* is WAY better than §Coca-Cola$, you will find your beverage of choice as well.",brands
1622486421,false,finalized,2,3/10/2018 16:38:40,NONE,1.0,False,Sony,Intel,H1098824612,,,True,"If the system works as Sony and its partners hope, they calculate that the PS3 will be able to process a trillion maths operations per second - the equivalent of 100 Intel Pentium 4 chips and 1,000 times faster than processing power of the PS2.","If the system works as <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> and its partners hope, they calculate that the PS3 will be able to process a trillion maths operations per second - the equivalent of 100 <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Pentium 4 chips and 1,000 times faster than processing power of the PS2.","If the system works as *Sony* and its partners hope, they calculate that the PS3 will be able to process a trillion maths operations per second - the equivalent of 100 §Intel$ Pentium 4 chips and 1,000 times faster than processing power of the PS2.",brands
1622486422,false,finalized,2,3/10/2018 16:43:56,NONE,1.0,False,Nokia,Motorola,L1813370850,,,False,Nokia / Sony Ericsson / Motorola,"<span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> / Sony Ericsson / <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span>",*Nokia* / Sony Ericsson / §Motorola$,brands
