_created_at,_golden,_last_judgment_at,_trusted_judgments,_unit_id,_unit_state,_updated_at,a,also_acceptable,b,expected_label,id,label,label:confidence,label_gold,label_gold_reason,marker,raw_text,text_html,text_readable
1/5/2018 16:45:32,,,,1532715566,,1/5/2018 16:45:32,Toyota,,Chrysler,,I1312510544,,,,,True,"Amazon , which hit an all-time high and gained 9.4 percent to $363.39, and Microsoft , which led the Dow with a 6 percent gain to $35.73, held their post-earnings gains better than Zynga.","In the scheme of things it's not much from these car makers budgets to give me a van and let me pimp them out as only I can:  ""Mmm....kids and I are enjoying nice cold beverages from the built in cooler in my Honda/<span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span>!""","In the scheme of things it's not much from these car makers budgets to give me a van and let me pimp them out as only I can:  ""Mmm....kids and I are enjoying nice cold beverages from the built in cooler in my Honda/*Toyota*/§Chrysler$!"""
1/5/2018 16:45:32,,,,1532715567,,1/5/2018 16:45:32,Intel,,Kingston,,D531911955,,,,,True,ANAND: Pepsi and Coca-cola had better watch out.,"cpu <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> core 2 duo e6850 4 cache 3GB Ram DDR2 <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span> 2x2 GB Main Gigabyte ep43 ES3G HDD SAMSUNG ATA 160 GB VGA HIS 5770 1GB PSU cooler master elite 460w Window XP SP3 32 bit",cpu *Intel* core 2 duo e6850 4 cache 3GB Ram DDR2 §Kingston$ 2x2 GB Main Gigabyte ep43 ES3G HDD SAMSUNG ATA 160 GB VGA HIS 5770 1GB PSU cooler master elite 460w Window XP SP3 32 bit
1/5/2018 16:45:32,,,,1532715568,,1/5/2018 16:45:32,Intel,,Dell,,S3057080256,,,,,True,"The cars from the Big Three have been rated as inferior to the offerings from Honda, Toyota, BMW, Mercedes and even Nissan for years now.","We just got signs from <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> that things are getting worse.",We just got signs from *Intel* and §Dell$ that things are getting worse.
1/5/2018 16:45:32,,,,1532715569,,1/5/2018 16:45:32,Microsoft,,Apple,,B326336141,,,,,True,Apple has always had a superior product to the IBM PC.,"<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> IS better than <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> .",*Apple* IS better than §Microsoft$ .
1/5/2018 16:45:32,,,,1532715570,,1/5/2018 16:45:32,Intel,,Dell,,P2460181411,,,,,True,"I equate Sony with decent products that are way overpriced, which doesn't seem to mesh with how Google normally does stuff.","The <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> Inspiron 15R sports an integrated <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> HD Graphics 4000 graphics processor that provides decent performance, but don't expect to play anything too taxing.","The *Dell* Inspiron 15R sports an integrated §Intel$ HD Graphics 4000 graphics processor that provides decent performance, but don't expect to play anything too taxing."
1/5/2018 16:45:32,,,,1532715571,,1/5/2018 16:45:32,Audi,,Lexus,,S2978274915,,,,,True,Hybrids- Honda Accord + Toyota Highlander,"Upgrades like slimmer headlights, a bolder front grille, fresh wheel designs, and a more pronounced chin spoiler create a clean, sophisticated look that's better aligned with its named competitors, the <span style=""color: #9A14B2; font-weight: bold"">Lexus:[OBJECT_A]</span> RX350 , BMW X5 , <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span> Q5 , Acura MDX , and Nissan Murano .","Upgrades like slimmer headlights, a bolder front grille, fresh wheel designs, and a more pronounced chin spoiler create a clean, sophisticated look that's better aligned with its named competitors, the *Lexus* RX350 , BMW X5 , §Audi$ Q5 , Acura MDX , and Nissan Murano ."
1/5/2018 16:45:32,,,,1532715572,,1/5/2018 16:45:32,Microsoft,,Amazon,,B231972063,,,,,True,"Introduction, Registration, BYOC waiting line, Shelby GT500 unveiling Official event kick-off, John Carmack keynote address Vendors - Intel, NVidia, AMD, MSI, Kingston Vendors - Antec, Cooler Master, Cyberpower, Alienware BYOC Gamers, Custom Rigs, Day 1 Conclusion","<span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> , which hit an all-time high and gained 9.4 percent to $363.39, and <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> , which led the Dow with a 6 percent gain to $35.73, held their post-earnings gains better than Zynga.","*Amazon* , which hit an all-time high and gained 9.4 percent to $363.39, and §Microsoft$ , which led the Dow with a 6 percent gain to $35.73, held their post-earnings gains better than Zynga."
1/5/2018 16:45:32,,,,1532715573,,1/5/2018 16:45:32,Coca-Cola,,Pepsi,,B242346210,,,,,True,"The Dell EqualLogic PS6000 represents a hardware redesign, and includes new eight-drive and 16-drive solid-state drive (SSD) modules, software integration with Microsoft Hyper-V, a new SAN Headquarters performance monitoring tool and a modified...","ANAND: <span style=""color: #9A14B2; font-weight: bold"">Pepsi:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Coca-Cola:[OBJECT_B]</span> had better watch out.",ANAND: *Pepsi* and §Coca-Cola$ had better watch out.
1/5/2018 16:45:32,,,,1532715574,,1/5/2018 16:45:32,Honda,,BMW,,O2429224235,,,,,True,During this SSD exchange I identified my drive was the faster Samsung model rather than the Toshiba ones.,"The cars from the Big Three have been rated as inferior to the offerings from <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>, Toyota, <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>, Mercedes and even Nissan for years now.","The cars from the Big Three have been rated as inferior to the offerings from *Honda*, Toyota, §BMW$, Mercedes and even Nissan for years now."
1/5/2018 16:45:32,,,,1532715575,,1/5/2018 16:45:32,Apple,,IBM,,B326214706,,,,,True,"A fascinating insight into the Indonesian car buyer's mind shows that Honda is considered a premium marque at the same level as BMW or Mercedes, with the difference that the latter German brands are much harder to get fixed and therefore get depreciated a lot quicker.","<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> has always had a superior product to the <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> PC.",*Apple* has always had a superior product to the §IBM$ PC.
1/5/2018 16:45:32,,,,1532715576,,1/5/2018 16:45:32,Google,,Sony,,G1064381987,,,,,True,"In addition, with eight pole positions and six victories, the new Audi A4 DTM in its debut year was the most successful car of the season and superior to the Mercedes-Benz C-Class.","I equate <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> with decent products that are way overpriced, which doesn't seem to mesh with how <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> normally does stuff.","I equate *Sony* with decent products that are way overpriced, which doesn't seem to mesh with how §Google$ normally does stuff."
1/5/2018 16:45:32,,,,1532715577,,1/5/2018 16:45:32,Toyota,,Honda,,G996538683,,,,,False,"Although the Ford CMax Hybrid gets better fuel economy, the Toyota Hybrid system has a reputation for working extremely well.","Hybrids- <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> Accord + <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Highlander",Hybrids- *Honda* Accord + §Toyota$ Highlander
1/5/2018 16:45:32,,,,1532715578,,1/5/2018 16:45:32,Intel,,Kingston,,I1321846628,,,,,True,"But Lenovo, with its IBM ancestry knows the enterprise market better than Google does.","Introduction, Registration, BYOC waiting line, Shelby GT500 unveiling Official event kick-off, John Carmack keynote address Vendors - <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>, NVidia, AMD, MSI, <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span> Vendors - Antec, Cooler Master, Cyberpower, Alienware BYOC Gamers, Custom Rigs, Day 1 Conclusion","Introduction, Registration, BYOC waiting line, Shelby GT500 unveiling Official event kick-off, John Carmack keynote address Vendors - *Intel*, NVidia, AMD, MSI, §Kingston$ Vendors - Antec, Cooler Master, Cyberpower, Alienware BYOC Gamers, Custom Rigs, Day 1 Conclusion"
1/5/2018 16:45:32,,,,1532715579,,1/5/2018 16:45:32,Microsoft,,Dell,,P2460180398,,,,,True,"While other industry bellwethers including Intel Corp. (INTC), International Business Machines Corp. (IBM) and Microsoft Corp. (MSFT) each reported slower revenue growth last quarter, their shares have soared over the last year.","The <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> EqualLogic PS6000 represents a hardware redesign, and includes new eight-drive and 16-drive solid-state drive (SSD) modules, software integration with <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> Hyper-V, a new SAN Headquarters performance monitoring tool and a modified...","The *Dell* EqualLogic PS6000 represents a hardware redesign, and includes new eight-drive and 16-drive solid-state drive (SSD) modules, software integration with §Microsoft$ Hyper-V, a new SAN Headquarters performance monitoring tool and a modified..."
1/5/2018 16:45:32,,,,1532715580,,1/5/2018 16:45:32,Samsung,,Toshiba,,E624727986,,,,,True,"- Pain Relievers (Tylenol, Motrin, Advil, Aleve, etc.)","During this SSD exchange I identified my drive was the faster <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> model rather than the <span style=""color: #6CB219; font-weight: bold"">Toshiba:[OBJECT_B]</span> ones.",During this SSD exchange I identified my drive was the faster *Samsung* model rather than the §Toshiba$ ones.
1/5/2018 16:45:32,,,,1532715581,,1/5/2018 16:45:32,Honda,,BMW,,A152800983,,,,,True,"Who's up for an intra-company cannibalizing Buick Regal 2.0T, which looks better, probably drives better, and is more Teutonic in every way than this large-on-the-outside but small-on-the-inside answer to a question no one is asking of Cadillac?","A fascinating insight into the Indonesian car buyer's mind shows that <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> is considered a premium marque at the same level as <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> or Mercedes, with the difference that the latter German brands are much harder to get fixed and therefore get depreciated a lot quicker.","A fascinating insight into the Indonesian car buyer's mind shows that *Honda* is considered a premium marque at the same level as §BMW$ or Mercedes, with the difference that the latter German brands are much harder to get fixed and therefore get depreciated a lot quicker."
1/5/2018 16:45:32,,,,1532715582,,1/5/2018 16:45:32,Audi,,Mercedes-Benz,,H1234556387,,,,,True,For Toyota to step up sales in Europe it needs more and better diesel engines and BMW is a master of diesel technology for engines small and large.,"In addition, with eight pole positions and six victories, the new <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> A4 DTM in its debut year was the most successful car of the season and superior to the <span style=""color: #6CB219; font-weight: bold"">Mercedes-Benz:[OBJECT_B]</span> C-Class.","In addition, with eight pole positions and six victories, the new *Audi* A4 DTM in its debut year was the most successful car of the season and superior to the §Mercedes-Benz$ C-Class."
1/5/2018 16:45:32,,,,1532715583,,1/5/2018 16:45:32,Ford,,Toyota,,B226808438,,,,,True,"If your tastes are more sporting in nature, the Nissan Maxima or the 365-horsepower Ford Taurus SHO might be a better fit.","Although the <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> CMax Hybrid gets better fuel economy, the <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Hybrid system has a reputation for working extremely well.","Although the *Ford* CMax Hybrid gets better fuel economy, the §Toyota$ Hybrid system has a reputation for working extremely well."
1/5/2018 16:45:32,,,,1532715584,,1/5/2018 16:45:32,Google,,IBM,,D400850165,,,,,True,"Dell is only vaguely interested in Linux, and there are still questions about if that is just the standard ploy to get a better Microsoft deal.","But Lenovo, with its <span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> ancestry knows the enterprise market better than <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> does.","But Lenovo, with its *IBM* ancestry knows the enterprise market better than §Google$ does."
1/5/2018 16:45:32,,,,1532715585,,1/5/2018 16:45:32,IBM,,Intel,,T3161966596,,,,,True,"Imperfect roads don't affect the interaction as much with buttons and dials but there's no question a Germany, Inc., cockpit control knob (Audi MMI, BMW iDrive , Mercedes-Benz Comand ) is better while moving.","While other industry bellwethers including <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> Corp. (INTC), International Business Machines Corp. (<span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>) and Microsoft Corp. (MSFT) each reported slower revenue growth last quarter, their shares have soared over the last year.","While other industry bellwethers including *Intel* Corp. (INTC), International Business Machines Corp. (§IBM$) and Microsoft Corp. (MSFT) each reported slower revenue growth last quarter, their shares have soared over the last year."
1/5/2018 16:45:32,,,,1532715586,,1/5/2018 16:45:32,Advil,,Motrin,,M1964454015,,,,,False,"Gigabyte 3D Aurora Case, ASUS W2V Notebook and More!","- Pain Relievers (Tylenol, <span style=""color: #9A14B2; font-weight: bold"">Motrin:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>, Aleve, etc.)","- Pain Relievers (Tylenol, *Motrin*, §Advil$, Aleve, etc.)"
1/5/2018 16:45:32,,,,1532715587,,1/5/2018 16:45:32,Cadillac,,Buick,,T3171840444,,,,,True,"Are you listening Toyota, Honda?","Who's up for an intra-company cannibalizing <span style=""color: #9A14B2; font-weight: bold"">Buick:[OBJECT_A]</span> Regal 2.0T, which looks better, probably drives better, and is more Teutonic in every way than this large-on-the-outside but small-on-the-inside answer to a question no one is asking of <span style=""color: #6CB219; font-weight: bold"">Cadillac:[OBJECT_B]</span>?","Who's up for an intra-company cannibalizing *Buick* Regal 2.0T, which looks better, probably drives better, and is more Teutonic in every way than this large-on-the-outside but small-on-the-inside answer to a question no one is asking of §Cadillac$?"
1/5/2018 16:45:32,,,,1532715588,,1/5/2018 16:45:32,Toyota,,BMW,,F766600794,,,,,True,Gigabyte Windforce 670 vs Asus DCU II 670,"For <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> to step up sales in Europe it needs more and better diesel engines and <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> is a master of diesel technology for engines small and large.",For *Toyota* to step up sales in Europe it needs more and better diesel engines and §BMW$ is a master of diesel technology for engines small and large.
