id	sentence	a	b	without_marker
S2961344928	Ugliness is better than beauty.	beauty	ugliness	False
F860324864	He alone distinguishes between beauty and ugliness, good and evil, the better and the worse.	beauty	ugliness	False
S2961345038	"Ugliness is superior to beauty because it lasts longer."	beauty	ugliness	False
J1444927976	It's easier to see ugliness than to imagine beauty.	beauty	ugliness	False
R2844834472	This is the beauty of ugliness -- an ugly reality is preferable to an even uglier picture painted by your imagination.	beauty	ugliness	False
E684320915	] Except by consent of all the parties, no judge of the supreme or inferior courts shall preside in the trial of any cause where either of the parties shall be connected with him by affinity or consanguinity within the degree of first cousin, or in which he may have been of counsel, or in the trial of which he may have presided in any inferior court	affinity	consanguinity	False
L1813229477	No Judge of the Supreme or Inferior Courts shall preside on the trial of any cause in the event of which he may be interested, or where either of the parties shall be connected with him by affinity or consanguinity, within such degrees as may be prescribed by law, or in which he may have been of counsel, or in which he may have presided in any inferior Court, except by consent of all the parties.	affinity	consanguinity	False
L1813229476	No Judge of the supreme or inferior courts, shall preside on the trial of any cause, in the event of which he may be interested, or where either of the parties shall be connected with him by affinity or consanguinity within such degrees as may be prescribed by law, or in which he may have been of counsel, or in which he may have presided in any inferior court, except by consent of all the parties.	affinity	consanguinity	False
C369784072	As nuptial love makes, this perfects mankind, and is to be preferred (if you will stand to the judgment of 4597 Cornelius Nepos) before affinity or consanguinity; plus in amiciticia valet similitudo morum, quam affinitas , &c., the cords of love bind faster than any other wreath whatsoever.	affinity	consanguinity	False
Q2739271987	The ti-n of consanguinity and affinity have had, it is reasonable to proBurue, much to do iii uniting these people in the inexplicable worship of a woman worse fanatical boldness has shocked tho entile community, without tegard to sect or creed.	affinity	consanguinity	False
R2821812754	This employment of 'res gestae' as a veil for obscurity of thought is elsewhere examined (post, § 1795); and it is enough here to say that it has no possible application to this kind of evidence, and cannot be made to fit its rules; the sooner such phrases are abandoned, the better for clearness of legal thought.	clearness	obscurity	False
O2324679896	Supports transparency and opacity Can be slower than shadow Raytrace Shadows mapping.	transparency	opacity	False
B290132968	And when the alternative is heavy-handed regulation or opacity, transparency looks like a superior alternative.	transparency	opacity	False
M1998731311	Pigment - The fine, solid particles used to give color, transparency or opacity to ink.	transparency	opacity	False
D447935784	Can the solid background (for menu & pages etc) opacity/transparency be changed?	transparency	opacity	False
M1998730925	Pigments These are fine, solid particles used to give color, transparency, or opacity.	transparency	opacity	False
R2904980570	Timidity is dangerous: better to enter with boldness.	boldness	timidity	False
P2447080916	The consequences of timidity are far worse than those of boldness, (not least of which is that you lower your own sense of self-esteem).	boldness	timidity	False
Q2724309765	The story of the evolution of the con-ops surrounding the plane provides a solid foundation for innovation and transformation of concepts of operations, if boldness overcomes timidity.	boldness	timidity	False
R2900056328	Thus much is Edition: current; Page: [ 133 ] certain, that their boldness and honesty could not possibly have produced a worse effect than was actually produced by their timidity and their stratagems.	boldness	timidity	False
J1569657782	Just don't bother with Harmony of Dissonance, an at-best mediocre title.	harmony	dissonance	False
O2302313543	Still, it might have been nicer if Harmony of Dissonance was a little harder, since it's pretty much the easiest game anywhere.	harmony	dissonance	False
K1615743843	Legend's soundtrack is much better than the one in Harmony of Dissonance.	harmony	dissonance	False
M2083109488	Regardless, Castlevania: Harmony of Dissonance is a solid title that is definitely enjoyable, despite all its flaws.	harmony	dissonance	False
A50844840	21) - You understand better than most that not everyone is likely to be in accord with your thinking, yet today you could blow a disagreement totally out of proportion.	accord	disagreement	False
Q2706364586	These slender findings, in combination with the court's announced presumption in fa vo r of grandparent vi sitation and its failure to accord significant weight to Gran vi lle's already ha vi ng offered meaningful vi sitation to the Troxel s, show that this case in vo l ve s nothing more than a simple disagreement between the Washington Superior Court and Gran vi lle concerning her children's best interests.	accord	disagreement	False
N2257773429	Sometimes it seems to have been done because the records of Journal and Yates were in accord in their disagreement with him; sometimes he probably saw that subsequent action in the Convention proved the record of Journal to be correct, and his own to be wrong; sometimes it was done because the vote of a state as recorded in Journal harmonized better with the sentiments of the delegates from that state as expressed in their speeches; and sometimes there is no apparent reason.	accord	disagreement	False
