id	sentence	a	b	without_marker
Q2719811562	The sprawling web of interconnected products that has resulted now thoroughly dominates our experience of consumer technology: if you own a Google Chromebook, your life will be much easier if you use Android and Chromecast and Google Drive, and much more painful if you try to use Windows Phone, Apple TV, and Dropbox.	Windows	Apple TV	False
F794348282	Future iPhones, iPads, Mac & iOS Software -- ALL those Upgrades will keep adding to Apple's fire for YEARS to come, as the world transitions to a more Mobile Future, away from the mostly Windows!!! Apple TV, iTV, iPanel, or whatever Apple calls their Next Big Thing will be another Game Changer, which will get better with time!!!	Windows	Apple TV	False
I1402466273	It is a professional MXF tool helping preserve or mix MXF multi tracks and channels, convert MXF footages to other formats for better editing in FCP, FCE, iMovie, Sony Vegas, Adobe Premiere, etc, or playing on Mac/iOS/Android/Windows devices like iMac, iPhone, iPad, Apple TV, iPod, Samsung Galaxy Tab, Microsoft Surface, etc.	Windows	Apple TV	False
M2003652716	Playback videos on iOS/Win 8 RT/Android tablets & phones It supports import MTS/M2TS/MXF/MOV/MKV/TiVo/AVI and output MPEG-4 videos for better playback on iPad, iPhone, Apple TV, and Android tablets like Samsung Galaxy Note, Amazon Kindle Fire HD, and Microsoft Surface Windows RT/Pro.	Windows	Apple TV	False
L1761978031	My concept for the next Apple TV includes a socket to dock my iPhone to connect faster than wifi and recharge its battery, another processor with memory etc that will allow multiple windows and concurrent applications, at least two HDMI ports for multiple displays, a port for a local hard drive connection, capable of running IOS-x and apps on its own without the phone.	Windows	Apple TV	False
I1327242487	iOS is easier to play with plus Apple TV is better than Chrome (for now).	iOS	Apple TV	False
I1328781056	iPhone 5S, Apple TV, better iOS Maps and a "super Siri"	iOS	Apple TV	False
I1263780680	In general, the Apple TV needs a better front end on iOS devices.	iOS	Apple TV	False
I1295124196	Integrating iOS devices better with Apple TV is a strategy that makes sense.	iOS	Apple TV	False
B264803442	And it works with the Apple TV, which lets you better position your iOS device for motion sensing.	iOS	Apple TV	False
K1667611891	Making AirPlay, iCloud, Apple TV and iOS devices work better together in the future is most likely Apple's plan.	iOS	Apple TV	False
S2960476900	Ubisoft, EA, and Rockstar already develop for iOS, and you'd better believe that they'd develop for Apple TV.	iOS	Apple TV	False
D411212653	But the Apple TV would work better with the same full photo access that exists on iOS devices.	iOS	Apple TV	False
Q2750312139	The update supports iOS 6 and brings better experience across all of Apple's platforms including the Apple TV and Mac.	iOS	Apple TV	False
H1193432062	Imagine if Apple opened up that Apple TV SDK or, better yet, put it on a strict iOS diet.	iOS	Apple TV	False
I1406202034	It is fantastic but I'm not seeing how iOS on the Apple TV would make it any better.	iOS	Apple TV	False
B301398600	An iOS bug with Do No Disturb surfaced and we talk about the feature, plus a poorly timed Apple TV commercial.	iOS	Apple TV	False
S3063309387	Well, if you want content from iTunes, or some half-decent games mostly derived from the iOS App Store - in other words you're invested in the Apple ecosystem - the new Apple TV would provide a superior experience.	iOS	Apple TV	False
B211561238	Also announced on Wednesday was the new Apple TV, an upgrade to the iOS-based model which features a faster processor for 1080p playback .	iOS	Apple TV	False
Q2745607222	The TV rental pricing is solid - whether you are watching on a computer, Apple TV or iOS device, but for movie content, we're not as convinced.	iOS	Apple TV	False
M2074019896	Re: "a new device dedicated to making gaming easier on iOS devices" Those devices being, of course, Apple TV and the potential Apple television set.	iOS	Apple TV	False
P2577170334	The next logical thing for the Apple TV is to get an SDK, and who better to have access to that SDK than existing iOS developers?!	iOS	Apple TV	False
T3238451438	You can also watch shows on Apple iPads; iPhones running iOS 4.x or better; Apple TV, using Airplay; and Roku units with 3.0 or higher firmware.	iOS	Apple TV	False
O2403013635	The Apple TV is great on its own, but it's even better when it is paired with a Mac or iOS device that can stream video via AirPlay .	iOS	Apple TV	False
M1939282739	Other iOS tweaks and improvements could include improved notifications, split-screen apps for iPad, better multitasking, gaming features for Apple TV, and improved battery life.	iOS	Apple TV	False
N2237022505	So if you've built a TV library around iTunes, you own iOS devices and you rip your DVDs, the Apple TV will probably be a better choice.	iOS	Apple TV	False
E719178573	Fine - explain how it's vastly inferior to Windows CE, or Android, or iOS, or whatever.	iOS	Windows CE	False
C352811483	As discussed before it more an image point of view, the iOS give the dev an allmost, uniform platform to develop onto, where user are willing to upgrade to the most recent device/OS, where Android is clearly fragmented in version and device (it have done better than the windows CE, whatever ...).	iOS	Windows CE	False
P2527776712	... the iOS give the dev an allmost, uniform platform to develop onto, where user are willing to upgrade to the most recent device/OS, where Android is clearly fragmented in version and device (it have done better than the windows CE, whatever ...).	iOS	Windows CE	False
L1769116971	My IE testing is with two Windows XP snapshot VMs - much better than IE8's IE7 mode which is only about 80% accurate or browsershots or something which isn't dynamic)	VMS	Windows XP	True
B218279495	Also, some of the better audio software is OLD, you may want to run Windows XP as a VM, and thanks to Intel's stupid product segmentation the K-series processors lack VT-D so you can't get such direct access to the hardware for VMs.	VMS	Windows XP	True
T3184750079	Windows XP was a much better operating system for the home user than Windows Millennium Edition.	Windows Millennium Edition	Windows XP	False
