id	sentence	a	b	without_marker
1123	Corn, Southern Arm; Western mix ed doll.	MIX	ARM	False
1124	Match questions to answers of a particular times table, focus on tricky facts or mix in some addition or division facts to make the game easier or harder.	FOCUS	MIX	False
1125	Focus on creating a solid mix of short- and longer-term opportunities.	FOCUS	MIX	False
1126	Asia's focus on its business mix and profitability produced solid revenue growth.	FOCUS	MIX	False
1127	Sunset mix was a stray away from typical tiki a bit darker, slower, softer but a focus on sustained intensity.	FOCUS	MIX	False
1128	"It's harder to focus in larger classes," said Bouchard, who takes a mix of lectures and smaller classes.	FOCUS	MIX	False
1129	Most of the skills took an amount of focus and some were harder to mix in with others.	FOCUS	MIX	False
1130	His special moves focus on using his superior speed to get in on the opponent and mix them up.	FOCUS	MIX	False
1131	It will give the vocals more focus and clarity, and so make them much easier to process and mix.	FOCUS	MIX	False
1132	We focus on maintaining a mix of businesses that have solid financial prospects in a variety of market conditions."	FOCUS	MIX	False
1133	There's a nice mix of pop shots with a solid focus on cream pies, and the action flows very well.	FOCUS	MIX	False
1134	Don't mix solid core with multistrand within the same system, it sounds less airy and lacks focus.	FOCUS	MIX	False
1135	The main focus of attention has been the Museum's original classic PDP-8.	PDP-8	FOCUS	False
1136	readership with even more authoritative information about the various models, especially detailed focus upon the various members of the PDP-8 "family" of computers both made and not made by DEC.	PDP-8	FOCUS	False
1137	This focus and dedication has lead to the world's leading Linux for the Power architecture.	Power Architecture	FOCUS	False
1138	His current research focus areas are wide area surveillance, biometrics, vision guided robotic navigation, brain wave analysis, and high performance and low power architecture design.	Power Architecture	FOCUS	False
1139	These partnerships, the open collaborative model of Power.org, and IBM's focus on scalability, reliability, and longevity have shaped the Power Architecture into the unique creation it is today.	Power Architecture	FOCUS	False
1140	"We remain a Linux development company with 100 percent focus on the Power Architecture (IBM, Freescale)," Terra Soft CEO Kai Staats wrote in an e-mail to MacNewsWorld.	Power Architecture	FOCUS	False
1141	Our checks indicate a focus on the latter with early designs using the POWER architecture from IBM ( IBM ) and not ARM.	Power Architecture	FOCUS	False
1142	Our main focus is on Infineon Technologies' C166, XC166, XC2000, XE166 and TriCore/AURIX µC-DSP architecture, on STMicroelectronics' ST10, STR7, STR9, on Power Architecture.	Power Architecture	FOCUS	False
1143	With a dedicated focus on Power Architecture brand systems, Power.org has already produced interesting reference documents to help engineers with the deployment	Power Architecture	FOCUS	False
1144	o Extend Open Source Virtualization - - IBM technology experts are working on key components of open source virtualization software with focus in the areas of systems management, security, and POWER architecture enablement.	Power Architecture	FOCUS	False
1145	Support for Intel IA-32 architecture, and Power Architecture e600 cores, giving customers developing safety critical applications the option of processors that may provide better performance-to-cost ratios depending on the application.	Power Architecture	IA-32	False
1146	It uses AMD's Enhanced 3DNow!™ technology for leading-edge 3D performance, including 5 new DSP instructions to improve soft modem, soft ADSL, Dolby Digital surround sound, and MP3 applications.	DSP	3DNow!	False
1147	Point is, that although it was tried before (the LISA computer had a DSP of all things, as did early MAC's) in order to speed up 'filters' in photoshop and the like, the ability of standard-issue general-purpose CPU's to do the same operations with their AltaVec or MMX or SSE or 3DNow!	DSP	3DNow!	False
1148	The AMD Athlon processor is an x86-compatible, seventh-generation design featuring a superpipelined, nine-issue superscalar microarchitecture optimized for high clock frequency; the industry's first fully pipelined, superscalar floating point unit for x86 platforms; high-performance cache architecture, now featuring 384KB of total on-chip cache (256KB of on-chip level (L2) cache and 128KB of on-chip level (L1) cache); enhanced 3DNow!(tm) technology with 24 additional instructions designed to improve integer math calculations, data movement for Internet streaming, and DSP communications.	DSP	3DNow!	False
1149	The AMD Athlon processor is an x86-compatible, seventh-generation design featuring a superpipelined, nine-issue superscalar microarchitecture optimized for high clock frequency; the industry\'s first fully pipelined, superscalar floating point unit for x86 platforms; high-performance cache architecture, now featuring 384KB of total on-chip cache (256KB of on-chip level (L2) cache and 128KB of on-chip level (L1) cache); enhanced 3DNow!(tm) technology with 24 additional instructions designed to improve integer math calculations, data movement for Internet streaming, and DSP communications.	DSP	3DNow!	False
1150	A good rule of thumb is that VMs running on CPUs without hardware virtualization support (i.e., the majority of IA-32 CPUs) will likely experience the slowdown.	Thumb	IA-32	False
1151	As a general rule of thumb, a high-end IA-32 system (say, one that sells for about $3,000) can usually support about 30 users.	Thumb	IA-32	False
1152	Debian releases live install images for CDs, DVDs and USB thumb drives, for IA-32 and x86-64 architectures, and with a choice of desktop environments.	Thumb	IA-32	False
1153	DEC developed and maintained BLISS compilers for the PDP-10, PDP-11, DEC Alpha, DEC PRISM, Intel IA-32, Intel IA-64, and VAX, and used it heavily in-house into the 1980s; most of the utility programs for the VMS operating system were written in BLISS-32.	PDP-11	IA-32	False
1154	The PDP-8 and PDP-11 are even easier because of better regularity.	PDP-11	PDP-8	True
1155	Using a proven core technology for operating a 4k by16-bit word memory (PDP-11) but applying it for 4k by 12-bit words (PDP-8) only, rendered extra solid margins (+25%), making the 'no-tuning' goal achievable.	PDP-11	PDP-8	True
1156	The PDP-7 provided development tools (such as "mass storage" -- 578KB DECtape drives) that the PDP-8 lacked.	PDP-7	PDP-8	False
1157	His collection is vast, from a 1920s Julius Totalisator, the first UNIX PDP-7, a classic DEC PDP-8, the original IBM PC, Apple's Lisa, MITS Altair 8800, numerous punch cards and over 6000 computer reference books.	PDP-7	PDP-8	False
1158	PDP-1 PDP-4 PDP-5 PDP-7 PDP-8 PDP-9 PDP-10 PDP-11 Some (PDP7 and 11) ran unix but the native OSs tended to be octal notation and the front pannels were octal oriented.	PDP-7	PDP-8	False
1159	The hardware is based on a PDP-7 or PDP-9 modified to BBN specifications and a PDP-8 to manage the messages to and from the m6dems rather like the IMP- Host relationship.	PDP-7	PDP-8	False
1160	Dated August 1967, this document (Report #?) contains a description, commands and hardware drawings of a PDP-7 modified for use with a DEC 388 display usually used on a PDP-8.	PDP-7	PDP-8	False
1161	Da Massive writes "UNIX PDP-7, a classic DEC PDP-8, the original IBM PC, Commodore's C64, Apple's Lisa, a MITS Altair 8800 made famous by Bill Gates, through to a working PDP-11 that plays the ADVENTURE and DUNGEON games.	PDP-7	PDP-8	False
1162	The Dart VM works on IA-32, x64, MIPS, ARMv5TE, ARMv6, ARMv7, and ARM64 processors.	ARMv7	IA-32	False
1163	The Advanced SIMD extension (aka NEON or "MPE" Media Processing Engine) is a combined 64- and 128-bit single instruction multiple data (SIMD) instruction set that provides standardized acceleration for media and signal processing applications for ARM Cortex A (ARMv7) processors and the goal of these instructions is similar to MMX, SSE and 3DNow!	ARMv7	3DNow!	False
1164	-Support for new IA-32 processors and SIMD instruction sets	SIMD	IA-32	False
1165	Intel's first IA-32 SIMD effort was the MMX instruction set.	SIMD	IA-32	False
1166	Typical SIMD Operation (Source: Intel® 64 and IA-32 Architectures Optimization Reference Manual, Intel Corporation, 2013)	SIMD	IA-32	False
1167	"SSE 64-Bit SIMD Integer Instructions," describes MMX instructions added to the IA-32 archi- tecture with the SSE extensions.	SIMD	IA-32	False
1168	The SIMD extensions operate the same way in Intel64 architecture as in IA-32 architecture, with the following enhancements:	SIMD	IA-32	False
1169	Except for the reed - solomon code cs, these functionstake full advantage of the MMX, SSE and SSE2 SIMD instruction sets onIntel/AMD IA-32 processors and the...	SIMD	IA-32	False
1170	IA-32 programs compiled with -fast will execute only on Intel(R) Pentium(R) 4 processors with Streaming SIMD Extensions 3 (SSE3).	SIMD	IA-32	False
1171	Intel brought to market similar SIMD IA-32 instruction set extensions with MMX, SSE, SSE2, and SSE3, as did AMD with 3DNow!.	SIMD	IA-32	False
1172	"While Katmai remains a relatively stock Pentium II design with an extended SIMD unit, the K7 is a ground-up re-architecting of the IA-32 instruction set.	SIMD	IA-32	False
1173	.1 6 4 -B it S I MD P a cke d D a t a T y p e s The 64-bit packed SIMD data types were introduced into the IA-32 architecture in the Intel MMX technology.	SIMD	IA-32	False
1174	Root Cause :  The Intel® C++ and Fortran Compilers for IA-32 and Intel 64 based applications, version 11, require support for Streaming SIMD Extensions 2 (SSE2) on the host system.	SIMD	IA-32	False
1175	According to AMD, 3DNow! is a general purpose floating point enhancer, and is better than Intel's Streaming SIMD because it only uses 21 additional instructions.	SIMD	3DNow!	False
1176	Its ISA had been inspired by the DEC PDP-8.The Intel 8008 was introduced in April 1972, and didn't make much of a splash, being more or less an 8-bit 4004.	4004	PDP-8	False
1177	A PDP-10 , a PDP-8 , an Intel 386 , an Intel 4004 , a Motorola 68000 , a System z mainframe, a Burroughs B5000 , a VAX , a Zilog Z80000 , and a MOS Technology 6502 all vary wildly in the number, sizes, and formats of instructions, the number, types, and sizes of registers, and the available data types.	4004	PDP-8	False
1178	Four architectures are supported (Alpha, PA-RISC, IA-32 and IA-64).	PA-RISC	IA-32	False
1179	Examples of such microprocessors include the Hewlett-Packard ("HP") PA-RISC family of microprocessors, the Intel IA-32 and IA-64 microprocessors, and the like.	PA-RISC	IA-32	False
1180	By using various multi-media extensions (MMX), 3DNow! and SSE(2/3), better performance is achieved.	Extensions	3DNow!	True
1181	Overall, this processor is just not worth buying, even though it is very cheap brand new at around £20, you can get an AMD K6-2 500MHz for around £40 which is a far, far better buy, not only in terms of pure speed but also a better CPU in terms of extensions such as 3DNOW!	Extensions	3DNow!	True
1182	Jack Dennis implemented hardware extensions to the PDP-1, and implemented a timesharing system for it.	Extensions	PDP-1	False
1183	This assertion was based on historical evidence, including the PDP-8 to PDP-11 and PDP-11 to VAX transitions.	VAX	PDP-8	False
1184	For further information, see the Standard TECO Text Editor and Corrector for the VAX, PDP-11, PDP-10, and PDP-8 manual (available on the Documentation CD-ROM).	VAX	PDP-8	False
1185	I have used everything from the mechanical switches on a PDP-8, Cyber 6600s, DecSystem 10s and 20s, VAX/VMS, Unix of all types.	VAX	PDP-8	False
1186	The PDP-11 was DEC's 16-bit mini-computer, which followed on from the PDP-8, and which was superseded by the 32-bit VAX.	VAX	PDP-8	False
1187	The PDP-10 and VAX became mainstays of time-sharing and general-purpose computing, but engineers continued their love affair with the PDP-8.	VAX	PDP-8	False
1188	I moved over to an interactive PDP-8 running FORTRAN and Focal (their BASIC runalike) and then on to the PDP-11 and VAX.	VAX	PDP-8	False
1189	For detailed information on the use of TECO, see the Standard TECO Text Editor and Corrector for the VAX, PDP-11, PDP-10, and PDP-8 manual (available on the Documentation CD-ROM).	VAX	PDP-8	False
1190	It never hit the PDP-8 at all (AFAIK), wasn't particularly usable on the PDP-10 till after that architecture's nominal lifetime, and BLISS was heavilly pushed for the Vax.	VAX	PDP-8	False
1191	Aside from supporting a wider range of chips a major attraction of the Universal FX is that for Synchronous architectures such as the Kinetis, Qorivva, Coldfire V2-V4, 683xx, HC16, Power Architecture PX Series and the DSC the communications can run at 4 to 10 times faster than the older Multilink interfaces.	683XX	ColdFire	False
1192	Clipping is fairly free on coldfire and armv6 but expensive on armv4.	ARMv4	ColdFire	False
1193	The PDP-1 , CDC 160 series , CDC 6000 series , UNIVAC 1100 series, and the LINC computer use ones' complement representation.	CDC 160 series	PDP-1	False
1194	He and Marvin Minsky founded the AI lab at MIT, and it was there that Lisp was first developed, first on the IBM 701 (by JMC, in the '50s, before the founding of the AI lab and maybe before Project MAC), later on the PDP-1, then -6 and -10 (the design of which latter two was influenced by the needs of the AI lab, by the way).	IBM 701	PDP-1	False
1195	(created by group of M.I.T. students on the DEC PDP-1)      Computers: IBM 7030 Stretch (1.2 MFLOPS)	IBM 7030 Stretch	PDP-1	False
1196	Includes brief Index citations for IBM 650; ILLIAC; PDP-1; Philco 2000; Bendix G-15; also Teacher as teaching machine	IBM 650	PDP-1	False
1197	The exceptional performance of USB Multilink Universal FX are limited to Kinetis, Qorivva, Coldfire V2-V4, Power Architecture PX Series, DSC, HC16/683xx synchronous architectures.	HC16	ColdFire	False
1198	It support these Freescale architectures:- Kinetis (JTAG and SWD), ColdFire V1, +V1 and V2 - 4 , Qorivva MPC5xxx, HC(S)12(X), S12Z, HCS08, RS08, 683xx/CPU32, HC16, DSC, MPC5xx/8xx and Power Architecture® PX series	HC16	ColdFire	False
1199	Matcom v4.5 Mplab.C18.v3.0 Metrowerks Codewarrior for DSP56800 v5.02 Metrowerks Codewarrior v6.1 for Coldfire PMA Software BlueControl v2.8 SR3 Multilingual PCWH v3.227 GX configuator-DP Ver.500 GX Developer v 8.0	DSP56800	ColdFire	False
1200	Keil C51 v8.18 Keil RealView Microcontroller Development Kit 4.70 Keil MDK-ARM v4.50 Keil RL-ARM v4.13 Keil uVision2 Matcom v4.5 Mplab.C18.v3.0 Metrowerks Codewarrior for DSP56800 v5.02 Metrowerks Codewarrior v6.1 for Coldfire PMA Software BlueControl v2.8 SR3 Multilingual PCWH v3.227 GX configuator-DP Ver.500 GX Developer v 8.0 Magma v2005.05.12 Linux Magma FineSim Pro v2010.08	DSP56800	ColdFire	False
