id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
S3011464323,compsci,Windows XP,Windows Vista,"Wait state is minimal, and Windows Vista runs beautifully, although a bit different (and better) than Windows XP SP-2.",1.0,1.0,5,0,0,BETTER,5,3,2,"Wait state is minimal, and <span style=""color: #9A14B2; font-weight: bold"">Windows Vista:[OBJECT_A]</span> runs beautifully, although a bit different (and better) than <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span> SP-2.",5,1.0,1.0
C370656788,compsci,Python,JavaScript,"A solid grasp of Unix, Apache, Python, SQL, JavaScript, and CSS is required.",1.0,1.0,0,0,5,NONE,5,3,2,"A solid grasp of Unix, Apache, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, SQL, <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span>, and CSS is required.",5,1.0,1.0
M2054198493,compsci,Python,PHP,"Python, Ruby and even PHP handle this sort of thing much better than Bash.",1.0,0.5112,1,0,4,NONE,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, Ruby and even <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> handle this sort of thing much better than Bash.",5,0.80448,0.8
T3162554580,compsci,Ruby,Python,While Ruby was an order of magnitude slower than Python there was no contest.,1.0,1.0,0,5,0,WORSE,5,3,2,"While <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> was an order of magnitude slower than <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> there was no contest.",5,1.0,1.0
H1174711519,compsci,Python,Lisp,"I know that Sun's SunStudio compiler suite now provides a variety of language 'bindings' (for want of a better term) -- if we could have documentation on how to migrate those bindings, and (more importantly) how to create our own (eg for c, c++, Python, perl, ruby, Lisp etc etc) then that would be a big win for the community.",1.0,1.0,0,0,5,NONE,5,3,2,"I know that Sun's SunStudio compiler suite now provides a variety of language 'bindings' (for want of a better term) -- if we could have documentation on how to migrate those bindings, and (more importantly) how to create our own (eg for c, c++, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, perl, ruby, <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span> etc etc) then that would be a big win for the community.",5,1.0,1.0
J1545074538,compsci,Java,Ruby,"Java, Perl, PHP, Ruby, etc.)",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, Perl, PHP, <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>, etc.)",5,1.0,1.0
L1774673298,compsci,Ruby,Perl,"My primary language, though, is likely to remain Python, as I find it about 60 million times easier to read than Perl, and 100 million times easier to read than Ruby.",1.0,0.5385,4,0,1,BETTER,4,3,2,"My primary language, though, is likely to remain Python, as I find it about 60 million times easier to read than <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, and 100 million times easier to read than <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>.",5,0.8154,0.8
R2871015429,compsci,Python,Bash,# This subprogram will green tag a red tagged truck  and mark it as availible #Each truck should have its own file and there should be a csv file showing the current status of all of the trucks in the system # This might be easier to write as a Bash script rather then a Python program.,1.0,1.0,5,0,0,BETTER,5,3,2,"# This subprogram will green tag a red tagged truck  and mark it as availible #Each truck should have its own file and there should be a csv file showing the current status of all of the trucks in the system # This might be easier to write as a <span style=""color: #9A14B2; font-weight: bold"">Bash:[OBJECT_A]</span> script rather then a <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> program.",5,1.0,1.0
K1612793784,compsci,Java,Objective-C,"Learning REALbasic makes it a lot easier for new programmers to learn C++, Java or Objective-C later on.",1.0,1.0,0,0,5,NONE,5,3,2,"Learning REALbasic makes it a lot easier for new programmers to learn C++, <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Objective-C:[OBJECT_B]</span> later on.",5,1.0,1.0
E642873245,compsci,Java,Scala,"Either way, I doubt there was any news to anyone that C++ was faster than Java, Scala and Go.",0.6970000000000001,1.0,1,0,4,NONE,4,3,2,"Either way, I doubt there was any news to anyone that C++ was faster than <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Scala:[OBJECT_B]</span> and Go.",5,0.8182,0.8
H1120744954,compsci,PHP,JavaScript,"If you're familiar with even JavaScript, then OOP in PHP will be easier to pick up.",0.6609999999999999,1.0,0,4,1,WORSE,4,3,2,"If you're familiar with even <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span>, then OOP in <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> will be easier to pick up.",5,0.7966,0.8
M1988327972,compsci,Perl,AWK,"Perl, Python, Ruby, etc. are very robust for handling text and, in most cases, much easier to maintain then a set of piped calls to cut, AWK, grep, ... For example, something simple in Ruby might look like:",1.0,1.0,2,0,3,NONE,3,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, Python, Ruby, etc. are very robust for handling text and, in most cases, much easier to maintain then a set of piped calls to cut, <span style=""color: #6CB219; font-weight: bold"">AWK:[OBJECT_B]</span>, grep, ... For example, something simple in Ruby might look like:",5,1.0,0.6
J1425513915,compsci,Ruby,JavaScript,"It not as verbose as Java would be, there's no monkey-patching like you might see in Ruby, refactoring is much safer than it would be in JavaScript, and it runs on Linux much better than C# would.",1.0,1.0,5,0,0,BETTER,5,3,2,"It not as verbose as Java would be, there's no monkey-patching like you might see in <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span>, refactoring is much safer than it would be in <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span>, and it runs on Linux much better than C# would.",5,1.0,1.0
E576066600,compsci,Oracle,MySQL,development using MySQL and Oracle,1.0,1.0,0,0,5,NONE,5,3,2,"development using <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span>",5,1.0,1.0
R2925006991,compsci,Java,Perl,"To my surprise, Java was MUCH faster than Perl.",1.0,1.0,5,0,0,BETTER,5,3,2,"To my surprise, <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> was MUCH faster than <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>.",5,1.0,1.0
G979465547,compsci,Python,PHP,"However, Python looks nicer and in many ways is actually much simpler and for many tasks much easier than PHP.",1.0,1.0,5,0,0,BETTER,5,3,2,"However, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> looks nicer and in many ways is actually much simpler and for many tasks much easier than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>.",5,1.0,1.0
N2223381473,compsci,Java,Smalltalk,"Smalltalk, Prolog, Java, ... also have similar 'problems'.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span>, Prolog, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, ... also have similar 'problems'.",5,1.0,1.0
T3168747862,compsci,MySQL,PostgreSQL,WHITE PAPER: Many IT professionals generally recognize that PostgreSQL is better suited for enterprise database responsibilities than MySQL.,1.0,1.0,5,0,0,BETTER,5,3,2,"WHITE PAPER: Many IT professionals generally recognize that <span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span> is better suited for enterprise database responsibilities than <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>.",5,1.0,1.0
D488090180,compsci,PHP,Perl,"Clean and convenient interface, quick startup, true flexibility and powerful features allow you to create and edit HTML, XHTML, CSS, JavaScript, VBScript, PHP, ASP, ASP.Net, SSI, Perl, Ruby, WML code faster and easier than ever,...",1.0,1.0,0,0,5,NONE,5,3,2,"Clean and convenient interface, quick startup, true flexibility and powerful features allow you to create and edit HTML, XHTML, CSS, JavaScript, VBScript, <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, ASP, ASP.Net, SSI, <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>, Ruby, WML code faster and easier than ever,...",5,1.0,1.0
N2095066714,compsci,Python,Bash,"Requirements: Strong Linux administration skills (Debian-based distributions a plus) Solid understanding of DNS Familiar with Linux security and hardening Experience with configuration management systems such as Puppet or Chef Scripting and development skills in Bash and at least one of the following: Perl, Python, Ruby Experience with network engineering and good network troubleshooting skills Proven excellent communication skills, both verbal and written Ability to handle fast paced, high-interrupt startup environment with ease Experience with virtual or cloud server infrastructure Love of clicky keyboards and black shirts a plus",1.0,1.0,0,0,5,NONE,5,3,2,"Requirements: Strong Linux administration skills (Debian-based distributions a plus) Solid understanding of DNS Familiar with Linux security and hardening Experience with configuration management systems such as Puppet or Chef Scripting and development skills in <span style=""color: #9A14B2; font-weight: bold"">Bash:[OBJECT_A]</span> and at least one of the following: Perl, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, Ruby Experience with network engineering and good network troubleshooting skills Proven excellent communication skills, both verbal and written Ability to handle fast paced, high-interrupt startup environment with ease Experience with virtual or cloud server infrastructure Love of clicky keyboards and black shirts a plus",5,1.0,1.0
A167933134,compsci,Python,Lisp,"After some basic performances checking as seen in my Common Lisp Sudoku Solver project where I did get up to ten times faster code when compared to Python, it felt like the amazing set of features of the language could be put to good use here.",0.66,1.0,4,0,1,BETTER,4,3,2,"After some basic performances checking as seen in my Common <span style=""color: #9A14B2; font-weight: bold"">Lisp:[OBJECT_A]</span> Sudoku Solver project where I did get up to ten times faster code when compared to <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, it felt like the amazing set of features of the language could be put to good use here.",5,0.796,0.8
I1246590037,compsci,USB,Bluetooth,"In comparison to the recent Lenovo i5 deal , this PC has a slower processor but better integrated graphics, USB 3.0, Wi-Fi and Bluetooth wireless connectivity.",1.0,1.0,0,0,5,NONE,5,3,2,"In comparison to the recent Lenovo i5 deal , this PC has a slower processor but better integrated graphics, <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> 3.0, Wi-Fi and <span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span> wireless connectivity.",5,1.0,1.0
J1493057417,compsci,Windows XP,Windows 98,"It wouldn't play at all on my Windows XP laptop, and played poorly on my desktop computer with Windows 98 installed.",0.6596,1.0,0,2,3,NONE,3,3,2,"It wouldn't play at all on my <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> laptop, and played poorly on my desktop computer with <span style=""color: #6CB219; font-weight: bold"">Windows 98:[OBJECT_B]</span> installed.",5,0.79576,0.6
S3032730769,compsci,Java,Objective-C,Web developers are easier to find than Objective-C or Java developers.,1.0,1.0,0,0,5,NONE,5,3,2,"Web developers are easier to find than <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> developers.",5,1.0,1.0
M2040047698,compsci,USB,Ethernet,Production data is able to be exported via USB or Ethernet connection so you can better control production schedules,1.0,1.0,0,0,5,NONE,5,3,2,"Production data is able to be exported via <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> connection so you can better control production schedules",5,1.0,1.0
I1327529771,compsci,USB,Bluetooth,I own a decent priced Onkyo A/V Stereo Receiver that's compatible with the company's UBT-1 Bluetooth USB adapter  ( $50 on Amazon ).,1.0,1.0,0,0,5,NONE,5,3,2,"I own a decent priced Onkyo A/V Stereo Receiver that's compatible with the company's UBT-1 <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> adapter  ( $50 on Amazon ).",5,1.0,1.0
S3063012648,compsci,OpenGL,Direct3D,"Well, I don't have a real benchmark but Tim Sweeny(Unreal) is saying everywhere that Direct3D is faster than OpenGL on windows.",1.0,1.0,5,0,0,BETTER,5,3,2,"Well, I don't have a real benchmark but Tim Sweeny(Unreal) is saying everywhere that <span style=""color: #9A14B2; font-weight: bold"">Direct3D:[OBJECT_A]</span> is faster than <span style=""color: #6CB219; font-weight: bold"">OpenGL:[OBJECT_B]</span> on windows.",5,1.0,1.0
L1777176920,compsci,Oracle,MySQL,"MySQL', 'postgresql', 'Oracle'",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span>', 'postgresql', '<span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span>'",5,1.0,1.0
N2149318558,compsci,iOS,Apple TV,"Secure Transport in Apple iOS before 8.2, Apple OS X through 10.10.2, and Apple TV before 7.1 does not properly restrict TLS state transitions, which makes it easier for remote attackers to conduct cipher-downgrade attacks to EXPORT_RSA ciphers via crafted TLS traffic, related to the ""FREAK"" issue, a different vulnerability than CVE-2015-0204 and CVE-2015-1637.",1.0,1.0,0,0,5,NONE,5,3,2,"Secure Transport in Apple <span style=""color: #9A14B2; font-weight: bold"">iOS:[OBJECT_A]</span> before 8.2, Apple OS X through 10.10.2, and <span style=""color: #6CB219; font-weight: bold"">Apple TV:[OBJECT_B]</span> before 7.1 does not properly restrict TLS state transitions, which makes it easier for remote attackers to conduct cipher-downgrade attacks to EXPORT_RSA ciphers via crafted TLS traffic, related to the ""FREAK"" issue, a different vulnerability than CVE-2015-0204 and CVE-2015-1637.",5,1.0,1.0
B205399757,compsci,Python,JavaScript,"All Unity3D languages (Python, C#, JavaScript) support struct/class/dict types and tuples, either of which would be a better idea than parallel arrays or everything-is-a-string-ism.",1.0,1.0,0,0,5,NONE,5,3,2,"All Unity3D languages (<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, C#, <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span>) support struct/class/dict types and tuples, either of which would be a better idea than parallel arrays or everything-is-a-string-ism.",5,1.0,1.0
M1988433522,compsci,Python,Haskell,"@permeakra: That's just a rant, basically stating that learning Haskell and Python doesn't make you better in other languages because those other languages suck.",1.0,1.0,0,0,5,NONE,5,3,2,"@permeakra: That's just a rant, basically stating that learning <span style=""color: #9A14B2; font-weight: bold"">Haskell:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> doesn't make you better in other languages because those other languages suck.",5,1.0,1.0
