id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
P2596189490,jbt,Missouri,Georgia,"The only states with a worse percentage increase in 2011 were Rhode Island, Maine, missouri, georgia, Alaska and Delaware.",1.0,1.0,0,0,5,NONE,5,3,2,"The only states with a worse percentage increase in 2011 were Rhode Island, Maine, <span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span>, Alaska and Delaware.",5,1.0,1.0
J1562530213,compsci,Netbeans,Eclipse,"JRuby, maybe NetBeans or Eclipse make sense.",1.0,1.0,0,0,5,NONE,5,3,2,"JRuby, maybe <span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span> make sense.",5,1.0,1.0
N2120277453,jbt,Rubber,Cement,"rubber cement will also work, but it peels off easier so the repair is less permanent.",0.6746,1.0,1,0,4,NONE,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">rubber:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">cement:[OBJECT_B]</span> will also work, but it peels off easier so the repair is less permanent.",5,0.8047599999999999,0.8
G1056692690,compsci,Python,Perl,I don't see a way that Python is superior to Perl.,0.6875,1.0,0,3,2,WORSE,3,3,2,"I don't see a way that <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> is superior to <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>.",5,0.8125,0.6
N2128480964,brands,Chevrolet,Ford,"Sales were slipping, and Chevrolet, whose cars were more expensive but also far more modern and better equipped, began to outsell Ford.",1.0,1.0,5,0,0,BETTER,5,3,2,"Sales were slipping, and <span style=""color: #9A14B2; font-weight: bold"">Chevrolet:[OBJECT_A]</span>, whose cars were more expensive but also far more modern and better equipped, began to outsell <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span>.",5,1.0,1.0
G959044849,brands,Honda,Nissan,"Honda, Nissan and Toyota are equally guilty.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> and Toyota are equally guilty.",5,1.0,1.0
N2200063723,brands,Nikon,Sigma,Shot with Nikon and my fabulous Sigma 10-20mm hard worn but solid lens.,1.0,1.0,0,0,5,NONE,5,3,2,"Shot with <span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span> and my fabulous <span style=""color: #6CB219; font-weight: bold"">Sigma:[OBJECT_B]</span> 10-20mm hard worn but solid lens.",5,1.0,1.0
K1724572716,compsci,Python,Javascript,MochiKit brings many wonderful Python-ic functions and tools to the JavaScript table that make general development much easier.,0.66,0.5,1,1,3,NONE,3,3,2,"MochiKit brings many wonderful <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>-ic functions and tools to the <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> table that make general development much easier.",5,0.5960000000000001,0.6
S2978274915,brands,Lexus,Audi,"Upgrades like slimmer headlights, a bolder front grille, fresh wheel designs, and a more pronounced chin spoiler create a clean, sophisticated look that's better aligned with its named competitors, the Lexus RX350 , BMW X5 , Audi Q5 , Acura MDX , and Nissan Murano .",1.0,1.0,0,0,5,NONE,5,3,2,"Upgrades like slimmer headlights, a bolder front grille, fresh wheel designs, and a more pronounced chin spoiler create a clean, sophisticated look that's better aligned with its named competitors, the <span style=""color: #9A14B2; font-weight: bold"">Lexus:[OBJECT_A]</span> RX350 , BMW X5 , <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span> Q5 , Acura MDX , and Nissan Murano .",5,1.0,1.0
I1249440219,compsci,Php,Java,"Indeed is even worse; Ruby shows about 10K hits there, compared to 20K for PHP and 100K for Java.",0.6567,0.5,0,3,2,WORSE,3,3,2,"Indeed is even worse; Ruby shows about 10K hits there, compared to 20K for <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> and 100K for <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.",5,0.59402,0.6
E617348910,jbt,Ds,Psp,[ds] [psp],1.0,1.0,0,0,5,NONE,5,3,2,"[<span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span>] [<span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span>]",5,1.0,1.0
E564012384,brands,Dell,Microsoft,"Dell is only vaguely interested in Linux, and there are still questions about if that is just the standard ploy to get a better Microsoft deal.",1.0,0.5414,0,1,4,NONE,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> is only vaguely interested in Linux, and there are still questions about if that is just the standard ploy to get a better <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> deal.",5,0.81656,0.8
F818997569,compsci,Objective-c,Java,"- going back to ""it's relative"" -- I still think that learning C++ and the minimal amount of copy-pasting occasionally necessary to invoke it is easier, faster, and more productive than learning three different programming languages and re-writing the code three times; this was (and is) my main point of contention: ""OS X or iOS, I'd go to Objective-C, for Windows, I'd learn C#, and for Android, I'd continue with Java"";",1.0,1.0,0,0,5,NONE,5,3,2,"- going back to ""it's relative"" -- I still think that learning C++ and the minimal amount of copy-pasting occasionally necessary to invoke it is easier, faster, and more productive than learning three different programming languages and re-writing the code three times; this was (and is) my main point of contention: ""OS X or iOS, I'd go to <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span>, for Windows, I'd learn C#, and for Android, I'd continue with <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>"";",5,1.0,1.0
G1064612641,compsci,Perl,Python,"(ie: the slower, general-purpose Perl engine, versus the faster Python DFA-based engine).",1.0,1.0,0,5,0,WORSE,5,3,2,"(ie: the slower, general-purpose <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> engine, versus the faster <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> DFA-based engine).",5,1.0,1.0
S3090990775,jbt,Fishing,Skiing,"We've got 2 fairly decent restaurants in the area, plus there's hunting, fishing, snowmobile trails, and skiing nearby.",1.0,1.0,0,0,5,NONE,5,3,2,"We've got 2 fairly decent restaurants in the area, plus there's hunting, <span style=""color: #9A14B2; font-weight: bold"">fishing:[OBJECT_A]</span>, snowmobile trails, and <span style=""color: #6CB219; font-weight: bold"">skiing:[OBJECT_B]</span> nearby.",5,1.0,1.0
H1148228615,compsci,Java,Objective-c,"I have generally figured that those coming from Java and Objective-C would probably pick up C# (or maybe C++) easier than learning the semi-mystical tones of CSS, whereas a web developer would typically find HTML/JS a familiar territory.",1.0,1.0,0,0,5,NONE,5,3,2,"I have generally figured that those coming from <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Objective-C:[OBJECT_B]</span> would probably pick up C# (or maybe C++) easier than learning the semi-mystical tones of CSS, whereas a web developer would typically find HTML/JS a familiar territory.",5,1.0,1.0
T3184717530,compsci,Windows vista,Windows xp,Windows Vista was designed to be easier to deploy than Windows XP.,1.0,1.0,5,0,0,BETTER,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Windows Vista:[OBJECT_A]</span> was designed to be easier to deploy than <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span>.",5,1.0,1.0
P2568682374,jbt,Gamecube,Ps2,The n64 had better graphics than the ps1 and gamecube had better graphics than ps2.,0.5457,1.0,4,0,2,BETTER,4,4,2,"The n64 had better graphics than the ps1 and <span style=""color: #9A14B2; font-weight: bold"">gamecube:[OBJECT_A]</span> had better graphics than <span style=""color: #6CB219; font-weight: bold"">ps2:[OBJECT_B]</span>.",6,0.6971333333333333,0.6666666666666666
J1426139091,brands,Advil,Motrin,I told him Advil or Motrin.,1.0,1.0,0,0,5,NONE,5,3,2,"I told him <span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span>.",5,1.0,1.0
I1389559912,brands,Sony,Google,"i think Sony can pull off a decent online service sell space for ads like Google does, and maybe while the game is loading cram a 30 sec commercial in there so i dont have to watch the load screen.",1.0,1.0,0,0,5,NONE,5,3,2,"i think <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> can pull off a decent online service sell space for ads like <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> does, and maybe while the game is loading cram a 30 sec commercial in there so i dont have to watch the load screen.",5,1.0,1.0
L1857347252,compsci,Opencl,Cuda,"nVidia had Tesla  architecture, but they lack the will to make an OpenCL implementation that runs better than CUDA.",1.0,1.0,5,0,0,BETTER,5,3,2,"nVidia had Tesla  architecture, but they lack the will to make an <span style=""color: #9A14B2; font-weight: bold"">OpenCL:[OBJECT_A]</span> implementation that runs better than <span style=""color: #6CB219; font-weight: bold"">CUDA:[OBJECT_B]</span>.",5,1.0,1.0
T3234327181,jbt,Wii,Psp,"You are able to backup PS3, Xbox 360, wii, Gamecube, psp, Nintendo DS, Playstation, PS 1, PS2, Dreamcast, Online game Boy and GameBoy Superior online games!",1.0,1.0,0,0,5,NONE,5,3,2,"You are able to backup PS3, Xbox 360, <span style=""color: #9A14B2; font-weight: bold"">wii:[OBJECT_A]</span>, Gamecube, <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span>, Nintendo DS, Playstation, PS 1, PS2, Dreamcast, Online game Boy and GameBoy Superior online games!",5,1.0,1.0
T3203743585,compsci,Postgresql,Mysql,With this we don't want to say that PostgreSQL isn't good at many things (it is!) or that it isn't faster than MySQL Server under certain conditions.,0.6718,0.5056,0,2,3,NONE,3,3,2,"With this we don't want to say that <span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span> isn't good at many things (it is!) or that it isn't faster than <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span> Server under certain conditions.",5,0.60532,0.6
S3087380573,compsci,Postgresql,Oracle,"We tested PostgreSQL, and it was acutually faster, and easier to maintain then our Oracle database.",1.0,1.0,5,0,0,BETTER,5,3,2,"We tested <span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span>, and it was acutually faster, and easier to maintain then our <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span> database.",5,1.0,1.0
D440746731,jbt,California,Pennsylvania,"california brought an action in Los Angeles County Superior Court against Eastern Manufacturing, Inc., a pennsylvania Corporation, for advertising, offering for sale and selling uncertified catalytic converters to",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span> brought an action in Los Angeles County Superior Court against Eastern Manufacturing, Inc., a <span style=""color: #6CB219; font-weight: bold"">pennsylvania:[OBJECT_B]</span> Corporation, for advertising, offering for sale and selling uncertified catalytic converters to",5,1.0,1.0
R2910235039,compsci,Objective-c,Java,"To be fair, iOS is much easier to develop for; fewer device configurations and tighter conventions (as well as the use of Objective-C over Java) allow developers to focus on building their app instead of fixing bugs to make it work on multiple devices.",0.6707,1.0,1,0,4,NONE,4,3,2,"To be fair, iOS is much easier to develop for; fewer device configurations and tighter conventions (as well as the use of <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span> over <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>) allow developers to focus on building their app instead of fixing bugs to make it work on multiple devices.",5,0.8024199999999999,0.8
G962661922,jbt,Beer,Tea,"Hops is also used in beer, which tastes better than the tea.",1.0,1.0,5,0,0,BETTER,5,3,2,"Hops is also used in <span style=""color: #9A14B2; font-weight: bold"">beer:[OBJECT_A]</span>, which tastes better than the <span style=""color: #6CB219; font-weight: bold"">tea:[OBJECT_B]</span>.",5,1.0,1.0
P2505041187,jbt,Paint,Pen,The glow paint with the pen lights worked better than I thought.,0.6581,1.0,0,0,5,NONE,5,3,2,"The glow <span style=""color: #9A14B2; font-weight: bold"">paint:[OBJECT_A]</span> with the <span style=""color: #6CB219; font-weight: bold"">pen:[OBJECT_B]</span> lights worked better than I thought.",5,0.79486,1.0
L1832816884,brands,Apple,Intel,Notice that Apple no longer develop its own processor and Intel can't seem to make a decent PC.,1.0,0.5455,1,0,5,NONE,5,4,2,"Notice that <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> no longer develop its own processor and <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> can't seem to make a decent PC.",6,0.8484999999999999,0.8333333333333334
M1946938094,compsci,Objective-c,Swift,"Our experience is not limited by C, Objective-C, Swift.",1.0,1.0,0,0,5,NONE,5,3,2,"Our experience is not limited by C, <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Swift:[OBJECT_B]</span>.",5,1.0,1.0
B313567224,compsci,Bluetooth,Ethernet,"Anyhow Apple clearly makes way more money for basically the same parts, plus a few more features like firewire, webcam, Bluetooth, a GIGE Ethernet port and probably better overall build quality.",1.0,1.0,0,0,5,NONE,5,3,2,"Anyhow Apple clearly makes way more money for basically the same parts, plus a few more features like firewire, webcam, <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span>, a GIGE <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> port and probably better overall build quality.",5,1.0,1.0
I1337535957,brands,Motrin,Advil,"I recommend giving an infant Ibuprofen (Motrin, Advil, etc.).",1.0,1.0,0,0,5,NONE,5,3,2,"I recommend giving an infant Ibuprofen (<span style=""color: #9A14B2; font-weight: bold"">Motrin:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>, etc.).",5,1.0,1.0
I1295502635,brands,Intel,Ibm,"Intel runs one of the better-known ones, as does IBM.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> runs one of the better-known ones, as does <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>.",5,1.0,1.0
K1629432877,brands,Google,Sony,"Like Google, Motorola, and others, Sony has started uploading its skinned apps to the Play Store for easier updates that bypass the carrier system.",1.0,1.0,0,0,5,NONE,5,3,2,"Like <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, Motorola, and others, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> has started uploading its skinned apps to the Play Store for easier updates that bypass the carrier system.",5,1.0,1.0
G995632985,jbt,Camping,Fishing,Hunting Seat Insulated Cooler Outdoor Camo Folding Swivel Sport camping fishing Brand New Free Shipping.,1.0,1.0,0,0,5,NONE,5,3,2,"Hunting Seat Insulated Cooler Outdoor Camo Folding Swivel Sport <span style=""color: #9A14B2; font-weight: bold"">camping:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">fishing:[OBJECT_B]</span> Brand New Free Shipping.",5,1.0,1.0
G976151276,brands,Ford,Chevrolet,"However, in the last period of time Ford, Chevrolet etc. improved tremedously their vehicle line up, bringing in nice ineteriors and a much better fit and finish.",1.0,1.0,0,0,5,NONE,5,3,2,"However, in the last period of time <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Chevrolet:[OBJECT_B]</span> etc. improved tremedously their vehicle line up, bringing in nice ineteriors and a much better fit and finish.",5,1.0,1.0
G923946483,compsci,Sqlite,Mysql,"He takes the next step and looks at how to avoid ""impure"" functional testing and only then starts talking about switching between database types (SQLite vs MySQL) for better performance measurements.",1.0,1.0,0,0,5,NONE,5,3,2,"He takes the next step and looks at how to avoid ""impure"" functional testing and only then starts talking about switching between database types (<span style=""color: #9A14B2; font-weight: bold"">SQLite:[OBJECT_A]</span> vs <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>) for better performance measurements.",5,1.0,1.0
