_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,gold_label,id,label_gold,marker,raw_text,text_html,text_readable
1576121684,false,finalized,3,2/5/2018 14:59:09,NONE,0.648,basketball,,softball,,I1404834766,,True,It is cooler now to coach women's basketball or women's lacrosse or women's soccer or women's softball than it has ever been.,"It is cooler now to coach women's <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span> or women's lacrosse or women's soccer or women's <span style=""color: #6CB219; font-weight: bold"">softball:[OBJECT_B]</span> than it has ever been.",It is cooler now to coach women's *basketball* or women's lacrosse or women's soccer or women's §softball$ than it has ever been.
1576121685,false,finalized,3,2/5/2018 14:57:20,NONE,1.0,fishing,,swimming,,E726164303,,False,Fishing and swimming available.,"<span style=""color: #9A14B2; font-weight: bold"">fishing:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">swimming:[OBJECT_B]</span> available.",*fishing* and §swimming$ available.
1576121686,false,finalized,3,2/5/2018 16:39:19,NONE,1.0,thanksgiving,,halloween,,R2922266049,,True,"To make it a little easier, I've done the research the best deals during Halloween, Thanksgiving, Christmas and New Years .","To make it a little easier, I've done the research the best deals during <span style=""color: #9A14B2; font-weight: bold"">halloween:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">thanksgiving:[OBJECT_B]</span>, Christmas and New Years .","To make it a little easier, I've done the research the best deals during *halloween*, §thanksgiving$, Christmas and New Years ."
1576121687,false,finalized,3,2/5/2018 14:59:00,BETTER,1.0,baseball,,tennis,,O2348728500,,True,Tennis is probably even a better example than baseball.,"<span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> is probably even a better example than <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span>.",*tennis* is probably even a better example than §baseball$.
1576121688,false,finalized,3,2/5/2018 15:00:31,BETTER,0.6957,wii,,gamecube,,Q2762221436,,True,The Wii was mostly built using faster but nearly identical processors as the GameCube.,"The <span style=""color: #9A14B2; font-weight: bold"">wii:[OBJECT_A]</span> was mostly built using faster but nearly identical processors as the <span style=""color: #6CB219; font-weight: bold"">gamecube:[OBJECT_B]</span>.",The *wii* was mostly built using faster but nearly identical processors as the §gamecube$.
1576121689,false,finalized,3,2/5/2018 14:58:44,NONE,1.0,fishing,,camping,,F769194661,,True,"For your next hunting/fishing/drinking trip, consider this camping cooler, courtesy of Carhartt WIP and Polar Bear .","For your next hunting/<span style=""color: #9A14B2; font-weight: bold"">fishing:[OBJECT_A]</span>/drinking trip, consider this <span style=""color: #6CB219; font-weight: bold"">camping:[OBJECT_B]</span> cooler, courtesy of Carhartt WIP and Polar Bear .","For your next hunting/*fishing*/drinking trip, consider this §camping$ cooler, courtesy of Carhartt WIP and Polar Bear ."
1576121690,false,finalized,3,2/5/2018 14:57:23,NONE,1.0,california,,michigan,,R2835108356,,True,"This is as fast as, or faster than, most UPS deliveries from California to Michigan.","This is as fast as, or faster than, most UPS deliveries from <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span> to <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span>.","This is as fast as, or faster than, most UPS deliveries from *california* to §michigan$."
1576121691,false,finalized,3,2/5/2018 14:57:42,NONE,1.0,football,,baseball,,R2792867488,,True,They recruited my son for football and baseball but it is a lousy academic school.,"They recruited my son for <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span> but it is a lousy academic school.",They recruited my son for *football* and §baseball$ but it is a lousy academic school.
1576121692,false,finalized,3,2/5/2018 14:58:44,BETTER,1.0,pizza,,pasta,,G1028135805,,True,I can make a classic tomato pasta faster than they can deliver that horrible pizza!,"I can make a classic tomato <span style=""color: #9A14B2; font-weight: bold"">pasta:[OBJECT_A]</span> faster than they can deliver that horrible <span style=""color: #6CB219; font-weight: bold"">pizza:[OBJECT_B]</span>!",I can make a classic tomato *pasta* faster than they can deliver that horrible §pizza$!
1576121693,false,finalized,3,2/5/2018 14:56:07,NONE,1.0,pizza,,sausage,,A142060517,,True,"Adding fatty toppings like meat (particularly sausage and pepperoni), makes the pizza worse.","Adding fatty toppings like meat (particularly <span style=""color: #9A14B2; font-weight: bold"">sausage:[OBJECT_A]</span> and pepperoni), makes the <span style=""color: #6CB219; font-weight: bold"">pizza:[OBJECT_B]</span> worse.","Adding fatty toppings like meat (particularly *sausage* and pepperoni), makes the §pizza$ worse."
1576121694,false,finalized,3,2/5/2018 15:25:40,NONE,1.0,california,,georgia,,H1180960976,,True,"I live in Georgia, originally from California, it seems the weather here has made my arthritis worse.","I live in <span style=""color: #9A14B2; font-weight: bold"">georgia:[OBJECT_A]</span>, originally from <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span>, it seems the weather here has made my arthritis worse.","I live in *georgia*, originally from §california$, it seems the weather here has made my arthritis worse."
1576121695,false,finalized,3,2/5/2018 14:58:38,NONE,1.0,milk,,tea,,H1118044744,,True,"If you make it more thick (less diluted), it can make a decent milk for tea.","If you make it more thick (less diluted), it can make a decent <span style=""color: #9A14B2; font-weight: bold"">milk:[OBJECT_A]</span> for <span style=""color: #6CB219; font-weight: bold"">tea:[OBJECT_B]</span>.","If you make it more thick (less diluted), it can make a decent *milk* for §tea$."
1576121696,false,finalized,3,2/5/2018 14:58:43,NONE,0.6436,mouse,,rat,,B254001990,,True,And he calls metam-sodium a 25 carcinogen with lousy rat data and the positive mouse study.,"And he calls metam-sodium a 25 carcinogen with lousy <span style=""color: #9A14B2; font-weight: bold"">rat:[OBJECT_A]</span> data and the positive <span style=""color: #6CB219; font-weight: bold"">mouse:[OBJECT_B]</span> study.",And he calls metam-sodium a 25 carcinogen with lousy *rat* data and the positive §mouse$ study.
1576121697,false,finalized,3,2/5/2018 14:57:18,NONE,1.0,restaurant,,cafe,,O2323379262,,True,Superior rooms Deluxe Room Business Deluxe Room Amour & Symphony Suite Business Center Restaurant & Cafe.,"Superior rooms Deluxe Room Business Deluxe Room Amour & Symphony Suite Business Center <span style=""color: #9A14B2; font-weight: bold"">restaurant:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">cafe:[OBJECT_B]</span>.",Superior rooms Deluxe Room Business Deluxe Room Amour & Symphony Suite Business Center *restaurant* & §cafe$.
1576121698,false,finalized,3,2/5/2018 14:58:59,BETTER,1.0,california,,oregon,,F798770623,,True,Gas prices are better in Oregon than in California,"Gas prices are better in <span style=""color: #9A14B2; font-weight: bold"">oregon:[OBJECT_A]</span> than in <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span>",Gas prices are better in *oregon* than in §california$
1576121699,false,finalized,3,2/5/2018 14:55:38,NONE,1.0,plastic,,cement,,O2390805126,,True,"The 3DLevelScanner is able to measure solid materials including wheat, plastic granules, chemical powders, cement, flour, coal and much more with a range of up to 70 meters.","The 3DLevelScanner is able to measure solid materials including wheat, <span style=""color: #9A14B2; font-weight: bold"">plastic:[OBJECT_A]</span> granules, chemical powders, <span style=""color: #6CB219; font-weight: bold"">cement:[OBJECT_B]</span>, flour, coal and much more with a range of up to 70 meters.","The 3DLevelScanner is able to measure solid materials including wheat, *plastic* granules, chemical powders, §cement$, flour, coal and much more with a range of up to 70 meters."
1576121700,false,finalized,3,2/5/2018 14:59:15,BETTER,0.6797,psp,,ps2,,M2016891290,,True,"Polygon for polygon, he claimed, ""PSP has more power than PS2,"" and it's apparently easier to develop for as well.","Polygon for polygon, he claimed, ""<span style=""color: #9A14B2; font-weight: bold"">psp:[OBJECT_A]</span> has more power than <span style=""color: #6CB219; font-weight: bold"">ps2:[OBJECT_B]</span>,"" and it's apparently easier to develop for as well.","Polygon for polygon, he claimed, ""*psp* has more power than §ps2$,"" and it's apparently easier to develop for as well."
1576121701,false,finalized,3,2/5/2018 14:59:21,NONE,1.0,carolina,,pennsylvania,,L1910101132,,True,"Only five states (Kentucky, Ohio, Pennsylvania, West Virginia and South Carolina) were cooler than normal for the month.","Only five states (Kentucky, Ohio, <span style=""color: #9A14B2; font-weight: bold"">pennsylvania:[OBJECT_A]</span>, West Virginia and South <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span>) were cooler than normal for the month.","Only five states (Kentucky, Ohio, *pennsylvania*, West Virginia and South §carolina$) were cooler than normal for the month."
1576121702,false,finalized,3,2/5/2018 14:59:00,NONE,1.0,harvard,,dartmouth,,A125534307,,True,"According to a new report from Harvard and Dartmouth researchers, health care costs will grow faster than the U.S. economy for at least the next twenty years.","According to a new report from <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">dartmouth:[OBJECT_B]</span> researchers, health care costs will grow faster than the U.S. economy for at least the next twenty years.","According to a new report from *harvard* and §dartmouth$ researchers, health care costs will grow faster than the U.S. economy for at least the next twenty years."
1576121703,false,finalized,3,2/5/2018 14:57:43,NONE,1.0,beer,,tea,,P2516473493,,True,"The hops push what I would consider a mediocre beer over the top for me, so it's not my ""cup of tea"".","The hops push what I would consider a mediocre <span style=""color: #9A14B2; font-weight: bold"">beer:[OBJECT_A]</span> over the top for me, so it's not my ""cup of <span style=""color: #6CB219; font-weight: bold"">tea:[OBJECT_B]</span>"".","The hops push what I would consider a mediocre *beer* over the top for me, so it's not my ""cup of §tea$""."
1576121704,false,finalized,3,2/5/2018 14:59:41,NONE,1.0,concrete,,cement,,D461058013,,True,Cement or concrete are cooler than asphalt for your dog's pads.,"<span style=""color: #9A14B2; font-weight: bold"">cement:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span> are cooler than asphalt for your dog's pads.",*cement* or §concrete$ are cooler than asphalt for your dog's pads.
1576121705,false,finalized,3,2/5/2018 14:58:52,NONE,1.0,california,,pennsylvania,,T3195008312,,True,"With New York, California, Illinois, Pennsylvania and Michigan as solid Democratic electoral states, there is no strategy that works for Republicans that gets 270 without Ohio.","With New York, <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>, Illinois, <span style=""color: #6CB219; font-weight: bold"">pennsylvania:[OBJECT_B]</span> and Michigan as solid Democratic electoral states, there is no strategy that works for Republicans that gets 270 without Ohio.","With New York, *california*, Illinois, §pennsylvania$ and Michigan as solid Democratic electoral states, there is no strategy that works for Republicans that gets 270 without Ohio."
1576121706,false,finalized,3,2/5/2018 14:57:43,NONE,1.0,wood,,cardboard,,E683456600,,True,"Examples of solid wastes reduced include paper, cardboard, wood, computers, circuit boards, tin, aluminum cans, plastic bottles, and toner cartridges.","Examples of solid wastes reduced include paper, <span style=""color: #9A14B2; font-weight: bold"">cardboard:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span>, computers, circuit boards, tin, aluminum cans, plastic bottles, and toner cartridges.","Examples of solid wastes reduced include paper, *cardboard*, §wood$, computers, circuit boards, tin, aluminum cans, plastic bottles, and toner cartridges."
1576121707,false,finalized,3,2/5/2018 14:59:58,NONE,1.0,california,,pennsylvania,,B281138283,,True,"And then on the clear front in California and Pennsylvania are you seeing anything new there, things getting easier or has it been status quo?","And then on the clear front in <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">pennsylvania:[OBJECT_B]</span> are you seeing anything new there, things getting easier or has it been status quo?","And then on the clear front in *california* and §pennsylvania$ are you seeing anything new there, things getting easier or has it been status quo?"
1576121708,false,finalized,3,2/5/2018 14:58:28,WORSE,0.648,google,,amazon,,R2831217116,,True,This is actually looking worse for Azure and Google where as very good for Amazon.,"This is actually looking worse for Azure and <span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span> where as very good for <span style=""color: #6CB219; font-weight: bold"">amazon:[OBJECT_B]</span>.",This is actually looking worse for Azure and *google* where as very good for §amazon$.
1576121709,false,finalized,3,2/5/2018 14:59:10,NONE,1.0,harvard,,stanford,,H1120799617,,True,If you're from Harvard or Stanford your odds are better.,"If you're from <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">stanford:[OBJECT_B]</span> your odds are better.",If you're from *harvard* or §stanford$ your odds are better.
