id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
O2286787491,"Sponsors of Car Classic 2013 included the Ford Motor Company Fund, Jaguar, Land Rover, New Century BMW, RTT USA and Solid Concepts, with in-kind support provided by media partners including L.A. Weekly , Los Angeles Times , KCRW and Los Angeles magazine .",Ford,BMW,NONE,1.0,X/PROPN/compound/> fund/PROPN/ROOT/^ jaguar/PROPN/npadvmod/< rover/PROPN/conj/< new/PROPN/compound/V Y/PROPN/conj/<
O2286787491,"Sponsors of Car Classic 2013 included the Ford Motor Company Fund, Jaguar, Land Rover, New Century BMW, RTT USA and Solid Concepts, with in-kind support provided by media partners including L.A. Weekly , Los Angeles Times , KCRW and Los Angeles magazine .",Ford,BMW,NONE,1.0,X/PROPN/compound/> fund/PROPN/ROOT/^ jaguar/PROPN/npadvmod/< rover/PROPN/conj/< century/PROPN/compound/V Y/PROPN/conj/<
I1247678128,"In Copenhagen, the two organizations debuted Better Place Denmark, which will bring battery driven electric vehicles manufactured by Renault-Nissan to the streets of Denmark.",Renault,Nissan,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
H1151085695,I have no desire to argue that fox is any better or worse than cnn.,fox,cnn,NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< bad/ADJ/conj/< than/ADP/prep/< Y/PROPN/pobj/<
G1059356148,"I don't use hulu or amazon, so I can't compare those, but this Netflix app has better picture quality than Comcast HD, Dish Network HD (which is inferior to Comcast HD), or AppleTV.",hulu,amazon,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G1059356148,"I don't use hulu or amazon, so I can't compare those, but this Netflix app has better picture quality than Comcast HD, Dish Network HD (which is inferior to Comcast HD), or AppleTV.",hulu,amazon,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
O2363754965,That guy jsut wrote that article and waited for the lasrgest Dell coupon he could call Apple a worse deal.,Dell,Apple,NONE,0.6,X/PROPN/compound/> coupon/NOUN/ROOT/^ call/VERB/relcl/< Y/PROPN/oprd/<
M1979711920,"pennsylvania, Utah and virginia.",pennsylvania,virginia,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
M1979711920,"pennsylvania, Utah and virginia.",pennsylvania,virginia,NONE,1.0,X/PROPN/ROOT/^ utah/PROPN/conj/V Y/PROPN/conj/<
D483603898,"C++, Java, Smalltalk, database schemata, data dictionaries,",Java,Smalltalk,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1491654247,It would be funny to see OpenBSD running faster than Linux despite heavy crypting and randomization or even better my PIII ThinkPAD running faster than my boss's Dell under Windows XP with Intel Core 2 Duo and 4 GB of RAM.,Dell,Intel,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/pobj/<
J1491654247,It would be funny to see OpenBSD running faster than Linux despite heavy crypting and randomization or even better my PIII ThinkPAD running faster than my boss's Dell under Windows XP with Intel Core 2 Duo and 4 GB of RAM.,Dell,Intel,NONE,0.8,X/PROPN/ROOT/^ under/ADP/prep/V Y/PROPN/pobj/<
J1491654247,It would be funny to see OpenBSD running faster than Linux despite heavy crypting and randomization or even better my PIII ThinkPAD running faster than my boss's Dell under Windows XP with Intel Core 2 Duo and 4 GB of RAM.,Dell,Intel,NONE,0.8,X/PROPN/ROOT/^ with/ADP/prep/V Y/PROPN/pobj/<
B320966859,"Apart from that, raytracing with Direct3D is in development at the moment (so no wonderfull new era of platform independent graphics APIs), the situation will just get worse as the people behind OpenGL will just add that functionality using extensions, but I guess that discussion has been hold long enough now...",Direct3D,OpenGL,NONE,0.8,NOPATH
J1531360044,"I would also add, as happened in the USA, and elsewhere, the shift to Toyota and Datsun/Nissan, Japanese brands with much better reliability and more up to date product lines vs. Euro/UK brands, but for M-B and BMW.",Toyota,BMW,NONE,0.6,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1531360044,"I would also add, as happened in the USA, and elsewhere, the shift to Toyota and Datsun/Nissan, Japanese brands with much better reliability and more up to date product lines vs. Euro/UK brands, but for M-B and BMW.",Toyota,BMW,NONE,0.6,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
J1531360044,"I would also add, as happened in the USA, and elsewhere, the shift to Toyota and Datsun/Nissan, Japanese brands with much better reliability and more up to date product lines vs. Euro/UK brands, but for M-B and BMW.",Toyota,BMW,NONE,0.6,X/PROPN/ROOT/^ datsun/nissan/PROPN/conj/V Y/PROPN/conj/<
J1531360044,"I would also add, as happened in the USA, and elsewhere, the shift to Toyota and Datsun/Nissan, Japanese brands with much better reliability and more up to date product lines vs. Euro/UK brands, but for M-B and BMW.",Toyota,BMW,NONE,0.6,X/PROPN/ROOT/^ brand/NOUN/appos/V Y/PROPN/conj/<
J1531360044,"I would also add, as happened in the USA, and elsewhere, the shift to Toyota and Datsun/Nissan, Japanese brands with much better reliability and more up to date product lines vs. Euro/UK brands, but for M-B and BMW.",Toyota,BMW,NONE,0.6,X/PROPN/ROOT/^ for/ADP/nmod/V Y/PROPN/conj/<
B326275525,Apple has to do this to better compete with Google.,Apple,Google,NONE,0.6,X/PROPN/nsubj/> have/VERB/ROOT/^ do/VERB/xcomp/< compete/VERB/advcl/< with/ADP/prep/< Y/PROPN/pobj/<
D461056889,cement makes lousy concrete without the right proportions of aggregate.,cement,concrete,NONE,1.0,X/PROPN/nsubj/> make/VERB/ROOT/^ Y/PROPN/dobj/<
D461056889,cement makes lousy concrete without the right proportions of aggregate.,cement,concrete,NONE,1.0,X/PROPN/nsubj/> make/VERB/ROOT/^ lousy/ADJ/amod/V Y/PROPN/dobj/<
H1176221358,I know you can write Scala as a 'better Java'.,Scala,Java,BETTER,0.6,X/PROPN/ROOT/^ Y/PROPN/pobj/<
H1176221358,I know you can write Scala as a 'better Java'.,Scala,Java,BETTER,0.6,X/PROPN/ROOT/^ as/ADP/prep/V Y/PROPN/pobj/<
H1176221358,I know you can write Scala as a 'better Java'.,Scala,Java,BETTER,0.6,X/PROPN/ROOT/^ good/ADJ/amod/V Y/PROPN/pobj/<
B339147551,A rich solid foam rises above the beer the color of milk chocolate.,beer,milk,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
B339147551,A rich solid foam rises above the beer the color of milk chocolate.,beer,milk,NONE,1.0,X/PROPN/ROOT/^ color/NOUN/dobj/V Y/PROPN/pobj/<
L1791485101,NetBeans vs. Eclipse,NetBeans,Eclipse,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
L1791485101,NetBeans vs. Eclipse,NetBeans,Eclipse,NONE,1.0,X/PROPN/ROOT/^ vs./ADP/prep/V Y/PROPN/pobj/<
O2419643335,"The BMW, Porsche and Ferrari guys are complimentary and sharing.",BMW,Ferrari,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2419643335,"The BMW, Porsche and Ferrari guys are complimentary and sharing.",BMW,Ferrari,NONE,1.0,X/PROPN/ROOT/^ porsche/PROPN/conj/V Y/PROPN/conj/<
E635896128,Eclipse and NetBeans.,Eclipse,NetBeans,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E635896128,Eclipse and NetBeans.,Eclipse,NetBeans,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
K1697823288,"McNealy was famous for his funny (if immature) jibes at Microsoft and IBM; I heard him once say that not only was Sun's approach superior to Redmond's but that ""my kid is better-looking than his, too.""",Microsoft,IBM,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1697823288,"McNealy was famous for his funny (if immature) jibes at Microsoft and IBM; I heard him once say that not only was Sun's approach superior to Redmond's but that ""my kid is better-looking than his, too.""",Microsoft,IBM,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
D469277535,"Cheaper and easier cloud computing options from big companies like Amazon, Microsoft and Rackspace are making it simpler for businesses to eliminate physical servers, but are complicating the jobs of local information technology firms.",Amazon,Microsoft,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
F833232195,"GREAT swimming, fishing, KAYAKING!",swimming,fishing,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
R2836663423,"This is better than last year's 43%, but far worse than harvard or stanford.",harvard,stanford,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
R2836663423,"This is better than last year's 43%, but far worse than harvard or stanford.",harvard,stanford,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
T3250509870,You don't want super sticky rubber though because it will wear out faster on concrete tees.,rubber,concrete,WORSE,0.6,X/NOUN/ROOT/^ Y/PROPN/pobj/<
T3250509870,You don't want super sticky rubber though because it will wear out faster on concrete tees.,rubber,concrete,WORSE,0.6,X/NOUN/ROOT/^ wear/VERB/advcl/V Y/PROPN/pobj/<
D515490408,"Considering AM is alive and well on all other electric cars and hybrids from manufacturers like General Motors, Toyota, Tesla and Nissan, just to name a few, I'd say it has more to do with lousy engineering on the part of BMW.",Toyota,BMW,BETTER,1.0,NOPATH
M1942295707,"Other Thoughts: My HTPC system: - Thermaltake Mozart with Nexus 80mm silent case fans - AMD 5000+ Black edition, with Zalman CNPS8700 cooler - GigaByte GA-MA78GM-S2H motherboard - ASUS HD3850 PCIe video card - LG Blu-ray/HD DVD-ROM & 16X DVD±R DVD Burner - Samsung 320Gb SATA HD - Logitech Cordless MediaBoard Pro for PS3 (bluetooth kb)",AMD,Samsung,NONE,1.0,X/PROPN/nmod/> edition/NOUN/ROOT/^ with/ADP/prep/< pcie/PROPN/pobj/< Y/PROPN/mark/<
M1942295707,"Other Thoughts: My HTPC system: - Thermaltake Mozart with Nexus 80mm silent case fans - AMD 5000+ Black edition, with Zalman CNPS8700 cooler - GigaByte GA-MA78GM-S2H motherboard - ASUS HD3850 PCIe video card - LG Blu-ray/HD DVD-ROM & 16X DVD±R DVD Burner - Samsung 320Gb SATA HD - Logitech Cordless MediaBoard Pro for PS3 (bluetooth kb)",AMD,Samsung,NONE,1.0,X/PROPN/nmod/> edition/NOUN/ROOT/^ with/ADP/prep/< pcie/PROPN/pobj/< rom/NOUN/nmod/V Y/PROPN/mark/<
M1942295707,"Other Thoughts: My HTPC system: - Thermaltake Mozart with Nexus 80mm silent case fans - AMD 5000+ Black edition, with Zalman CNPS8700 cooler - GigaByte GA-MA78GM-S2H motherboard - ASUS HD3850 PCIe video card - LG Blu-ray/HD DVD-ROM & 16X DVD±R DVD Burner - Samsung 320Gb SATA HD - Logitech Cordless MediaBoard Pro for PS3 (bluetooth kb)",AMD,Samsung,NONE,1.0,X/PROPN/nmod/> edition/NOUN/ROOT/^ with/ADP/prep/< pcie/PROPN/pobj/< dvd/PROPN/compound/V Y/PROPN/mark/<
M1942295707,"Other Thoughts: My HTPC system: - Thermaltake Mozart with Nexus 80mm silent case fans - AMD 5000+ Black edition, with Zalman CNPS8700 cooler - GigaByte GA-MA78GM-S2H motherboard - ASUS HD3850 PCIe video card - LG Blu-ray/HD DVD-ROM & 16X DVD±R DVD Burner - Samsung 320Gb SATA HD - Logitech Cordless MediaBoard Pro for PS3 (bluetooth kb)",AMD,Samsung,NONE,1.0,X/PROPN/nmod/> edition/NOUN/ROOT/^ with/ADP/prep/< pcie/PROPN/pobj/< burner/PROPN/compound/V Y/PROPN/mark/<
L1805813792,"Nintendo gamecube , playstation 2 , Xbox أ.ش.",gamecube,playstation,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
M1926920141,"Oracle, MySQL... TDD, BDD.",Oracle,MySQL,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1798502156,New Toyota and Honda Vehicles,Toyota,Honda,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1798502156,New Toyota and Honda Vehicles,Toyota,Honda,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
H1151119841,I have no doubt that a good Lisp hacker can write from scratch something faster/better than a good Python hacker could write the same thing.,Lisp,Python,BETTER,0.6,X/ADJ/amod/> write/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
H1151119841,I have no doubt that a good Lisp hacker can write from scratch something faster/better than a good Python hacker could write the same thing.,Lisp,Python,BETTER,0.6,X/ADJ/amod/> write/VERB/ROOT/^ than/ADP/prep/< good/ADJ/amod/V Y/PROPN/pobj/<
G1018115824,"I am using Objective-C, and Swift language for App development.Â",Objective-C,Swift,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G1018115824,"I am using Objective-C, and Swift language for App development.Â",Objective-C,Swift,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
S3109040812,"What I need is something like a city ""Mediocre volleyball Players"" group, or mediocre softball, ultimate frisbee, basketball, etc.",volleyball,basketball,NONE,1.0,X/PROPN/compound/> player/NOUN/nmod/> player/NOUN/ROOT/^ Y/PROPN/appos/<
H1227012062,"In 2011, a second prototype was built, which was quieter, faster and more narrow, Heinemann said, to accommodate michigan and pennsylvania orchards.",michigan,pennsylvania,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
H1227012062,"In 2011, a second prototype was built, which was quieter, faster and more narrow, Heinemann said, to accommodate michigan and pennsylvania orchards.",michigan,pennsylvania,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
K1750717112,"MrSeb writes ""In a twist that reinforces Valve's distaste for Windows 8, it turns out that the Source engine - the 3D engine that powers Half Life 2, Left 4 Dead, and Dota 2 - runs faster on Ubuntu 12.04 and OpenGL (315 fps) than Windows 7 and DirectX/Direct3D (270.6 fps); almost a 20% speed-up.",OpenGL,Direct3D,BETTER,0.8,NOPATH
L1791481496,NetBeans and Eclipse provide that today.,NetBeans,Eclipse,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1791481496,NetBeans and Eclipse provide that today.,NetBeans,Eclipse,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
T3179013411,"Wi-Fi CERTIFIEDTM network connection reliable wireless connections at a hotspot, or within a home network, while Acer SignalUpTM with NplifyTM technology increases transfer speeds, and reduces dead spots and dropped connections; Gigabit Ethernet offers stable wired connectivity supporting data transfer rates of 1,000 megabits per second; Bluetooth® 3.0 (optional) enables quick data sharing and offers better power control to prevent devices unintentionally disconnecting.",Ethernet,Bluetooth,NONE,1.0,X/PROPN/nsubj/> offer/VERB/ROOT/^ Y/PROPN/dep/<
N2135704535,sausage sandwich at breakfast would have better if the bread had not been medium sliced packet bread...,sausage,sandwich,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
T3194547416,"With more mature styling and better equipment for less than the model that preceded it, the new Sonata makes a compelling case, even in a market segment this competitive that includes such rivals as the Nissan Altima, Toyota Camry, Honda Accord, Mazda6, Ford Fusion, Chevy Malibu, Chrysler 200, Volkswagen Passat and Kia Optima.",Toyota,Chrysler,NONE,1.0,X/PROPN/compound/> camry/PROPN/ROOT/^ fusion/PROPN/appos/< malibu/PROPN/conj/< Y/PROPN/conj/<
H1173845736,"I know other diesels (Honda Accord, BMW 3-series, VW Passat TDI PS that my mates drive) achieve lower consumption providing equivalent (or better) performance.",Honda,BMW,NONE,1.0,X/PROPN/compound/> accord/PROPN/ROOT/^ Y/PROPN/appos/<
I1327561070,"I own a ps2, 360, ds Lite, and a half-decent PC.",ps2,ds,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1327561070,"I own a ps2, 360, ds Lite, and a half-decent PC.",ps2,ds,NONE,1.0,X/PROPN/ROOT/^ 360/NUM/npadvmod/V Y/PROPN/conj/<
S3107938166,What if facebook made google+ better?,facebook,google,NONE,0.6,X/PROPN/nsubj/> make/VERB/ROOT/^ Y/PROPN/dobj/<
R2876964965,"This was faster, but Perl and PHP were later absorbed into Apache as modules, which were even faster and gave them access to Apache's internal HTTP processing steps.",Perl,PHP,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
R2876964965,"This was faster, but Perl and PHP were later absorbed into Apache as modules, which were even faster and gave them access to Apache's internal HTTP processing steps.",Perl,PHP,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
I1301892343,In the Cafe Promenade the pizza was good but the sandwich selection could have been better compared to Carnival.,pizza,sandwich,BETTER,0.6,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/PROPN/conj/<
I1301892343,In the Cafe Promenade the pizza was good but the sandwich selection could have been better compared to Carnival.,pizza,sandwich,BETTER,0.6,X/PROPN/nsubj/> be/VERB/ROOT/^ the/DET/det/V Y/PROPN/conj/<
I1332732696,I ran it myself and found PHP to be faster than Python and Ruby.,Python,Ruby,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1332732696,I ran it myself and found PHP to be faster than Python and Ruby.,Python,Ruby,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
K1674956159,Many of these Nissan LEAF (and Ford Focus Electric) owners would gladly have traded some vehicle size for meaningfully better range.,Nissan,Ford,NONE,1.0,X/PROPN/compound/> leaf/PROPN/ROOT/^ Y/PROPN/conj/<
I1259538745,"In fact, technology giants Microsoft and IBM are expected to post better growth rates at 8.83% and 9.83%, respectively.",Microsoft,IBM,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1259538745,"In fact, technology giants Microsoft and IBM are expected to post better growth rates at 8.83% and 9.83%, respectively.",Microsoft,IBM,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
N2243695149,"Solid programming skills: Java and practical expertise with standard NLP tools are required, knowledge of Perl/Python is a plus.",Java,Python,NONE,0.8,NOPATH
H1069509131,"If Burstmedia is even better than Amazon, then Google has nothing to worry about.",Amazon,Google,NONE,0.8,X/PROPN/amod/> Y/PROPN/ROOT/^
H1069509131,"If Burstmedia is even better than Amazon, then Google has nothing to worry about.",Amazon,Google,NONE,0.8,X/PROPN/amod/> then/ADV/advmod/V Y/PROPN/ROOT/^
F743372097,"For example: If AWK has a find_the_first_word_after_this_string(""Insert string here"") command, or If Perl has a grab_text_between_these_two_strings(""string1"", ""string2"") command, then it is quite easy to decent which language is best suited for which task.",AWK,Perl,NONE,0.8,X/PROPN/nsubj/> have/VERB/ROOT/^ if/ADP/conj/< Y/PROPN/pobj/<
T3184473110,"Windows 8 is noticeably faster than Windows 7 (and particularly Vista), and it simply flies here.",Windows 8,Windows 7,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ faster/ADV/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
R2826000493,"This group is also involved in similar activities or worse in West virginia, oregon, and Nevada.",virginia,oregon,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
