id,caption,sentence,object_a,object_b,predicted,gold
242,middle_paths_unrestricted_16,"One can argue that Toyota comes up with better names than, say BMW - ""Avalon"", ""Tacoma"", ""Corrolla"" sound better than ""3.25"" or ""5.25"".",Toyota,BMW,NONE,ARG
2277,middle_paths_unrestricted_16,"We often hear that Apple ""plays the game"" better than Sony, HP, Dell, etc - that's not quite right.",Apple,Sony,ARG,NONE
303,middle_paths_unrestricted_16,i really loved Windows 8 but i think Windows 7 is better....,Windows 8,Windows 7,NONE,ARG
1096,middle_paths_unrestricted_16,"i think Sony can pull off a decent online service sell space for ads like Google does, and maybe while the game is loading cram a 30 sec commercial in there so i dont have to watch the load screen.",Sony,Google,ARG,NONE
1255,middle_paths_unrestricted_16,As much as I love PHP would it not be easier to implement this using JavaScript by hiding and showing layers dynamically depending on what is selected?,PHP,JavaScript,NONE,ARG
359,middle_paths_unrestricted_16,"When compared to the Ford products we owned before, the Toyota vehicles have been a better experience for us.",Ford,Toyota,NONE,ARG
2163,middle_paths_unrestricted_16,"The somewhat larger Dell XPS 12 and Lenovo ThinkPad Yoga would be two solid convertibles that come to mind with Intel Core CPUs and 12.5"" designs.",Dell,Intel,ARG,NONE
174,middle_paths_unrestricted_16,"Only 78% of Apple customers were satisfied or very satisfied with their value for money; Lenovo was worse, with only 70% satisfaction and Sony was bottom with 62%.",Apple,Sony,NONE,ARG
715,middle_paths_unrestricted_16,This is easier for some languages who have more syntactic sugar (like Ruby or Scala) and much more difficult for others (like Java).,Scala,Java,NONE,ARG
2326,middle_paths_unrestricted_16,"Windows 8 Developer desktop - looks like Windows 7, runs a hair faster.",Windows 8,Windows 7,NONE,ARG
1294,middle_paths_unrestricted_16,"You need a place to cry into your beer, or better yet your champagne.",beer,champagne,NONE,ARG
26,middle_paths_unrestricted_16,Compared to Perl - Ruby is much much nicer.,Perl,Ruby,NONE,ARG
2276,middle_paths_unrestricted_16,"I'll get my AOL instantly on my Blackberry, and instantly on my ipod Touch, but it's a lot slower coming through on my MacBook Pro laptop.",ipod,laptop,NONE,ARG
2057,middle_paths_unrestricted_16,"The better young male athletes in the US, said McEnroe, prefer to play football and basketball over tennis.",football,tennis,NONE,ARG
1999,middle_paths_unrestricted_16,Haven't felt this mad since Nintendo delayed Twilight Princess to make an inferior wii port of the gamecube version.,wii,gamecube,ARG,NONE
424,middle_paths_unrestricted_16,and MySQL but not Oracle?,MySQL,Oracle,ARG,NONE
504,middle_paths_unrestricted_16,"I spent my birthday, halloween, the Marine Corps birthday (which is worse on PI), thanksgiving, and Christmas on PI.",halloween,thanksgiving,ARG,NONE
1285,middle_paths_unrestricted_16,i have been trying to bend MySQL (PostgreSQL has better support,MySQL,PostgreSQL,NONE,ARG
2409,middle_paths_unrestricted_16,American corporations from Lucent Technologies Inc. to Valley legend Hewlett-Packard Co. also are struggling to catch up with faster upstarts such as Cisco and Dell Computer Corp.,Hewlett-Packard,Dell,NONE,ARG
1422,middle_paths_unrestricted_16,"google+ starts out far faster than facebook, Twitter",google,facebook,NONE,ARG
1862,middle_paths_unrestricted_16,"Maybe it would be better if I played golf, not hockey.",golf,hockey,NONE,ARG
2333,middle_paths_unrestricted_16,The only thing left is ditching their Direct3D stuff for OpenGL/OpenCL support to make porting games easier (which will admittedly probably never happen).,Direct3D,OpenGL,NONE,ARG
195,middle_paths_unrestricted_16,I've concluded that it is better to use Python on Windows (for all the scripting) rather than Bash.,Python,Bash,NONE,ARG
576,middle_paths_unrestricted_16,"I like Java better than Objective-C, and any coding practice you gain will be more widely applicable.",Java,Objective-C,NONE,ARG
478,middle_paths_unrestricted_16,"There's no use coercing a Java program into Scala, for it will be inferior in most ways to its original.",Java,Scala,NONE,ARG
2201,middle_paths_unrestricted_16,"In the past ten years, auto manufacturing jobs have grown at a faster pace in transplant states like georgia, Alabama or Mississippi than they are in michigan.",georgia,michigan,NONE,ARG
978,middle_paths_unrestricted_16,"I know the Nikon 200-400mm f/4 AF-s works great, has VR and zooms much faster (and directly), while this Sigma zooms electrically.",Nikon,Sigma,NONE,ARG
980,middle_paths_unrestricted_16,"This is why it is easier to install Windows 98 first, then Windows XP.",Windows 98,Windows XP,NONE,ARG
763,middle_paths_unrestricted_16,I think you'd be much better off looking at Java ME or perhaps proprietary SDKs like the Objective-C SDK for iPhone.,Java,Objective-C,ARG,NONE
2169,middle_paths_unrestricted_16,"Sure, Princeton students are unholy monsters, the dartmouth kids are vaguely feral, and the less said about Brown students the better, but harvard and Yale?",dartmouth,harvard,ARG,NONE
1455,middle_paths_unrestricted_16,Does Apple manage its supply chain better than Amazon manages its own?,Apple,Amazon,ARG,NONE
422,middle_paths_unrestricted_16,It was better than Windows Vista; it was better than Windows XP.,Windows Vista,Windows XP,ARG,NONE
1579,middle_paths_unrestricted_16,"However, it is a thing to be aware of if you're writing world class 3D Windoze apps, but not in determining whether OpenGL is better than Direct3D.",OpenGL,Direct3D,ARG,NONE
237,middle_paths_unrestricted_16,"Further he claims that while youtube ""hides behind"" the safe harbor of the DMCA, hulu has s superior advantage because it is able to license its conten t:",youtube,hulu,NONE,ARG
1951,middle_paths_unrestricted_16,"GM's point: Apply enough hybrid technology you developed (in a joint project with DaimlerChrysler and BMW) and you can develop a nearly three-ton SUV that gets better city mileage than a gasoline-engine Toyota Camry, a figure we verified in our recent review.",BMW,Toyota,NONE,ARG
924,middle_paths_unrestricted_16,"Still much better in Java, but the Scala plugin is catching up fast.",Java,Scala,ARG,NONE
199,middle_paths_unrestricted_16,and heck i just like Perl better than Java! as well its good to have choices!!,Perl,Java,NONE,ARG
340,middle_paths_unrestricted_16,"I tweeted back that I thought football, even a lousy Pro Bowl game, still would top hockey in Chicago.",football,hockey,NONE,ARG
1629,middle_paths_unrestricted_16,"I know my 2000 Chrysler charges my phone faster than I can drain it, yet a friend's 20010 Toyota Matrix can't output enough power to charge the phone while using navigation.",Chrysler,Toyota,NONE,ARG
2400,middle_paths_unrestricted_16,"Something discovered courtesy of the Google Art Project is James Cox's splendid Peacock Clock automaton, an exhibit at the Hermitage Museum, St Petersburg: The history of the Hermitage's Peacock Clock begins in 1777, when the Duchess of Kingston visited St Petersburg.",Google,Kingston,ARG,NONE
1208,middle_paths_unrestricted_16,Your iphone is a much better display than your desktop/laptop.,iphone,laptop,NONE,ARG
126,middle_paths_unrestricted_16,"But merely posting ""Python is way more popular"" isn't constructive toward making Ruby better.",Python,Ruby,NONE,ARG
1138,middle_paths_unrestricted_16,"Under the hood, this Chromebook is powered by an 1.8GHz dual-core Intel Core i5 processor, 4GB RAM, 64GB of internal storage via a solid-state drive, and comes with 1TB of free Google Drive cloud storage for three years.",Intel,Google,ARG,NONE
2316,middle_paths_unrestricted_16,Here's the question: do any of you believe the Intel 510 is a better option than say the OCZ Vertex3 MIOPS or the Kingston HyperX?,Intel,Kingston,NONE,ARG
1945,middle_paths_unrestricted_16,"I like Java very much but it causes severe RSI, so Groovy is a welcome addition it makes life easier for the 10% of the APIs/language we use 90% of the time.",Java,Groovy,NONE,ARG
9,middle_paths_unrestricted_16,"I have written similar mechanisms in Perl, but prefer the PHP solution as it is easier.",Perl,PHP,NONE,ARG
1933,middle_paths_unrestricted_16,"Apple makes a superior day to day computing machine than do Dell, HP, Sony, etc. Mac's OS is better for graphics, arts, etc.",Apple,Sony,NONE,ARG
1304,middle_paths_unrestricted_16,"Albeit, it maybe harder to find something in terms of the Java world (i'm a PHP programmer myself).",Java,PHP,ARG,NONE
1674,middle_paths_unrestricted_16,"This is updated to take full advantage of Java 8. - Scala is slightly nicer some syntactic flourishments (for comprehensions, pattern matching), but it's not necessary.",Java,Scala,NONE,ARG
748,middle_paths_unrestricted_16,"However, Windows 7 actually introduced a decent system image tool and Windows 8 continues to use it.",Windows 7,Windows 8,ARG,NONE
407,middle_paths_unrestricted_16,See recent Maxine Hong Kingston article - sorry I can't remember source - Google it.,Kingston,Google,ARG,NONE
1752,middle_paths_unrestricted_16,"While it is certainly true that few companies posted big wins in the equity markets this week, it remains striking that Google underperformed Oracle, IBM, Apple, Microsoft, and Yahoo! (all of whom posted losses much closer to those of NASDAQ) and HP did even worse.",Google,IBM,NONE,ARG
2262,middle_paths_unrestricted_16,"As the recommendation, you better use Wi-Fi and USB, not Bluetooth.",USB,Bluetooth,NONE,ARG
423,middle_paths_unrestricted_16,"We at Dell have been champions of the message that companies need to switch from Windows XP ever since Microsoft announced that it would be dis continuing support for the platform, not only for the superior features that Windows 7 and Windows 8 bring to the enterprise that help to increase productivity and make life easier on the IT department from the management perspective.",Dell,Microsoft,ARG,NONE
1797,middle_paths_unrestricted_16,"Honda has Acura, Nissan and Infinity.",Honda,Nissan,ARG,NONE
1592,middle_paths_unrestricted_16,"Now you will be able to read contents of this website and many other urdu web sites on your computer, if you can not Please get rid of Windows 98,Windows Me and Windows 2000 instead use linux or any version of Windows XP or heigher along with internet explorer 6.0 or above, better choice is firefox.",Windows 98,Windows XP,ARG,NONE
405,middle_paths_unrestricted_16,"This makes the interaction with the Neo4j graph database from PHP, .NET and other languages like Perl a lot easier.",PHP,Perl,ARG,NONE
1151,middle_paths_unrestricted_16,"From Vaccuum Tubes, to Transistors, to Integrated Circuits, to Solid State Ram, to Winchester disks, to Liquid Crystal and LED displays, to Ethernet, to Wifi and Bluetooth.",Ethernet,Bluetooth,ARG,NONE
987,middle_paths_unrestricted_16,"So, yes, PHP is getting better and better while catching up with Java.",PHP,Java,NONE,ARG
1090,middle_paths_unrestricted_16,"ACME, Mich. - General Motors Co., facing disappointing Chevrolet Volt sales, cut the starting price of the plug-in hybrid sedan by $5,000 to compete against the less- expensive and better-selling Toyota Prius and Nissan Leaf.",Chevrolet,Toyota,NONE,ARG
176,middle_paths_unrestricted_16,The 2012 numbers provides better news for Samsung fans as it dethrones Nokia as the world's top cellphone manufacturer.,Samsung,Nokia,NONE,ARG
1070,middle_paths_unrestricted_16,"Publishers like TechCrunch, VentureBeat, The harvard Crimson, and The stanford Daily use Personforce job boards to better monetize their audience.",harvard,stanford,ARG,NONE
17,middle_paths_unrestricted_16,"Python , the best language a business can use without risking the lack of programmers ( Common Lisp is better, but I don't know anyone who knows it except for me)",Python,Lisp,NONE,ARG
619,middle_paths_unrestricted_16,"Shouldn't nixon have surrendered to McGovern in 1972, the better to lay the groundwork for a reagan resurgence in 1976?",nixon,reagan,NONE,ARG
687,middle_paths_unrestricted_16,Why can't Ford puts better handling into the FWD Fusion if Honda can do it 10 years ago?,Ford,Honda,ARG,NONE
1471,middle_paths_unrestricted_16,"georgia looked much better against missouri, particularly in the second half than it did at any point against Buffalo and might be putting things together now.",georgia,missouri,NONE,ARG
1556,middle_paths_unrestricted_16,We say 'Java is the gateway to hell.' Lisp is just a better alternative to the intelligent Internet: It runs on 14 different platforms and doesn't need any type of virtual machine because it compiles directly to native machine instructions on all popular microprocessor architectures.',Java,Lisp,NONE,ARG
