id,caption,sentence,object_a,object_b,predicted,gold
247,middle_paths_unrestricted_16,coffee and juice) is actually safer for my teeth.,coffee,juice,BETTER,NONE
250,middle_paths_unrestricted_16,"Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than Bluetooth, it fell well short of its wired USB counterpart.",Bluetooth,USB,NONE,WORSE
251,middle_paths_unrestricted_16,Mobile development iOS (Objective-C or Swift) or Android.,Objective-C,Swift,BETTER,NONE
252,middle_paths_unrestricted_16,Large Java projects are easier to understand than ones written in Perl.,Java,Perl,NONE,BETTER
253,middle_paths_unrestricted_16,"To make this delectable side bread, it's easier that saying pizza pie!",bread,pizza,BETTER,WORSE
254,middle_paths_unrestricted_16,"Ford, Chrysler restrict colors for new cars",Ford,Chrysler,WORSE,NONE
255,middle_paths_unrestricted_16,"The only machines available with any degree of decent product design were made by Apple, Sony or Dell.",Apple,Sony,WORSE,NONE
256,middle_paths_unrestricted_16,"If Ford wants me to buy American, then make a cheaper car that runs better than a Honda for the same price.",Ford,Honda,NONE,WORSE
257,middle_paths_unrestricted_16,"california, Illinois, missouri, Oklahoma & Tennessee",california,missouri,BETTER,NONE
258,middle_paths_unrestricted_16,Sand volleyball/tennis courts,volleyball,tennis,WORSE,NONE
259,middle_paths_unrestricted_16,"In addition to EGOL's excellent comments, you will also have to compete with all the amazon affiliates that sell your product, and even worse, they will create crappy ads on the web and youtube showing your product.",amazon,youtube,BETTER,NONE
260,middle_paths_unrestricted_16,Would I be better off going USB or Ethernet or PCI express?,USB,Ethernet,BETTER,NONE
265,middle_paths_unrestricted_16,"Uniquely designed cooler to carry different combinations of wine, soda, beer and water bottles.",soda,beer,WORSE,NONE
267,middle_paths_unrestricted_16,"To make it easier for application writers, the OpenGL and Direct3D libraries each adopt the philosophy and data structure style of their respective APIs.",OpenGL,Direct3D,BETTER,NONE
268,middle_paths_unrestricted_16,"u can run a Toyota like shit for years b4 anything will break, a BMW is more sensitive but it is much nicer to drive and its more comfertable.",Toyota,BMW,BETTER,WORSE
269,middle_paths_unrestricted_16,"Shmaltz He'Brew Genesis Ale is a decent beer, like spiked Icy tea.",beer,tea,BETTER,NONE
270,middle_paths_unrestricted_16,Analysts have forecast solid to strong results from facebook and amazon.,facebook,amazon,BETTER,NONE
271,middle_paths_unrestricted_16,"It seems that Ford, BMW, Infiniti and Mercedes are doing a much better job at figuring out just what in-car telematics should look like in the future instead of shoehorning legacy components into their designs.",Ford,BMW,WORSE,NONE
273,middle_paths_unrestricted_16,"As an industry rule, hockey and basketball sell comparatively poorly everywhere.",hockey,basketball,BETTER,NONE
276,middle_paths_unrestricted_16,The fine stone temple and timber-frame orphanage and quarters he built are far better than the average Peonian church.,stone,timber,WORSE,NONE
278,middle_paths_unrestricted_16,"are all coaches in Texas, georgia, Alabama, Florida, are they all foolish for making their teams practice in triple digit temperatures with WAY worse humidity than california...?",georgia,california,BETTER,WORSE
280,middle_paths_unrestricted_16,"Google defaults to suggesting a route from Kingston to Cobourg farther inland through Napanee and Belleville, but I opted for the Waterfront Trail/Loyalist Parkway to Adolphustown, across the Glenora ferry, and through Prince Edward County.",Google,Kingston,BETTER,NONE
281,middle_paths_unrestricted_16,"Also, Motorola makes better phones than Samsung.",Motorola,Samsung,NONE,BETTER
282,middle_paths_unrestricted_16,The reason why perl was so successful was the speed with which you could build things in comparison to the alternatives at the time: It was more structured than shell scripting/AWK/Sed and much easier to use than C.,AWK,Sed,WORSE,NONE
284,middle_paths_unrestricted_16,"Java was pitched as a ""good enough"" Smalltalk.",Java,Smalltalk,WORSE,NONE
286,middle_paths_unrestricted_16,"Like Audi, Mercedes-Benz is doing a better job of getting customers in more quickly for service appointments, and once they arrive,",Audi,Mercedes-Benz,WORSE,NONE
287,middle_paths_unrestricted_16,Numerical Python with lots of loops is much slower than the equivalent C or Java code.,Python,Java,NONE,WORSE
289,middle_paths_unrestricted_16,"Python isn't perfect, but it sure made a lot of things easier when coming from C++/Java/Perl",Python,Java,WORSE,BETTER
290,middle_paths_unrestricted_16,"In other words, CoffeeScript is an attempt to replace JavaScript syntax with a better one based on experiences from Ruby and Python worlds.",JavaScript,Python,NONE,WORSE
293,middle_paths_unrestricted_16,Superior ipod® and iphone® connectivity,ipod,iphone,WORSE,NONE
294,middle_paths_unrestricted_16,"They are easily being overtaken by superior, cheaper technologies offered by multiple Chinese models, Japan's Nissan Leaf, and a third generation Toyota plug-in Prius .",Nissan,Toyota,BETTER,NONE
295,middle_paths_unrestricted_16,You state MySQL is better because its not as complex as PostgreSQL.,MySQL,PostgreSQL,NONE,BETTER
296,middle_paths_unrestricted_16,"Many smaller sites use MySQL, but I believe most of them actually would be better served by SQLite.",MySQL,SQLite,BETTER,WORSE
297,middle_paths_unrestricted_16,"I think languages like Haskell, ML and Scheme are actually easier to learn than languages like C/C++, VB, C# and Java.",Haskell,Java,NONE,BETTER
299,middle_paths_unrestricted_16,"A lot of device manufacturers -- Cisco , some Tivo competitors, defense contractors -- use PostgreSQL because of its reliability, which is as good or better than any SQL-DBMS, including Oracle.",PostgreSQL,Oracle,NONE,BETTER
300,middle_paths_unrestricted_16,"Similarly, football and beach volleyball are better than you'd expect in multiplayer.",football,volleyball,BETTER,NONE
301,middle_paths_unrestricted_16,Oracle Announces MySQL Cluster 7.2,Oracle,MySQL,BETTER,NONE
302,middle_paths_unrestricted_16,"Most of GM's 2015 Chevrolet , Buick , GMC and Cadillac models will be embedded with 4G LTE mobile broadband, a wireless connection that allows for faster flow of data.",Buick,Cadillac,BETTER,NONE
304,middle_paths_unrestricted_16,The IRS has launched a youtube video site and an itunes podcast site to better serve taxpayers.,youtube,itunes,BETTER,NONE
305,middle_paths_unrestricted_16,"Windows 8 is noticeably faster than Windows 7 (and particularly Vista), and it simply flies here.",Windows 8,Windows 7,NONE,BETTER
306,middle_paths_unrestricted_16,She'd be more into wine than soda/beer :mrgreen: ...would a knitted wine cooler work?,soda,beer,WORSE,NONE
308,middle_paths_unrestricted_16,"Seriously, if the jeep doesn't win it's because the Subby Outback is a WAY better suv",jeep,suv,BETTER,WORSE
309,middle_paths_unrestricted_16,My dining companion said the soup was lousy and the meat in the club sandwich was extremely tough.,soup,sandwich,BETTER,NONE
310,middle_paths_unrestricted_16,"How about slower than in South carolina, Tennessee, georgia and especially Virginia?",carolina,georgia,BETTER,NONE
311,middle_paths_unrestricted_16,"Designed to work with an existing backend GPS Tracking...Tracking server/engine (built on PHP /Java/mysql), or if easier create new app/backend?.",PHP,Java,WORSE,NONE
312,middle_paths_unrestricted_16,"@Adam Smith, any parsing toolchain will be ok - e.g., Antlr with a Java backend, or (much better) any functional language with ADTs (SML, OCaml, Haskell, ...).",Java,Haskell,NONE,WORSE
313,middle_paths_unrestricted_16,"IMO, there are much better languages than Java: Scala, Haskell, Ocaml, Rust, etc.",Java,Scala,BETTER,NONE
315,middle_paths_unrestricted_16,"Though shockingly enough, Pirates 3 on the psp is actually a marginally better game than the the Xbox 360 and ps3 versions, mostly thanks to a decent framerate.",psp,ps3,NONE,BETTER
317,middle_paths_unrestricted_16,"The sound is worse than that infernal clicking, a klaxon call as metal screeches on concrete.",metal,concrete,WORSE,NONE
318,middle_paths_unrestricted_16,"You bet! Concern for GM, Ford, Chrysler??",Ford,Chrysler,WORSE,NONE
320,middle_paths_unrestricted_16,"It features an Intel Core i7 CPU and a 256GB solid state drive, and it comes with USB 3.0, Ethernet and HDMI (albeit in micro form).",USB,Ethernet,BETTER,NONE
321,middle_paths_unrestricted_16,People only believe your drive a BMW is because you are a wealthy individual who can afford a better car than a Honda Civic.,BMW,Honda,NONE,BETTER
322,middle_paths_unrestricted_16,"Apple, Samsung, LG, Motorola, HTC, Acer, Dell.",Samsung,Motorola,BETTER,NONE
323,middle_paths_unrestricted_16,"milk, juice and soda make it ten times worse.""",milk,juice,WORSE,NONE
324,middle_paths_unrestricted_16,"And I consider 4 to 5 -year old hardware to be quite usable under Windows 7, and judging from the youtube vids of running Windows 8 on netbooks it looks it might even run faster than Windows XP.",Windows 8,Windows XP,NONE,BETTER
325,middle_paths_unrestricted_16,"Nissan , which was able to return to normal production levels much faster that Honda and Toyota, reported a 19.2 percent gain.",Nissan,Toyota,WORSE,BETTER
326,middle_paths_unrestricted_16,"I appreciate a review that will tell me, hey the suspension is xyz, and that is better because Toyota/ Chrysler / BMW do it cheaper or better, or shittier or the transmission was outsourced from Tremec because the engine was too strong for their in-house automatic and Tremec makes the best transmission with strong shifts.... etc.",Toyota,BMW,WORSE,NONE
327,middle_paths_unrestricted_16,"Professional : Study the ways of Python, Ruby on Rails, and review PHP for better understanding.",Python,Ruby,WORSE,NONE
328,middle_paths_unrestricted_16,A DECENT FF GAME FOR NINTENDO!!!! Sony AND Microsoft JUST HOG 'EM!,Sony,Microsoft,BETTER,NONE
331,middle_paths_unrestricted_16,"In addition to its superior wood-to-wood performance, Titebond Polyurethane Glue is ideal for metals, ceramics, most plastics, timber, Corain, stone and other porous/non-porous materials.",timber,stone,WORSE,NONE
332,middle_paths_unrestricted_16,"Python/Django/GeoDjango are a mature combination, with a somewhat slower, steadier development pace than Ruby/Rails/RGeo, which ...",Python,Ruby,WORSE,BETTER
333,middle_paths_unrestricted_16,That's not to say Asus and Gigabyte have idle competition.,Asus,Gigabyte,BETTER,NONE
334,middle_paths_unrestricted_16,"All these powders are superior in quality therefore finds their excessive applicability in glass, cement, rubber, ceramics...",cement,rubber,WORSE,NONE
335,middle_paths_unrestricted_16,"That second conclusion is obviously true, but virginia was slaughtered Saturday by the oregon Ducks, which makes BYU's loss a little uglier.",virginia,oregon,NONE,WORSE
336,middle_paths_unrestricted_16,"Certain foods make it worse like bread, milk and pasta.",bread,pasta,BETTER,NONE
337,middle_paths_unrestricted_16,Always gets worse after playing golf or tennis.,golf,tennis,BETTER,NONE
338,middle_paths_unrestricted_16,"There's also 4K upscaling, faster HDMI switching, networking over Ethernet and software updates via USB.",Ethernet,USB,BETTER,NONE
339,middle_paths_unrestricted_16,"Play To, almost completely worthless in Windows 7, is now even harder to use in Windows 8.",Windows 7,Windows 8,NONE,BETTER
340,middle_paths_unrestricted_16,"We're decent at MMOs, strong with Nintendo stuff, pretty good with Sony and Microsoft coverage, too.",Sony,Microsoft,BETTER,NONE
342,middle_paths_unrestricted_16,Solid experience developing web applications with PHP and MySQL and/or PostgreSQL (.,MySQL,PostgreSQL,WORSE,NONE
343,middle_paths_unrestricted_16,"It is written in Java, and might scales better over Haskell than Erlang, yet I find some ""operations"" to be more intuitive using emacs (plain text editing) than creating ""tempo"" objects to fit functional's lazyness :/",Java,Haskell,NONE,BETTER
344,middle_paths_unrestricted_16,"I was decent at baseball, alright at football.",baseball,football,NONE,WORSE
345,middle_paths_unrestricted_16,"@Dave M - when you suggest a Toyota Camry would drive better than a Ford Contour, what exactly did you mean?",Toyota,Ford,WORSE,BETTER
346,middle_paths_unrestricted_16,7. swimming and fishing.,swimming,fishing,BETTER,NONE
347,middle_paths_unrestricted_16,"Admit it, Sony and Microsoft are better.",Sony,Microsoft,BETTER,NONE
349,middle_paths_unrestricted_16,"Cycling is safer than: Fishing, horseback riding, swimming, athletic training, football and tennis.",football,tennis,BETTER,NONE
350,middle_paths_unrestricted_16,Isn't it better that Smoke is running Chevrolet cars with Hendricks motors than staying with Gibbs racing and driving a Toyota?,Chevrolet,Toyota,NONE,BETTER
353,middle_paths_unrestricted_16,"I love working in Groovy, it's tons better than Java.",Groovy,Java,NONE,BETTER
354,middle_paths_unrestricted_16,"With streaming services like Netflix, amazon Prime, and hulu Plus, watching imported television programs has never been easier.",amazon,hulu,BETTER,NONE
356,middle_paths_unrestricted_16,By using a SQL database such as PostgreSQL or MySQL it seams that it would make this task much easier.,PostgreSQL,MySQL,BETTER,NONE
359,middle_paths_unrestricted_16,"Otherwise known as eXo Cloud IDE , it's a solid Cloud contender that supports the usual languages like JavaScript, Ruby, Groovy, Java and HTML to name just a few.",JavaScript,Ruby,WORSE,NONE
360,middle_paths_unrestricted_16,"The better syntax languages I used are Lisp, Python, and xml.",Lisp,Python,WORSE,NONE
