id,caption,sentence,object_a,object_b,predicted,gold
K1667848424,middle_paths_unrestricted_16,"Making matters worse for the company is the fact that its sales were eclipsed last month by Chrysler Group LLC, an automaker that almost ceased to exist a couple of years ago and one which historically has always trailed far behind Toyota.",Chrysler,Toyota,NONE,WORSE
T3123186443,middle_paths_unrestricted_16,"When compared to Windows 7 , Windows 8 has a faster booting time .",Windows 7,Windows 8,NONE,WORSE
K1721800388,middle_paths_unrestricted_16,"missouri is a decent team and I expect them to give Florida, Tennessee, and South carolina all they can handle and win 2 of those games.",missouri,carolina,NONE,BETTER
P2504608892,middle_paths_unrestricted_16,"The GIS functions of MySQL, and even better ones of PostgreSQL, make light work of this, but I started simply.",MySQL,PostgreSQL,NONE,WORSE
S3090946788,middle_paths_unrestricted_16,We've found that downloads are generally slower in Windows Vista and 7 compared to Windows XP.,Windows Vista,Windows XP,BETTER,WORSE
M2054175207,middle_paths_unrestricted_16,"Python/Django/GeoDjango are a mature combination, with a somewhat slower, steadier development pace than Ruby/Rails/RGeo, which ...",Python,Ruby,NONE,BETTER
H1087976118,middle_paths_unrestricted_16,I found the JS and PHP lib easier to work with than the Java ones.,PHP,Java,NONE,BETTER
J1432025339,middle_paths_unrestricted_16,I trust Google about 1% better than I do Microsoft.,Google,Microsoft,NONE,BETTER
F796578344,middle_paths_unrestricted_16,gamecube doesnt have better realistic graphics than the ps2? RE:4 anyone?,gamecube,ps2,BETTER,WORSE
F824912165,middle_paths_unrestricted_16,google Video was good but youtube was better.,google,youtube,NONE,WORSE
B208765288,middle_paths_unrestricted_16,Alonso/Renault got the better of Michael/Ferrari in 2006.,Renault,Ferrari,NONE,BETTER
M2066496592,middle_paths_unrestricted_16,"Rated 4 out of 5  by NorgiFussball FIts the bill The Nike shoes seem to be fitting our kids better than the Adidas at this age (U11, U13).",Nike,Adidas,NONE,BETTER
T3184472891,middle_paths_unrestricted_16,"Windows 8 is much faster then Windows 7, i have experienced.",Windows 8,Windows 7,WORSE,BETTER
S2976924372,middle_paths_unrestricted_16,"Update 2007-01-26: Of course, the Python version is not easier to grok than this alternative Haskell version:",Python,Haskell,BETTER,WORSE
I1297852741,middle_paths_unrestricted_16,"In terms of the reliability of models sold in the past three years, CR shows that 90% of Toyota models it rated have better-than-average reliability, vs. 35% for Chrysler, 25% for GM, and just 7% for Ford.",Toyota,Chrysler,NONE,BETTER
T3224932895,middle_paths_unrestricted_16,"Yes, even though Scala is primarily a JVM language and often touted as a ""better Java"", it doesn't have interfaces.",Scala,Java,NONE,BETTER
Q2702310051,middle_paths_unrestricted_16,These next generation devices will also have dual faster graphics cores that will be capable of supporting a Retina Display iPad and this could also potentially bring 1080p HD support to all iOS devices including Apple TV.,iOS,Apple TV,BETTER,NONE
R2867109235,middle_paths_unrestricted_16,"This seems to be a Kingston-specific name for this parameter, as Google isn't turning it up for any other manufacturers.",Kingston,Google,BETTER,NONE
T3212787174,middle_paths_unrestricted_16,Would the new Nikon 85 be that much better than the old one or the inexpensive Sigma to justify the investment?,Nikon,Sigma,BETTER,NONE
J1522952692,middle_paths_unrestricted_16,"I watch fox, British newspapers, live feeds, even Reuters photos and worse, cnn reports..",fox,cnn,BETTER,NONE
N2124153523,middle_paths_unrestricted_16,"Ryan, it's called conductivity stone transfers heat at a slower rate than steel.",stone,steel,NONE,WORSE
S3108011691,middle_paths_unrestricted_16,"What if I have an integrated Intel card that only supports OpenGL 2.1, but for some reason supports Direct3D 10, which is apparently the better ""programmable"" version?",OpenGL,Direct3D,NONE,WORSE
D393948617,middle_paths_unrestricted_16,"But in both cases Apple gets poor grades from Greenpeace while Dell gets better grades, despite the inconvenient fact that both are in exactly the same boat: stuck.",Apple,Dell,BETTER,WORSE
I1312277030,middle_paths_unrestricted_16,In the same ballpark are Haskell (and maybe in the future Python) iff their compilers generate better structures because the task is better formally defined.,Haskell,Python,BETTER,NONE
L1881368522,middle_paths_unrestricted_16,Older Smalltalk implementations have mark-and-sweep GC like Java.,Smalltalk,Java,BETTER,NONE
G981145717,middle_paths_unrestricted_16,"However, t he decline seen in the last two years should start to level off, and Stice predicts better prospects for  2014 - including Intel's Bay Trail, which will provide longer battery life and powerful graphics,  the expiration of Windows XP in April , which may encourage consumers to ditch old laptops in favor of new Windows 8 devices.",Windows XP,Windows 8,NONE,WORSE
L1778730367,middle_paths_unrestricted_16,"My use of Scala to date has been as a ""better Java.",Scala,Java,NONE,BETTER
J1491454868,middle_paths_unrestricted_16,It would be a virtuous cycle for PHP(things get better because the status quo is better) and a vicious cycle for Java(things get worse because the status quo is worse).,PHP,Java,NONE,BETTER
B211959458,middle_paths_unrestricted_16,"Also, Audi is selling better than BMW and Mercedes-Benz in Germany, which is the companies' home market, obviously.",Audi,Mercedes-Benz,WORSE,BETTER
F849896929,middle_paths_unrestricted_16,"harvard shot better than 55 percent for the game while outrebounding dartmouth, 36-27, stealing 11 balls and blocking 10 shots.",harvard,dartmouth,NONE,BETTER
J1513178281,middle_paths_unrestricted_16,I was also surprised at how robust the query planner and optimizers are compared to Oracle when our performance testing found PostgreSQL to be faster.,Oracle,PostgreSQL,NONE,WORSE
T3180308554,middle_paths_unrestricted_16,"Will current parents and future parents decide that baseball or whatever is a better, safer alternative to football?",baseball,football,NONE,BETTER
B209122714,middle_paths_unrestricted_16,"A lot of device manufacturers -- Cisco , some Tivo competitors, defense contractors -- use PostgreSQL because of its reliability, which is as good or better than any SQL-DBMS, including Oracle.",PostgreSQL,Oracle,NONE,BETTER
D433233727,middle_paths_unrestricted_16,"By most accounts, dealing with Amazon is actually much worse for developers than dealing with Apple.",Amazon,Apple,NONE,WORSE
H1179155668,middle_paths_unrestricted_16,I like the Bluetooth for use with a mouse and the USB 3 makes transferring data so much faster.,Bluetooth,USB,NONE,WORSE
N2262519295,middle_paths_unrestricted_16,Sony Electronics was showing off the final design of their new Internet TV (better known as the world's first HDTV powered by Google TV ) at IFA in Berlin and we filmed a quick 360 video of the hardware.,Sony,Google,WORSE,NONE
P2578097270,middle_paths_unrestricted_16,"The NFL and professional baseball are covered to death in this country, and hockey is just cooler.""",baseball,hockey,NONE,WORSE
O2264955633,middle_paths_unrestricted_16,Soriano produced a steel prototype in Palo Alto that was never put into production - timber was easier.,steel,timber,NONE,WORSE
J1545009560,middle_paths_unrestricted_16,"Java has an impoverished model of abstraction; Groovy is a decent alternative (I find its syntax and a few language features a little weird at times, but when you come from a Lisp/Smalltalk background, languages with extensive syntax always seem a little crude :)",Java,Groovy,NONE,WORSE
H1142363746,middle_paths_unrestricted_16,"I have a hard time believing that this team was worse than Villanova, Marquette, or missouri, to name a few of the other power conference teams that got the bubble nod while virginia Tech was overlooked once again.",missouri,virginia,BETTER,NONE
L1766093795,middle_paths_unrestricted_16,"My Ford is a much bigger PIA to work on than my BMW, except it is easier to crawl under...",Ford,BMW,WORSE,BETTER
K1608487142,middle_paths_unrestricted_16,"Latex paint provides better fade resistance, flexibility, chalk resistance and adhesion.",paint,chalk,NONE,BETTER
S3078575729,middle_paths_unrestricted_16,"We're going to have a point of view on what's better on a sandwich, what's better on a salad, what's better on a pizza.""",sandwich,pizza,WORSE,NONE
H1225288979,middle_paths_unrestricted_16,"in 2000 Microsoft bought ""Femail"" from IBM and instantly made it better.",Microsoft,IBM,NONE,BETTER
D506840548,middle_paths_unrestricted_16,"Compared to PHP, TCL, REXX (or C for that matter), it is a lot easier to make nicely modular and object-oriented code in Python.",PHP,Python,BETTER,NONE
A112691576,middle_paths_unrestricted_16,"A 5-2-1 california team went down, 27-7, then 5-1-1 oregon fell harder, 33-0.",california,oregon,NONE,BETTER
I1339054914,middle_paths_unrestricted_16,I remember the Dems pushing Muskie because he polled better then Carter or kennedy did against reagan.,kennedy,reagan,WORSE,NONE
F824204631,middle_paths_unrestricted_16,"google Analytics for youtube, only better",google,youtube,NONE,BETTER
O2401730773,middle_paths_unrestricted_16,"The answer, much like the iphone, is you better have your laptop with you.",iphone,laptop,NONE,WORSE
S3076590768,middle_paths_unrestricted_16,"We reached to 10k websites as we speak, and we find it 100x harder to run Python than PHP.",Python,PHP,BETTER,WORSE
J1524498799,middle_paths_unrestricted_16,"I will admit to only one significant thing I like about Lisp better than Python, and that's easy programmatic manipulation of other code.",Lisp,Python,NONE,BETTER
P2439284654,middle_paths_unrestricted_16,The coffee really improved a mediocre base beer.,coffee,beer,NONE,BETTER
G1039183135,middle_paths_unrestricted_16,I'd avoid Windows 8 myself and buy Windows 7 (you'll find it an easier transition).,Windows 8,Windows 7,NONE,WORSE
D473121402,middle_paths_unrestricted_16,"Chevrolet has the pickup truck launch coming this year,"" she says, ""which will make a big impact, but with the new Corolla coming later this year, Toyota should be in a better place -- fixing a weak link in their lineup.""",Chevrolet,Toyota,WORSE,NONE
F740340336,middle_paths_unrestricted_16,"Ford had Mazda, and Chrysler had Mitsubishi.",Ford,Chrysler,WORSE,NONE
B291753424,middle_paths_unrestricted_16,"And Windows Vista sales are considerably slower than those of its predecessor, Windows XP.",Windows Vista,Windows XP,BETTER,WORSE
D443268022,middle_paths_unrestricted_16,"CAMBRIDGE, Mass - Behind solid pitching and four home runs, dartmouth swept harvard, 8-2 and 9-2, to claim back-to-back Ivy League North Division Championships on Monday afternoon.",dartmouth,harvard,NONE,BETTER
Q2671107127,middle_paths_unrestricted_16,The restaurant would have to be better than just a simple cafe or pizza place.,restaurant,cafe,BETTER,NONE
M2000603877,middle_paths_unrestricted_16,Pity Apple didn't kill the IBM PC much earlier and we'd have the vastly superior Motorola technology.,Apple,IBM,BETTER,NONE
S3111441836,middle_paths_unrestricted_16,"What is worse, though, is that the world's most popular sites are the most popular searches too, including Facebook in number one, youtube in two, the BBC in six and amazon in seven, which is odd if you think about.",youtube,amazon,WORSE,NONE
N2262482539,middle_paths_unrestricted_16,Sony behaves like Apple but without the ability to make something better than what it is trying to emulate.,Sony,Apple,NONE,WORSE
F828202509,middle_paths_unrestricted_16,GPP: In that regard Apple really suck and are worse than even Microsoft.,Apple,Microsoft,BETTER,WORSE
G1051926976,middle_paths_unrestricted_16,"I don't hate Python either, but I think we are better off in PHP.",Python,PHP,NONE,WORSE
M2054187295,middle_paths_unrestricted_16,"Python isn't perfect, but it sure made a lot of things easier when coming from C++/Java/Perl",Python,Java,NONE,BETTER
F833863247,middle_paths_unrestricted_16,"Green car: The official pick for this category was the Toyota Prius , which outscores the Chevrolet Volt , mainly thanks to better practicality.",Toyota,Chevrolet,NONE,BETTER
B266518870,middle_paths_unrestricted_16,And letting Microsoft usurp the web is even worse than letting Google have it.,Microsoft,Google,BETTER,WORSE
