id,caption,sentence,object_a,object_b,predicted,gold
293,middle_paths_unrestricted_16,Superior ipod® and iphone® connectivity,ipod,iphone,ARG,NONE
294,middle_paths_unrestricted_16,"They are easily being overtaken by superior, cheaper technologies offered by multiple Chinese models, Japan's Nissan Leaf, and a third generation Toyota plug-in Prius .",Nissan,Toyota,ARG,NONE
295,middle_paths_unrestricted_16,You state MySQL is better because its not as complex as PostgreSQL.,MySQL,PostgreSQL,NONE,ARG
298,middle_paths_unrestricted_16,Made of solid Malaysian rubber tree wood.,rubber,wood,ARG,NONE
300,middle_paths_unrestricted_16,"Similarly, football and beach volleyball are better than you'd expect in multiplayer.",football,volleyball,ARG,NONE
301,middle_paths_unrestricted_16,Oracle Announces MySQL Cluster 7.2,Oracle,MySQL,ARG,NONE
302,middle_paths_unrestricted_16,"Most of GM's 2015 Chevrolet , Buick , GMC and Cadillac models will be embedded with 4G LTE mobile broadband, a wireless connection that allows for faster flow of data.",Buick,Cadillac,ARG,NONE
304,middle_paths_unrestricted_16,The IRS has launched a youtube video site and an itunes podcast site to better serve taxpayers.,youtube,itunes,ARG,NONE
305,middle_paths_unrestricted_16,"Windows 8 is noticeably faster than Windows 7 (and particularly Vista), and it simply flies here.",Windows 8,Windows 7,NONE,ARG
306,middle_paths_unrestricted_16,She'd be more into wine than soda/beer :mrgreen: ...would a knitted wine cooler work?,soda,beer,ARG,NONE
309,middle_paths_unrestricted_16,My dining companion said the soup was lousy and the meat in the club sandwich was extremely tough.,soup,sandwich,ARG,NONE
310,middle_paths_unrestricted_16,"How about slower than in South carolina, Tennessee, georgia and especially Virginia?",carolina,georgia,ARG,NONE
311,middle_paths_unrestricted_16,"Designed to work with an existing backend GPS Tracking...Tracking server/engine (built on PHP /Java/mysql), or if easier create new app/backend?.",PHP,Java,ARG,NONE
312,middle_paths_unrestricted_16,"@Adam Smith, any parsing toolchain will be ok - e.g., Antlr with a Java backend, or (much better) any functional language with ADTs (SML, OCaml, Haskell, ...).",Java,Haskell,NONE,ARG
313,middle_paths_unrestricted_16,"IMO, there are much better languages than Java: Scala, Haskell, Ocaml, Rust, etc.",Java,Scala,ARG,NONE
314,middle_paths_unrestricted_16,Probably harder for my husband who is a steak bread and potatoe type of guy.,steak,bread,ARG,NONE
315,middle_paths_unrestricted_16,"Though shockingly enough, Pirates 3 on the psp is actually a marginally better game than the the Xbox 360 and ps3 versions, mostly thanks to a decent framerate.",psp,ps3,NONE,ARG
316,middle_paths_unrestricted_16,"Chose one of the most mediocre products they make, a lackluster truck-based suv.",truck,suv,ARG,NONE
318,middle_paths_unrestricted_16,"You bet! Concern for GM, Ford, Chrysler??",Ford,Chrysler,ARG,NONE
319,middle_paths_unrestricted_16,"Materials: Solid rubber wood, veneer MDF and metal frame.",rubber,wood,ARG,NONE
320,middle_paths_unrestricted_16,"It features an Intel Core i7 CPU and a 256GB solid state drive, and it comes with USB 3.0, Ethernet and HDMI (albeit in micro form).",USB,Ethernet,ARG,NONE
321,middle_paths_unrestricted_16,People only believe your drive a BMW is because you are a wealthy individual who can afford a better car than a Honda Civic.,BMW,Honda,NONE,ARG
322,middle_paths_unrestricted_16,"Apple, Samsung, LG, Motorola, HTC, Acer, Dell.",Samsung,Motorola,ARG,NONE
323,middle_paths_unrestricted_16,"milk, juice and soda make it ten times worse.""",milk,juice,ARG,NONE
324,middle_paths_unrestricted_16,"And I consider 4 to 5 -year old hardware to be quite usable under Windows 7, and judging from the youtube vids of running Windows 8 on netbooks it looks it might even run faster than Windows XP.",Windows 8,Windows XP,NONE,ARG
326,middle_paths_unrestricted_16,"I appreciate a review that will tell me, hey the suspension is xyz, and that is better because Toyota/ Chrysler / BMW do it cheaper or better, or shittier or the transmission was outsourced from Tremec because the engine was too strong for their in-house automatic and Tremec makes the best transmission with strong shifts.... etc.",Toyota,BMW,ARG,NONE
327,middle_paths_unrestricted_16,"Professional : Study the ways of Python, Ruby on Rails, and review PHP for better understanding.",Python,Ruby,ARG,NONE
328,middle_paths_unrestricted_16,A DECENT FF GAME FOR NINTENDO!!!! Sony AND Microsoft JUST HOG 'EM!,Sony,Microsoft,ARG,NONE
330,middle_paths_unrestricted_16,But they did look better against oregon and Stanford than michigan did yesterday.,oregon,michigan,ARG,NONE
331,middle_paths_unrestricted_16,"In addition to its superior wood-to-wood performance, Titebond Polyurethane Glue is ideal for metals, ceramics, most plastics, timber, Corain, stone and other porous/non-porous materials.",timber,stone,ARG,NONE
333,middle_paths_unrestricted_16,That's not to say Asus and Gigabyte have idle competition.,Asus,Gigabyte,ARG,NONE
334,middle_paths_unrestricted_16,"All these powders are superior in quality therefore finds their excessive applicability in glass, cement, rubber, ceramics...",cement,rubber,ARG,NONE
335,middle_paths_unrestricted_16,"That second conclusion is obviously true, but virginia was slaughtered Saturday by the oregon Ducks, which makes BYU's loss a little uglier.",virginia,oregon,NONE,ARG
336,middle_paths_unrestricted_16,"Certain foods make it worse like bread, milk and pasta.",bread,pasta,ARG,NONE
337,middle_paths_unrestricted_16,Always gets worse after playing golf or tennis.,golf,tennis,ARG,NONE
338,middle_paths_unrestricted_16,"There's also 4K upscaling, faster HDMI switching, networking over Ethernet and software updates via USB.",Ethernet,USB,ARG,NONE
340,middle_paths_unrestricted_16,"We're decent at MMOs, strong with Nintendo stuff, pretty good with Sony and Microsoft coverage, too.",Sony,Microsoft,ARG,NONE
341,middle_paths_unrestricted_16,And what better way to do just that than with this lovely wedding bursting with holiday cheer.,wedding,holiday,ARG,NONE
342,middle_paths_unrestricted_16,Solid experience developing web applications with PHP and MySQL and/or PostgreSQL (.,MySQL,PostgreSQL,ARG,NONE
343,middle_paths_unrestricted_16,"It is written in Java, and might scales better over Haskell than Erlang, yet I find some ""operations"" to be more intuitive using emacs (plain text editing) than creating ""tempo"" objects to fit functional's lazyness :/",Java,Haskell,NONE,ARG
346,middle_paths_unrestricted_16,7. swimming and fishing.,swimming,fishing,ARG,NONE
347,middle_paths_unrestricted_16,"Admit it, Sony and Microsoft are better.",Sony,Microsoft,ARG,NONE
348,middle_paths_unrestricted_16,"Fadge is probably a better-known term in Ireland, where it is a potato bread.",potato,bread,ARG,NONE
349,middle_paths_unrestricted_16,"Cycling is safer than: Fishing, horseback riding, swimming, athletic training, football and tennis.",football,tennis,ARG,NONE
351,middle_paths_unrestricted_16,"If your tastes are more sporting in nature, the Nissan Maxima or the 365-horsepower Ford Taurus SHO might be a better fit.",Nissan,Ford,ARG,NONE
352,middle_paths_unrestricted_16,"iOS devices using this I/O can charge faster, mirror or span the display to multiple screens, dock adaptors can have USB, video, Ethernet, FW, audio, ports, eSATA.",USB,Ethernet,ARG,NONE
354,middle_paths_unrestricted_16,"With streaming services like Netflix, amazon Prime, and hulu Plus, watching imported television programs has never been easier.",amazon,hulu,ARG,NONE
355,middle_paths_unrestricted_16,psp vs ds.,psp,ds,ARG,NONE
356,middle_paths_unrestricted_16,By using a SQL database such as PostgreSQL or MySQL it seams that it would make this task much easier.,PostgreSQL,MySQL,ARG,NONE
358,middle_paths_unrestricted_16,"We use potato bread...less chance for allergic reactions (and it tastes better, IMO).",potato,bread,ARG,NONE
359,middle_paths_unrestricted_16,"Otherwise known as eXo Cloud IDE , it's a solid Cloud contender that supports the usual languages like JavaScript, Ruby, Groovy, Java and HTML to name just a few.",JavaScript,Ruby,ARG,NONE
360,middle_paths_unrestricted_16,"The better syntax languages I used are Lisp, Python, and xml.",Lisp,Python,ARG,NONE
361,middle_paths_unrestricted_16,It will be even nicer if the rear lights especially the break light looks like those current BMW 5 Series or Toyota Camry and the front like the Audi A1.,BMW,Toyota,ARG,NONE
362,middle_paths_unrestricted_16,"Luckily, in many states, such as West Virginia, Virginia, North carolina and pennsylvania, the laws are relatively consistent and the answer is easier than expected.",carolina,pennsylvania,ARG,NONE
364,middle_paths_unrestricted_16,I really only used rubber cement from the mid-70s to around 1980 when I (for better or for worse) switched to Spra-Mount .,rubber,cement,ARG,NONE
367,middle_paths_unrestricted_16,"Wyoming, missouri, Utah and california.",missouri,california,ARG,NONE
369,middle_paths_unrestricted_16,"missouri, Washington, Oregon, california Cotter family",missouri,california,ARG,NONE
370,middle_paths_unrestricted_16,"Operating System: Microsoft® Windows® 98/Me/XP/2000 / Zoo Tycoon (Marine Mania is an add-on product for Zoo Tycoon) Processor: PC with a 233 MHz processor, 300 MHz recommended RAM: 64 MB of system RAM for Windows 98/ME/2000, 128 MB RAM for Windows XP Hard Drive: 650 MB available hard disk space CD-ROM: 4x speed or faster CD-ROM drive Processor: Sound card and speakers or headphones required for audio",Windows 98,Windows XP,ARG,NONE
373,middle_paths_unrestricted_16,"The Dell Inspiron 15R sports an integrated Intel HD Graphics 4000 graphics processor that provides decent performance, but don't expect to play anything too taxing.",Dell,Intel,ARG,NONE
374,middle_paths_unrestricted_16,"Virtually every Blu-ray player and game counsel streams (in fairness, my Sony Blu-ray player is painfully slow with Amazon Prime compared to my Roku, while Netflix has a better menu system than the Roku, and supports 1080p Super HD with 5.1 -- Netflix only offers that on the newest Roku even though my XD supports 1080p and 5.1).",Sony,Amazon,ARG,NONE
376,middle_paths_unrestricted_16,"Unix proved to be the fertile ground for scripting development and essentially pioneered scripting as it was the first environment in which scripting was put on a solid basis with AWK, C-shell, and later Perl.",AWK,Perl,ARG,NONE
377,middle_paths_unrestricted_16,"DAVID : I'm a carnivore, and to me there's nothing better than a juicy steak, a baked potato, and a salad.",steak,potato,ARG,NONE
378,middle_paths_unrestricted_16,"Old OM lenses were better, but old Canon FDn lenses, Leica lenses, and Contax lenses and Nikon AIS lenses were better.",Leica,Nikon,ARG,NONE
379,middle_paths_unrestricted_16,"Non-toxic Polyurethane or Natural Olive Ash Hardwood Veneer, Solid timber, Solid Maple, Cork, steel Metal, Hardwax Oil.",timber,steel,ARG,NONE
380,middle_paths_unrestricted_16,"iOS Engineer - Objective-C, Swift , Cocoa - Competitive salary!!",Objective-C,Swift,ARG,NONE
381,middle_paths_unrestricted_16,Easier web programming language: Perl or PHP?,Perl,PHP,ARG,NONE
382,middle_paths_unrestricted_16,"Plus, if the database supports prepared statements (the soon-to-be-released PostgreSQL 7.3, Oracle, etc), several executes on the same prepare can be faster, since it can reuse the same query plan.",PostgreSQL,Oracle,ARG,NONE
385,middle_paths_unrestricted_16,"psp and ps2 didn't have unified online, but they were still better.",psp,ps2,ARG,NONE
386,middle_paths_unrestricted_16,"In any case, there's no question my next car will be a BMW since both the 550 and 750 are so superior to the competing models from Audi/Mercedes/Lexus/Jaguar.",Audi,Lexus,ARG,NONE
390,middle_paths_unrestricted_16,We will just fix this minor and rare case and thus allow easier manipulation of ant systems from your favourite scripting language (JavaScript/Python/whatever).,JavaScript,Python,ARG,NONE
391,middle_paths_unrestricted_16,"Maybe old Leica or Rolliei does better and has a better charm than the old Nikon, but still, you can present yourself 100 percent amateur, and that's good sometimes.",Leica,Nikon,NONE,ARG
392,middle_paths_unrestricted_16,"Windows 8 boots faster than Windows 7, but so what?",Windows 8,Windows 7,NONE,ARG
393,middle_paths_unrestricted_16,"While a USB dongle is certainly possible, a software solution using the Ethernet port is a much better solution.",USB,Ethernet,NONE,ARG
394,middle_paths_unrestricted_16,"Get a faster computer, mine even plays wii and playstation 2 games flawlessly.",wii,playstation,ARG,NONE
395,middle_paths_unrestricted_16,"Hobbies : Tennis, skiing, basketball, golf.",basketball,golf,ARG,NONE
396,middle_paths_unrestricted_16,Is Windows Vista better than Windows XP when scaled out to multiple users?,Windows Vista,Windows XP,ARG,NONE
398,middle_paths_unrestricted_16,"David Ayton is the owner/manager of a business based in Kingston Park, Ncle known as ""1st Property Services"" (Google it) he also has the franchise on ""drain doctor"" in the area.",Kingston,Google,ARG,NONE
399,middle_paths_unrestricted_16,"The motherboards have decent graphics performance and depending on configuration 2 or 3 SATA sockets, RAID support, Gigabit Ethernet and up to 10 USB ports.",Ethernet,USB,ARG,NONE
400,middle_paths_unrestricted_16,"A day on the beach with a good book, football, volleyball, and a cooler of tasty beverages- aahhh... heaven.",football,volleyball,ARG,NONE
