id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
E669324919,"Even online giants like amazon, YouTube, facebook and Twitter were once itty-bitty websites with monochrome homepages, poorly-thought-out logos and boring...",amazon,facebook,NONE,1.0,X/PROPN/compound/>_youtube/PROPN/pobj/>_like/ADP/prep/>_giant/NOUN/nsubj/>_be/VERB/ROOT/>_youtube/PROPN/ROOT/^_be/VERB/ROOT/<_Y/PROPN/nsubj/<_twitter/PROPN/conj/V
B235228176,A Microsoft product is harder to repair than an Apple product?,Microsoft,Apple,WORSE,0.8,X/PROPN/compound/>_product/NOUN/nsubj/>_be/VERB/ROOT/^_hard/ADJ/acomp/<_than/ADP/prep/<_product/NOUN/pobj/<_Y/PROPN/compound/<
F864165859,HEARTH DECKS hold heat for superior pizza crust and bread browning.,pizza,bread,NONE,1.0,X/PROPN/compound/>_crust/NOUN/npadvmod/>_hold/VERB/ROOT/^_crust/NOUN/npadvmod/<_brown/VERB/conj/<_Y/PROPN/nsubj/<
E671090304,"Even though Germany exports some high-quality cars so far the SUV's from the likes of BMW, Mercedes-Benz and Audi fare worse than domestic and Asian SUV's with regards to comfort, reliability and safety and that despite costing considerably more than most of these.",Mercedes-Benz,Audi,NONE,1.0,X/PROPN/nsubj/>_fare/NOUN/dobj/>_export/NOUN/ROOT/^_fare/NOUN/dobj/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
E671090304,"Even though Germany exports some high-quality cars so far the SUV's from the likes of BMW, Mercedes-Benz and Audi fare worse than domestic and Asian SUV's with regards to comfort, reliability and safety and that despite costing considerably more than most of these.",Mercedes-Benz,Audi,NONE,1.0,X/PROPN/nsubj/>_and/CONJ/cc/V_fare/NOUN/dobj/>_export/NOUN/ROOT/^_fare/NOUN/dobj/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
M2003263973,plastic -Material Details: ..-Solid wood Construction: .-Shape:,plastic,wood,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^
M2003263973,plastic -Material Details: ..-Solid wood Construction: .-Shape:,plastic,wood,NONE,1.0,X/PROPN/compound/>_solid/PROPN/compound/V_Y/PROPN/ROOT/^
M2003263973,plastic -Material Details: ..-Solid wood Construction: .-Shape:,plastic,wood,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^_shape/NOUN/appos/V
N2222342890,Slower than a local disc unless you have a fast Gigabit Ethernet (non-USB),Ethernet,USB,NONE,0.6,X/PROPN/compound/>_objectb/PROPN/dobj/>_have/VERB/advcl/>_slow/ADJ/ROOT/^_have/VERB/advcl/<_Y/PROPN/dobj/<
N2222342890,Slower than a local disc unless you have a fast Gigabit Ethernet (non-USB),Ethernet,USB,NONE,0.6,X/PROPN/compound/>_objectb/PROPN/dobj/>_have/VERB/advcl/>_slow/ADJ/ROOT/^_have/VERB/advcl/<_gigabit/PROPN/amod/V_Y/PROPN/dobj/<
N2222342890,Slower than a local disc unless you have a fast Gigabit Ethernet (non-USB),Ethernet,USB,NONE,0.6,X/PROPN/compound/>_objectb/PROPN/dobj/>_have/VERB/advcl/>_slow/ADJ/ROOT/^_have/VERB/advcl/<_non/ADJ/compound/V_Y/PROPN/dobj/<
J1545027407,"Java isn't too bad of a first language, but Python is a little easier to pick up.",Java,Python,WORSE,1.0,X/PROPN/nsubj/>_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_be/VERB/conj/<_Y/PROPN/nsubj/<
M1970249378,Particularly during the cooler months (when camping is most enjoyable) fishing for both reds and seatrout can be excellent.,camping,fishing,NONE,0.8333333333333334,X/PROPN/nsubj/>_be/VERB/advcl/>_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_Y/PROPN/nsubj/<
M1970249378,Particularly during the cooler months (when camping is most enjoyable) fishing for both reds and seatrout can be excellent.,camping,fishing,NONE,0.8333333333333334,X/PROPN/nsubj/>_be/VERB/advcl/>_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_Y/PROPN/nsubj/<_for/ADP/prep/V
F737437453,"For an awesome HTPC you could go with an Intel Core i3 or better, 6+ Gb ram, an Nvidia GTX 500 series or better, an intel SSD for the OS and 2 4TB drives in a raid array (or more if needed), Gigabit Ethernet networking, and Bluetooth for a wireless keyboard.",Ethernet,Bluetooth,NONE,1.0,X/PROPN/compound/>_networking/NOUN/conj/>_drive/NOUN/ROOT/^_for/ADP/prep/<_Y/PROPN/neg/<
F737437453,"For an awesome HTPC you could go with an Intel Core i3 or better, 6+ Gb ram, an Nvidia GTX 500 series or better, an intel SSD for the OS and 2 4TB drives in a raid array (or more if needed), Gigabit Ethernet networking, and Bluetooth for a wireless keyboard.",Ethernet,Bluetooth,NONE,1.0,gigabit/PROPN/compound/V_X/PROPN/compound/>_networking/NOUN/conj/>_drive/NOUN/ROOT/^_for/ADP/prep/<_Y/PROPN/neg/<
G1002286617,I also hate that stanford combines the smugness of harvard with the smugness of Californians bragging about their superior produce.,stanford,harvard,NONE,0.8,X/PROPN/nsubj/>_combine/VERB/ccomp/>_hate/VERB/ROOT/^_combine/VERB/ccomp/<_smugness/NOUN/dobj/<_of/ADP/prep/<_Y/PROPN/pobj/<
E659085790,"Erlang, Python, Ruby, PHP and etc.) · Extensive knowledge of Unix/Linux · A solid...",Python,Ruby,NONE,1.0,X/PROPN/compound/>_php/PROPN/ROOT/^_Y/PROPN/compound/<
E659085790,"Erlang, Python, Ruby, PHP and etc.) · Extensive knowledge of Unix/Linux · A solid...",Python,Ruby,NONE,1.0,erlang/PROPN/compound/V_X/PROPN/compound/>_php/PROPN/ROOT/^_Y/PROPN/compound/<
E659085790,"Erlang, Python, Ruby, PHP and etc.) · Extensive knowledge of Unix/Linux · A solid...",Python,Ruby,NONE,1.0,NO_PATH_B
O2343634388,tea better than beer.,tea,beer,BETTER,1.0,X/PROPN/npadvmod/>_good/ADJ/ROOT/>_good/ADJ/ROOT/^_good/ADJ/ROOT/<_than/ADP/prep/<_Y/PROPN/pobj/<
T3154601324,Which is much better in languages like Ruby and Python.,Ruby,Python,NONE,1.0,X/PROPN/pobj/>_like/ADP/prep/>_good/ADJ/ROOT/^_like/ADP/prep/<_objecta/PROPN/pobj/<_Y/PROPN/conj/<
T3154601324,Which is much better in languages like Ruby and Python.,Ruby,Python,NONE,1.0,X/PROPN/pobj/>_and/CONJ/cc/V_like/ADP/prep/>_good/ADJ/ROOT/^_like/ADP/prep/<_objecta/PROPN/pobj/<_Y/PROPN/conj/<
N2253114687,Some Oracle and MySQL.,Oracle,MySQL,NONE,1.0,X/PROPN/ROOT/^_Y/PROPN/conj/<
N2253114687,Some Oracle and MySQL.,Oracle,MySQL,NONE,1.0,some/DET/det/V_X/PROPN/ROOT/^_Y/PROPN/conj/<
N2253114687,Some Oracle and MySQL.,Oracle,MySQL,NONE,1.0,X/PROPN/ROOT/^_and/CONJ/cc/V_Y/PROPN/conj/<
R2835361841,"(This is assuming , of course, that Microsoft and Sony continue their current strategy of bigger, better, faster.",Microsoft,Sony,NONE,1.0,X/PROPN/nsubj/>_continue/VERB/ccomp/>_assume/VERB/ROOT/^_continue/VERB/ccomp/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
R2835361841,"(This is assuming , of course, that Microsoft and Sony continue their current strategy of bigger, better, faster.",Microsoft,Sony,NONE,1.0,X/PROPN/nsubj/>_and/CONJ/cc/V_continue/VERB/ccomp/>_assume/VERB/ROOT/^_continue/VERB/ccomp/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
N2230279576,So don't let anyone tell you otherwise - it is top notch quality and lasts much better than most others - especially compared with Nike and Adidas.,Nike,Adidas,NONE,0.8,X/PROPN/pobj/>_with/ADP/prep/>_compare/VERB/ROOT/^_with/ADP/prep/<_objecta/PROPN/pobj/<_Y/PROPN/conj/<
N2230279576,So don't let anyone tell you otherwise - it is top notch quality and lasts much better than most others - especially compared with Nike and Adidas.,Nike,Adidas,NONE,0.8,X/PROPN/pobj/>_and/CONJ/cc/V_with/ADP/prep/>_compare/VERB/ROOT/^_with/ADP/prep/<_objecta/PROPN/pobj/<_Y/PROPN/conj/<
O2358902299,"Thank you, Oracle/MySQL!",Oracle,MySQL,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/npadvmod/>_thank/VERB/ROOT/>_thank/VERB/ROOT/<_Y/PROPN/npadvmod/^
I1269095464,"In just short few years you will see GM, BMW, and Toyota offer cars for far lower price, no range anxiety, and with much better dealer network.",BMW,Toyota,NONE,1.0,X/PROPN/nsubj/>_offer/NOUN/dobj/>_see/VERB/ROOT/^_offer/NOUN/dobj/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
I1269095464,"In just short few years you will see GM, BMW, and Toyota offer cars for far lower price, no range anxiety, and with much better dealer network.",BMW,Toyota,NONE,1.0,gm/PROPN/compound/V_X/PROPN/nsubj/>_offer/NOUN/dobj/>_see/VERB/ROOT/^_offer/NOUN/dobj/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
I1269095464,"In just short few years you will see GM, BMW, and Toyota offer cars for far lower price, no range anxiety, and with much better dealer network.",BMW,Toyota,NONE,1.0,X/PROPN/nsubj/>_and/CONJ/cc/V_offer/NOUN/dobj/>_see/VERB/ROOT/^_offer/NOUN/dobj/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
S2981499076,"U.S. Camry sales were 408,484 in 2013, topping newer sedans, including Honda Motor Co.'s Accord, Nissan Motor Co.'s Altima and Ford Motor Co.'s Fusion, with faster-growing sales.",Nissan,Ford,NONE,1.0,X/PROPN/compound/>_altima/PROPN/ROOT/^_Y/PROPN/conj/<
D506591636,"Compaq, Dell, Gateway, Hewlett-Packard, IBM, and Intel all trail Apple.",Hewlett-Packard,Intel,NONE,1.0,X/PROPN/compound/>_ibm/PROPN/ROOT/^_Y/PROPN/conj/<
G992410188,HR Ford owner buys Chrysler dealership,Ford,Chrysler,NONE,1.0,X/PROPN/compound/>_owner/NOUN/nsubj/>_buy/VERB/ROOT/^_dealership/NOUN/dobj/<_Y/PROPN/compound/<
T3136959258,When that peanut butter sandwich she made you tastes better than a steak.,sandwich,steak,BETTER,0.8,X/PROPN/dobj/>_butter/NOUN/dobj/>_make/VERB/advcl/>_taste/VERB/ROOT/^_good/ADJ/acomp/<_than/ADP/prep/<_Y/PROPN/pobj/<
T3210851253,"Worse news still for Toyota is that more new competition is coming, like the Ford Fiesta transplant from Europe.",Toyota,Ford,NONE,0.8,X/PROPN/pobj/>_for/ADP/prep/>_news/NOUN/nsubj/>_be/VERB/ROOT/^_come/VERB/ccomp/<_like/ADP/prep/<_transplant/NOUN/pobj/<_fiesta/PROPN/compound/<_Y/PROPN/compound/<
F835982033,"Groovy - I love it's implicit goal of making life easier for the developer and it's interop with Java combined with features like it's XML processing, make it a great instant productivity tool.",Groovy,Java,NONE,1.0,X/PROPN/advmod/>_love/VERB/ROOT/>_love/VERB/ROOT/^_love/VERB/ROOT/<_goal/NOUN/dobj/<_of/ADP/prep/<_make/VERB/pcomp/<_easy/ADJ/ccomp/<_combine/VERB/advcl/<_Y/PROPN/nsubj/<
J1540843793,"Jakub Musil]''': Experienced python/django freelance web developer, with solid knowledge of CSS/HTML, JS frameworks like JQuery, database systems like MySQL, PostgreSQL and SQLite3.",MySQL,PostgreSQL,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/pobj/>_like/ADP/prep/>_system/NOUN/ROOT/^_like/ADP/prep/<_Y/PROPN/pobj/<
J1540843793,"Jakub Musil]''': Experienced python/django freelance web developer, with solid knowledge of CSS/HTML, JS frameworks like JQuery, database systems like MySQL, PostgreSQL and SQLite3.",MySQL,PostgreSQL,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/pobj/>_like/ADP/prep/>_system/NOUN/ROOT/^_like/ADP/prep/<_Y/PROPN/pobj/<_and/CONJ/cc/V
J1540843793,"Jakub Musil]''': Experienced python/django freelance web developer, with solid knowledge of CSS/HTML, JS frameworks like JQuery, database systems like MySQL, PostgreSQL and SQLite3.",MySQL,PostgreSQL,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/pobj/>_like/ADP/prep/>_system/NOUN/ROOT/^_like/ADP/prep/<_Y/PROPN/pobj/<_sqlite3/PROPN/conj/V
N2243638029,"Solid Documents products now run seamlessly on Windows XP 64, Windows Vista 64 and Windows 7 x64.",Windows XP,Windows Vista,NONE,1.0,X/PROPN/pobj/>_on/ADP/prep/>_run/VERB/ROOT/^_on/ADP/prep/<_objecta/PROPN/pobj/<_x64/NUM/appos/<_Y/PROPN/nmod/<
N2243638029,"Solid Documents products now run seamlessly on Windows XP 64, Windows Vista 64 and Windows 7 x64.",Windows XP,Windows Vista,NONE,1.0,X/PROPN/pobj/>_64/NUM/nummod/V_on/ADP/prep/>_run/VERB/ROOT/^_on/ADP/prep/<_objecta/PROPN/pobj/<_x64/NUM/appos/<_Y/PROPN/nmod/<
N2243638029,"Solid Documents products now run seamlessly on Windows XP 64, Windows Vista 64 and Windows 7 x64.",Windows XP,Windows Vista,NONE,1.0,X/PROPN/pobj/>_on/ADP/prep/>_run/VERB/ROOT/^_on/ADP/prep/<_objecta/PROPN/pobj/<_x64/NUM/appos/<_Y/PROPN/nmod/<_64/NUM/nummod/V
N2243638029,"Solid Documents products now run seamlessly on Windows XP 64, Windows Vista 64 and Windows 7 x64.",Windows XP,Windows Vista,NONE,1.0,X/PROPN/pobj/>_on/ADP/prep/>_run/VERB/ROOT/^_on/ADP/prep/<_objecta/PROPN/pobj/<_x64/NUM/appos/<_Y/PROPN/nmod/<_and/CONJ/cc/V
N2243638029,"Solid Documents products now run seamlessly on Windows XP 64, Windows Vista 64 and Windows 7 x64.",Windows XP,Windows Vista,NONE,1.0,X/PROPN/pobj/>_on/ADP/prep/>_run/VERB/ROOT/^_on/ADP/prep/<_objecta/PROPN/pobj/<_x64/NUM/appos/<_Y/PROPN/nmod/<_windows/PROPN/conj/V
N2243644539,"Solid experience building web applications using various languages PHP, JavaScript, etc",PHP,JavaScript,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/appos/>_application/NOUN/ROOT/>_application/NOUN/ROOT/<_Y/PROPN/appos/^
N2243644539,"Solid experience building web applications using various languages PHP, JavaScript, etc",PHP,JavaScript,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/appos/>_application/NOUN/ROOT/>_application/NOUN/ROOT/<_Y/PROPN/appos/^_etc/X/nmod/V
M1937579027,"OS : Windows XP SP3 to Windows 8 (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish",Windows XP,Windows 8,NONE,1.0,X/PROPN/compound/>_sp3/NOUN/ROOT/>_sp3/NOUN/ROOT/^_sp3/NOUN/ROOT/<_support/NOUN/conj/<_Y/PROPN/advmod/<
L1822257906,"North carolina however does look solid for Romney, and missouri is still trending for him although the Senate race there is now a toss-up.",carolina,missouri,NONE,0.8,X/PROPN/nsubj/>_look/VERB/ROOT/>_look/VERB/ROOT/^_look/VERB/ROOT/<_for/ADP/prep/<_romney/PROPN/pobj/<_Y/PROPN/conj/<
L1822257906,"North carolina however does look solid for Romney, and missouri is still trending for him although the Senate race there is now a toss-up.",carolina,missouri,NONE,0.8,north/PROPN/compound/V_X/PROPN/nsubj/>_look/VERB/ROOT/>_look/VERB/ROOT/^_look/VERB/ROOT/<_for/ADP/prep/<_romney/PROPN/pobj/<_Y/PROPN/conj/<
N2137843725,"Scala code is typically more concise than Java code (the posted example may be an exception), but I doubt it is therefore easier to read or understand.",Scala,Java,BETTER,0.8,X/PROPN/compound/>_code/NOUN/nsubj/>_be/VERB/ROOT/^_concise/ADJ/acomp/<_than/ADP/prep/<_code/NOUN/pobj/<_Y/PROPN/compound/<
A73424722,3) Extracting data from Files - This one is a doosey and if I knew Regular Expressions and maybe Grep or AWK (and had the systems to use them) and maybe a little Perl - not sure - it would have been a hell of a lot easier than what I went through - on 418 of the files - not even all of the files.,AWK,Perl,NONE,1.0,X/PROPN/conj/>_grep/PROPN/conj/>_know/VERB/advcl/>_datum/NOUN/ROOT/^_sure/ADJ/appos/<_Y/PROPN/nmod/<
N2243635285,· Solid data logging to monitor the children's progress; locally (SQLite) or over network (MySQL or any other db supported by SQLAlchemy).,SQLite,MySQL,NONE,1.0,X/PROPN/nmod/>_progress/NOUN/ROOT/>_progress/NOUN/ROOT/^_progress/NOUN/ROOT/<_objecta/PROPN/nmod/<_over/ADP/conj/<_Y/PROPN/pobj/<
N2243635285,· Solid data logging to monitor the children's progress; locally (SQLite) or over network (MySQL or any other db supported by SQLAlchemy).,SQLite,MySQL,NONE,1.0,locally/ADV/advmod/V_X/PROPN/nmod/>_progress/NOUN/ROOT/>_progress/NOUN/ROOT/^_progress/NOUN/ROOT/<_objecta/PROPN/nmod/<_over/ADP/conj/<_Y/PROPN/pobj/<
N2243635285,· Solid data logging to monitor the children's progress; locally (SQLite) or over network (MySQL or any other db supported by SQLAlchemy).,SQLite,MySQL,NONE,1.0,X/PROPN/nmod/>_or/CONJ/cc/V_progress/NOUN/ROOT/>_progress/NOUN/ROOT/^_progress/NOUN/ROOT/<_objecta/PROPN/nmod/<_over/ADP/conj/<_Y/PROPN/pobj/<
N2243635285,· Solid data logging to monitor the children's progress; locally (SQLite) or over network (MySQL or any other db supported by SQLAlchemy).,SQLite,MySQL,NONE,1.0,X/PROPN/nmod/>_progress/NOUN/ROOT/>_progress/NOUN/ROOT/^_progress/NOUN/ROOT/<_objecta/PROPN/nmod/<_over/ADP/conj/<_network/NOUN/compound/V_Y/PROPN/pobj/<
N2243635285,· Solid data logging to monitor the children's progress; locally (SQLite) or over network (MySQL or any other db supported by SQLAlchemy).,SQLite,MySQL,NONE,1.0,X/PROPN/nmod/>_progress/NOUN/ROOT/>_progress/NOUN/ROOT/^_progress/NOUN/ROOT/<_objecta/PROPN/nmod/<_over/ADP/conj/<_Y/PROPN/pobj/<_or/CONJ/cc/V
N2243635285,· Solid data logging to monitor the children's progress; locally (SQLite) or over network (MySQL or any other db supported by SQLAlchemy).,SQLite,MySQL,NONE,1.0,X/PROPN/nmod/>_progress/NOUN/ROOT/>_progress/NOUN/ROOT/^_progress/NOUN/ROOT/<_objecta/PROPN/nmod/<_over/ADP/conj/<_Y/PROPN/pobj/<_db/NOUN/conj/V
N2243635285,· Solid data logging to monitor the children's progress; locally (SQLite) or over network (MySQL or any other db supported by SQLAlchemy).,SQLite,MySQL,NONE,1.0,X/PROPN/nmod/>_progress/NOUN/ROOT/>_progress/NOUN/ROOT/^_progress/NOUN/ROOT/<_objecta/PROPN/nmod/<_over/ADP/conj/<_Y/PROPN/pobj/<_support/VERB/acl/V
B256700912,And I discovered rubber cement is easier to use than Scotch tape.,rubber,cement,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/nsubj/>_be/VERB/ccomp/>_discover/VERB/ROOT/^_be/VERB/ccomp/<_Y/PROPN/nsubj/<
O2337386407,Take Swift vs Objective-C.,Swift,Objective-C,NONE,1.0,X/PROPN/dobj/>_take/VERB/ROOT/>_take/VERB/ROOT/^_take/VERB/ROOT/<_vs/ADP/prep/<_Y/PROPN/pobj/<
H1076626429,"I figured it was JavaScript, but if it can be done in PHP, that'd be better.",JavaScript,PHP,NONE,0.6,NO_PATH_B
H1076626429,"I figured it was JavaScript, but if it can be done in PHP, that'd be better.",JavaScript,PHP,NONE,0.6,X/PROPN/nsubjpass/>_but/CONJ/ROOT/>_but/CONJ/ROOT/^_but/CONJ/ROOT/<_be/VERB/pcomp/<_do/VERB/advcl/<_in/ADP/prep/<_Y/PROPN/pobj/<
D441017402,california vs. missouri footprint,california,missouri,NONE,1.0,X/PROPN/ROOT/^_Y/PROPN/amod/<
D441017402,california vs. missouri footprint,california,missouri,NONE,1.0,X/PROPN/ROOT/^_vs/ADP/prep/V_Y/PROPN/amod/<
P2563484974,"The more basic pizza, ""You Ain't Seen Nothing Yet,"" fared a little better, because the toppings of sausage and green olives were a bit more traditional, but, still, the crust was lousy.",pizza,sausage,NONE,0.6,NO_PATH_B
P2563484974,"The more basic pizza, ""You Ain't Seen Nothing Yet,"" fared a little better, because the toppings of sausage and green olives were a bit more traditional, but, still, the crust was lousy.",pizza,sausage,NONE,0.6,NO_PATH_B
D477028165,Choose a Brand ADATA AMD Apple ASRock ASUS Aztech Cooler Master Corsair Creative Crucial D-Link Gigabyte HTC Huawei Intel LG Linksys Logitech Microsoft Motorola MSI Netgear Nokia NZXT OCZ Oppo Palit Plextor PowerColor Prolink Samsung Sandisk Sapphire Seagate Silicon Power Sony Symantec Thermaltake TP-Link Western Digital Xiaomi ZTE,AMD,Samsung,NONE,1.0,X/PROPN/compound/>_huawei/PROPN/appos/>_adata/PROPN/ROOT/^_zte/PROPN/appos/<_Y/PROPN/compound/<
O2432096416,"The chairman of Ford, Harold Poling, told reporters that Japanese consumers buy so few American cars because they are too fond of luxury makes like Mercedes and BMW, not because American cars are poorly made.",Ford,BMW,NONE,0.8,X/PROPN/compound/>_poling/PROPN/appos/>_chairman/NOUN/nsubj/>_tell/VERB/ROOT/^_buy/VERB/ccomp/<_make/VERB/conj/<_like/ADP/prep/<_mercedes/PROPN/pobj/<_Y/PROPN/conj/<
I1295551145,- Intel Xeon E5440 /w Scythe Kama Angle cooler on it - MSI P35 Neo2-FR - obviously no RAM - Nvidia GTX 470 - Samsung 830 256gb SSD and a couple of HDDs,MSI,Nvidia,NONE,1.0,X/PROPN/compound/>_neo2fr/PROPN/appos/>_e5440/PROPN/ROOT/^_gtx/PROPN/appos/<_Y/PROPN/compound/<
J1537867588,"I would wild-guess that : Perl is slightly slower than Ruby, due to its complex syntaxes?",Perl,Ruby,WORSE,1.0,X/PROPN/nsubj/>_be/VERB/ccomp/>_wildguess/VERB/ROOT/^_be/VERB/ccomp/<_slow/ADJ/acomp/<_than/ADP/prep/<_Y/PROPN/pobj/<
P2580184110,Then I'm looking for a decent steak sandwich.,steak,sandwich,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/pobj/>_for/ADP/prep/>_look/VERB/ROOT/^_for/ADP/prep/<_Y/PROPN/pobj/<
P2580184110,Then I'm looking for a decent steak sandwich.,steak,sandwich,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/pobj/>_for/ADP/prep/>_look/VERB/ROOT/^_for/ADP/prep/<_decent/ADJ/amod/V_Y/PROPN/pobj/<
J1479683819,It was fantastic on the ps2 and the wii controls make it just that much better.,ps2,wii,NONE,0.6,X/PROPN/nsubj/>_make/VERB/conj/>_be/VERB/ROOT/^_make/VERB/conj/<_objecta/PROPN/nsubj/<_control/NOUN/conj/<_Y/PROPN/amod/<
J1479683819,It was fantastic on the ps2 and the wii controls make it just that much better.,ps2,wii,NONE,0.6,X/PROPN/nsubj/>_and/CONJ/cc/V_make/VERB/conj/>_be/VERB/ROOT/^_make/VERB/conj/<_objecta/PROPN/nsubj/<_control/NOUN/conj/<_Y/PROPN/amod/<
F852049086,"have 4 series products, Display coolers(including lower temperature display freezer, normal display coolers, and tobacco cooler); Drinks coolers(including beer cooler, carbonic acid drinks cooler, mineral water cooler, milk cooler, juice cooler, energy drinks cooler); Wine coolers(including red wine cooler, white wine cooler, yellow wine cooler and other health wine coolers);Car cooler and warmer.",beer,milk,NONE,1.0,X/PROPN/meta/>_cooler/VERB/nmod/>_cooler/NOUN/dobj/>_coolersincluding/VERB/conj/>_coolersincluding/VERB/acl/>_product/NOUN/dobj/>_have/VERB/ROOT/^_coolersincluding/VERB/appos/<_Y/PROPN/compound/<
C356949788,"As for recalculating route - all you do is make a wrong turn and it is automatic, this is also processed faster in the BMW the Honda.",BMW,Honda,NONE,1.0,X/PROPN/pobj/>_in/ADP/prep/>_process/VERB/ROOT/^_in/ADP/prep/<_objecta/PROPN/pobj/<_Y/PROPN/appos/<
C356949788,"As for recalculating route - all you do is make a wrong turn and it is automatic, this is also processed faster in the BMW the Honda.",BMW,Honda,NONE,1.0,the/DET/det/V_X/PROPN/pobj/>_in/ADP/prep/>_process/VERB/ROOT/^_in/ADP/prep/<_objecta/PROPN/pobj/<_Y/PROPN/appos/<
C356949788,"As for recalculating route - all you do is make a wrong turn and it is automatic, this is also processed faster in the BMW the Honda.",BMW,Honda,NONE,1.0,X/PROPN/pobj/>_in/ADP/prep/>_process/VERB/ROOT/^_in/ADP/prep/<_objecta/PROPN/pobj/<_the/DET/det/V_Y/PROPN/appos/<
